,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
91,93,kisii,bomakombi,kenya,2009-11-10,4,2,2.33441633205044,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
92,94,kisii,bomakombi,kenya,2009-11-10,4,1,1.769720125621842,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
93,95,kisii,bomakombi,kenya,2009-11-10,6,1,0.3092879804798621,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
94,98,kisii,bonyanchaire,kenya,2009-11-08,2,3,3.053098658275934,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
95,99,kisii,bonyanchaire,kenya,2009-11-09,6,1,0.8584258665113935,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
96,100,kisii,bomakombi,kenya,2009-11-10,4,3,0.249129135686731,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
97,101,kisii,bomakombi,kenya,2009-11-10,4,1,3.848320831000001,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
98,102,kisii,bomakombi,kenya,2009-11-10,4,2,0.0561895891843287,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
99,103,kisii,bonyanchaire,kenya,2009-11-09,5,1,-0.7449882863481838,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
100,104,kisii,bonyanchaire,kenya,2009-11-08,5,1,1.5049241811720886,0.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
101,105,kisii,kerera,kenya,2009-11-09,5,5,3.192563676073331,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
102,106,kisii,kerera,kenya,2009-11-09,5,1,0.9185847113045248,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
103,107,kisii,kerera,kenya,2009-11-09,4,1,0.7712021437483119,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
104,108,kisii,kerera,kenya,2009-11-10,6,1,1.0867111323869385,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
105,109,kisii,irianyi,kenya,2009-11-08,5,0,3.3582694969099207,,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
106,110,kisii,irianyi,kenya,2009-11-09,4,0,3.338216548645544,,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
107,111,kisii,irianyi,kenya,2009-11-09,7,0,1.8000685456738874,,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
108,112,kisii,irianyi,kenya,2009-11-08,8,0,3.4184283417030525,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
109,113,kisii,kerera,kenya,2009-11-10,5,0,1.073636048972844,,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
110,114,kisii,kerera,kenya,2009-11-10,6,0,3.113257503069065,,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
111,115,kisii,kerera,kenya,2009-11-10,5,0,2.354469280314817,,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
112,116,kisii,kerera,kenya,2009-11-10,6,0,2.4517194772100868,,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
113,117,kisii,kerera,kenya,2009-11-09,1,0,0.7210697730873694,,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
114,118,kisii,kerera,kenya,2009-11-10,2,0,3.033045710011557,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
115,119,kisii,kerera,kenya,2009-11-09,6,0,3.628644020145096,,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
116,120,kisii,kerera,kenya,2009-11-09,5,0,3.707950193149362,,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
117,121,kisii,irianyi,kenya,2009-11-08,3,4,3.053098658275934,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
118,122,kisii,irianyi,kenya,2009-11-08,4,4,0.802564082060629,0.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
119,123,kisii,nyokabaria,kenya,2009-11-08,5,1,-1.86110343638087,0.0,-0.674091366,34.77188889,-0.65,34.75,-0.65,34.75,-0.65,34.75,-0.676960482,34.77155706,1.4,-0.33233790738242014,-0.0830188679245283,600382392.1085595,0.2288142145992161,0.04283250205776184
120,124,kisii,nyokabaria,kenya,2009-11-08,6,1,-1.553358182964716,0.0,-0.674091366,34.77188889,-0.65,34.75,-0.65,34.75,-0.65,34.75,-0.676960482,34.77155706,1.4,-0.33233790738242014,-0.0830188679245283,600382392.1085595,0.2288142145992161,0.04283250205776184
121,125,kisii,kerera,kenya,2009-11-08,4,7,-0.6786269282417121,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.75,34.85,-0.75,34.85,-0.74192679,34.83335642,3.0,-0.3159813642501831,-0.24444444444444438,330437240.1493505,0.23355444253592078,-0.020550983725064968
122,127,kisii,bonyanchaire,kenya,2009-11-10,2,4,0.0595317472283915,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
123,128,kisii,bonyanchaire,kenya,2009-11-10,1,5,0.3247703790190469,0.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
124,129,kisii,bonyanchaire,kenya,2009-11-09,7,1,0.0896111696249571,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
125,130,kisii,bonyanchaire,kenya,2009-11-09,4,1,2.0253239353142143,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
126,131,kisii,bonyanchaire,kenya,2009-11-09,7,1,3.567919833632638,0.0,-0.678288351,34.70904985,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.679486877,34.71499914,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
127,133,kisii,bomakombi,kenya,2009-11-10,5,2,1.6929312544558386,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
128,134,kisii,bomakombi,kenya,2009-11-10,5,1,2.43166652894571,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
129,135,kisii,bomakombi,kenya,2009-11-10,3,1,-0.6886534023739006,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
130,136,kisii,bomakombi,kenya,2009-11-10,3,1,-0.1069604405210997,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.7,34.7,-0.7,34.7,-0.695549267,34.69940774,1.2,-0.23560301462809244,-0.0777777777777778,700261152.4223269,0.23300606041451694,0.15756949598715767
131,137,kisii,irianyi,kenya,2009-11-09,3,1,0.7982670217182626,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
132,138,kisii,irianyi,kenya,2009-11-09,4,1,0.1096641178893341,0.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
133,139,kisii,irianyi,kenya,2009-11-09,3,2,0.0218950648012393,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
134,140,kisii,irianyi,kenya,2009-11-08,4,2,0.8163146751562018,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
135,141,kisii,irianyi,kenya,2009-11-08,5,1,0.1610734736834446,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
136,143,kisii,irianyi,kenya,2009-11-09,2,2,-1.9062225699757185,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
137,144,kisii,irianyi,kenya,2009-11-09,2,1,0.7882405475860741,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.65,34.85,-0.65,34.85,-0.670594976,34.83335642,2.8,-0.3546004039900644,-0.2347826086956522,300490300.2912524,0.22434341876625327,-0.042685082959821034
138,145,kisii,nyokabaria,kenya,2009-11-10,2,4,-1.2615091663417592,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.65,34.75,-0.65,34.75,-0.676960482,34.77155706,1.4,-0.33233790738242014,-0.0830188679245283,600382392.1085595,0.2288142145992161,0.04283250205776184
139,146,kisii,nyokabaria,kenya,2009-11-08,3,3,-1.256495929275665,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.65,34.75,-0.65,34.75,-0.676960482,34.77155706,1.4,-0.33233790738242014,-0.0830188679245283,600382392.1085595,0.2288142145992161,0.04283250205776184
140,147,kisii,nyokabaria,kenya,2009-11-08,6,3,-0.543070465050376,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.65,34.75,-0.65,34.75,-0.676960482,34.77155706,1.4,-0.33233790738242014,-0.0830188679245283,600382392.1085595,0.2288142145992161,0.04283250205776184
141,148,kisii,nyokabaria,kenya,2009-11-08,5,2,0.0896111696249571,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.65,34.75,-0.65,34.75,-0.676960482,34.77155706,1.4,-0.33233790738242014,-0.0830188679245283,600382392.1085595,0.2288142145992161,0.04283250205776184
142,149,kisii,nyokabaria,kenya,2009-11-08,4,4,-0.6706057489359611,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.65,34.75,-0.65,34.75,-0.676960482,34.77155706,1.4,-0.33233790738242014,-0.0830188679245283,600382392.1085595,0.2288142145992161,0.04283250205776184
143,150,kisii,nyokabaria,kenya,2009-11-08,3,1,-1.0198841919013375,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.65,34.75,-0.65,34.75,-0.676960482,34.77155706,1.4,-0.33233790738242014,-0.0830188679245283,600382392.1085595,0.2288142145992161,0.04283250205776184
144,151,kiambu,mutundu,kenya,2009-11-09,3,5,-0.6736136911756179,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
145,152,kiambu,mutundu,kenya,2009-11-10,6,0,1.501916238932432,,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
146,153,kiambu,mutundu,kenya,2009-11-09,6,0,3.164489548503203,,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
147,154,kiambu,mutundu,kenya,2009-11-09,5,0,1.6794818584321456,,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
148,155,kiambu,mutundu,kenya,2009-11-10,3,1,0.4664150967196152,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
149,156,kiambu,mutundu,kenya,2009-11-09,2,1,0.1838257654887075,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
150,157,kiambu,mutundu,kenya,2009-11-10,4,1,-0.2069336729044154,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
151,158,kiambu,mutundu,kenya,2009-11-09,3,1,-1.458694595817686,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
152,159,kiambu,mutundu,kenya,2009-11-09,4,9,-1.0424461748167244,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
153,160,kiambu,mutundu,kenya,2009-11-10,5,1,1.1461181716631708,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
154,161,kiambu,mutundu,kenya,2009-11-10,6,2,0.4745536716720043,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
155,162,kiambu,mutundu,kenya,2009-11-10,3,0,1.6063590810121653,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
156,163,kiambu,mutundu,kenya,2009-11-10,4,1,1.2890061113520723,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
157,164,kiambu,mutundu,kenya,2009-11-09,2,2,1.075932852737851,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
158,165,kiambu,mutundu,kenya,2009-11-09,6,1,0.5046330940685699,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
159,166,kiambu,mutundu,kenya,2009-11-09,3,5,-1.0665097127339769,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
160,167,kiambu,mutundu,kenya,2009-11-09,2,0,-0.0440621046220596,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
161,168,kiambu,mutundu,kenya,2009-11-10,1,1,-1.732278712045532,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
162,169,kiambu,mutundu,kenya,2009-11-09,5,2,-0.5147461103591789,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
163,170,kiambu,mutundu,kenya,2009-11-10,5,0,1.1671745836756198,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
164,171,kiambu,mutundu,kenya,2009-11-10,2,2,0.0279109492805523,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
165,172,kiambu,mutundu,kenya,2009-11-09,4,0,1.233154015034618,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.15,36.85,-1.15,36.85,-1.171483094,36.83482913,2.0,-0.6652708411216736,-0.03999999999999998,421108330.57742584,0.21699564755643805,-0.24857260180162682
166,173,nairobi,outering,kenya,2009-11-04,2,0,-1.805866257406117,,-1.267001706,36.88035515,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.267917218,36.88029094,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
167,174,nairobi,muthaiga,kenya,2009-11-06,1,0,-3.127479816943853,,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
168,175,nairobi,muthaiga,kenya,2009-11-06,1,2,-2.376017764934148,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
169,176,nairobi,muthaiga,kenya,2009-11-06,2,2,-3.406900167172503,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
170,177,nairobi,muthaiga,kenya,2009-11-07,1,1,-3.7666073375441327,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
171,178,nairobi,muthaiga,kenya,2009-11-06,1,0,-1.0249161620141194,,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
172,179,nairobi,muthaiga,kenya,2009-11-07,4,1,-3.466153391912392,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
173,180,nairobi,muthaiga,kenya,2009-11-07,2,0,-0.4493708001449569,,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
174,181,nairobi,muthaiga,kenya,2009-11-06,3,3,-2.4493080534591005,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
175,182,nairobi,muthaiga,kenya,2009-11-07,1,0,-1.716533610269663,,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
176,183,nairobi,muthaiga,kenya,2009-11-07,2,1,-3.7726232220234457,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
