house,district,census_tract,country,date,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
1637,kakamega,musakhwe,kenya,2009-12-15,3.2426960467342734,5,0,NA,NA,NA,NA,NA,0.275181264,34.76077413
1638,kakamega,musakhwe,kenya,2009-12-15,2.1471534553749634,5,0,NA,NA,NA,NA,NA,0.275181264,34.76077413
1639,kakamega,musakhwe,kenya,2009-12-15,3.293734037448458,5,0,1,non-hh,national,NA,1,0.275181264,34.76077413
1640,kakamega,musakhwe,kenya,2009-12-15,3.809120554524489,5,0,1,non-hh,national,NA,1,0.275181264,34.76077413
1641,kakamega,musakhwe,kenya,2009-12-15,3.929438244110752,7,0,NA,NA,NA,NA,NA,0.275181264,34.76077413
1642,kakamega,musakhwe,kenya,2009-12-15,3.728003141413739,4,1,1,hh,national,15,1,0.275181264,34.76077413
1643,kakamega,musakhwe,kenya,2009-12-15,2.1715692554600996,4,1,1,hh,national,NA,1,0.275181264,34.76077413
1644,kakamega,musakhwe,kenya,2009-12-15,1.5199638923703713,3,4,1,hh,national,12,1,0.275181264,34.76077413
1644,kakamega,musakhwe,kenya,2009-12-15,1.5199638923703713,3,4,1,hh,national,24,NA,0.275181264,34.76077413
1644,kakamega,musakhwe,kenya,2009-12-15,1.5199638923703713,3,4,1,hh,national,24,NA,0.275181264,34.76077413
1644,kakamega,musakhwe,kenya,2009-12-15,1.5199638923703713,3,4,1,hh,national,24,NA,0.275181264,34.76077413
1644,kakamega,musakhwe,kenya,2009-12-15,1.5199638923703713,3,4,1,non-hh,national,NA,1,0.275181264,34.76077413
1645,kakamega,musakhwe,kenya,2009-12-15,1.4898844699738059,6,1,1,hh,national,36,1,0.275181264,34.76077413
1646,kakamega,musakhwe,kenya,2009-12-15,3.1433369254656305,5,2,1,hh,national,12,1,0.275181264,34.76077413
1646,kakamega,musakhwe,kenya,2009-12-15,3.1433369254656305,5,2,1,hh,national,12,NA,0.275181264,34.76077413
1646,kakamega,musakhwe,kenya,2009-12-15,3.1433369254656305,5,2,1,non-hh,national,NA,1,0.275181264,34.76077413
1647,kakamega,musakhwe,kenya,2009-12-15,3.6581581008223343,5,1,1,hh,national,36,1,0.275181264,34.76077413
1647,kakamega,musakhwe,kenya,2009-12-15,3.6581581008223343,5,1,1,non-hh,national,NA,1,0.275181264,34.76077413
1648,kakamega,musakhwe,kenya,2009-12-15,3.6085910718807193,5,2,NA,hh,national,59,NA,0.275181264,34.76077413
1648,kakamega,musakhwe,kenya,2009-12-15,3.6085910718807193,5,2,NA,hh,national,47,NA,0.275181264,34.76077413
1649,kakamega,musakhwe,kenya,2009-12-15,2.081330988270403,2,1,1,hh,national,120,1,0.275181264,34.76077413
1650,migori,manywanda,kenya,2009-12-12,0.24045096894868662,2,1,NA,hh,international,240,NA,-0.14525758,34.47078471
1652,migori,manywanda,kenya,2009-12-12,0.8976261429869055,2,1,NA,hh,international,18,NA,-0.14525758,34.47078471
1653,migori,manywanda,kenya,2009-12-12,1.4598050475772404,1,1,1,hh,international,40,1,-0.14525758,34.47078471
1654,migori,manywanda,kenya,2009-12-12,0.8133067329165453,3,1,NA,hh,international,30,NA,-0.14525758,34.47078471
1655,migori,manywanda,kenya,2009-12-12,2.581158020875295,5,1,1,hh,national,175,1,-0.14525758,34.47078471
1656,migori,manywanda,kenya,2009-12-12,0.828346444114828,3,1,1,hh,national,15,1,-0.14525758,34.47078471
1657,migori,manywanda,kenya,2009-12-13,3.78816198620687,3,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1658,migori,manywanda,kenya,2009-12-13,1.9446674473001007,3,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1659,migori,manywanda,kenya,2009-12-13,3.3181636003811668,3,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1660,migori,ngere a & b,kenya,2009-12-13,3.6377648742240427,1,1,1,hh,national,108,1,-0.760685911,34.57716418
1661,migori,manyera,kenya,2009-12-14,4.088956210172525,8,0,NA,NA,NA,NA,NA,-1.062359051,34.47956637
1662,migori,manyera,kenya,2009-12-14,3.233575192655327,8,0,NA,NA,NA,NA,NA,-1.062359051,34.47956637
1663,migori,manyera,kenya,2009-12-14,3.113257503069065,4,0,NA,NA,NA,NA,NA,-1.062359051,34.47956637
1664,migori,manyera,kenya,2009-12-14,2.411613580681333,4,1,1,hh,national,59,1,-1.062359051,34.47956637
1665,migori,manyera,kenya,2009-12-14,0.9277055653834709,3,1,1,hh,national,48,1,-1.062359051,34.47956637
1667,migori,kimaiga,kenya,2009-12-11,0.23042449481649813,3,1,1,hh,international,60,1,-1.054740122,34.4754613
1668,migori,kimaiga,kenya,2009-12-11,0.2705303913452522,5,2,1,hh,national,12,1,-1.054740122,34.4754613
1668,migori,kimaiga,kenya,2009-12-11,0.2705303913452522,5,2,1,hh,international,12,NA,-1.054740122,34.4754613
1669,migori,kimaiga,kenya,2009-12-11,1.2263299647206787,9,1,NA,hh,international,12,NA,-1.054740122,34.4754613
1670,migori,kimaiga,kenya,2009-12-11,0.43444777514325034,5,2,1,hh,international,48,1,-1.054740122,34.4754613
1670,migori,kimaiga,kenya,2009-12-11,0.43444777514325034,5,2,1,hh,national,24,NA,-1.054740122,34.4754613
1671,migori,ngere a & b,kenya,2009-12-13,3.304930670098838,6,0,NA,NA,NA,NA,NA,-0.760685911,34.57716418
1672,migori,ngere a & b,kenya,2009-12-13,3.6085910718807193,5,2,NA,hh,national,60,NA,-0.760685911,34.57716418
1672,migori,ngere a & b,kenya,2009-12-13,3.6085910718807193,5,2,NA,hh,national,24,NA,-0.760685911,34.57716418
1673,migori,ngere a & b,kenya,2009-12-13,1.689508332564334,8,1,1,hh,national,108,1,-0.760685911,34.57716418
1674,migori,ngere a & b,kenya,2009-12-13,0.9678114619122251,5,1,1,hh,national,60,1,-0.760685911,34.57716418
1675,migori,ngere a & b,kenya,2009-12-13,0.8524099820320805,7,1,1,hh,national,60,1,-0.760685911,34.57716418
1676,migori,ngere a & b,kenya,2009-12-13,0.6401800830184232,4,1,1,hh,national,12,1,-0.760685911,34.57716418
1677,migori,manyera,kenya,2009-12-14,3.8784002533965665,9,0,NA,NA,NA,NA,NA,-1.062359051,34.47956637
1678,migori,manyera,kenya,2009-12-14,3.212616624337708,6,0,NA,NA,NA,NA,NA,-1.062359051,34.47956637
1679,migori,manyera,kenya,2009-12-14,2.1431428657220883,8,0,NA,NA,NA,NA,NA,-1.062359051,34.47956637
1680,migori,manyera,kenya,2009-12-14,3.1433369254656305,5,0,NA,NA,NA,NA,NA,-1.062359051,34.47956637
1681,migori,lichota,kenya,2009-12-10,2.8487973777626956,7,1,1,hh,international,96,1,-1.114080965,34.48229518
1682,migori,lichota,kenya,2009-12-10,3.8182414086034355,7,1,1,hh,international,24,NA,-1.114080965,34.48229518
1682,migori,lichota,kenya,2009-12-10,3.8182414086034355,7,1,1,non-hh,national,NA,1,-1.114080965,34.48229518
1683,migori,lichota,kenya,2009-12-10,-0.2152788655568032,9,1,1,hh,international,36,1,-1.114080965,34.48229518
1684,migori,lichota,kenya,2009-12-10,2.255027220301308,7,1,1,hh,international,48,1,-1.114080965,34.48229518
1685,migori,lichota,kenya,2009-12-10,3.1324048312802,2,1,1,hh,international,60,1,-1.114080965,34.48229518
1685,migori,lichota,kenya,2009-12-10,3.1324048312802,2,1,1,non-hh,national,NA,1,-1.114080965,34.48229518
1686,migori,lichota,kenya,2009-12-10,1.5901492112956912,8,1,1,hh,international,59,1,-1.114080965,34.48229518
1686,migori,lichota,kenya,2009-12-10,1.5901492112956912,8,1,1,non-hh,national,NA,1,-1.114080965,34.48229518
1687,migori,lichota,kenya,2009-12-10,3.125289272027691,11,1,1,hh,international,46,1,-1.114080965,34.48229518
1688,migori,lichota,kenya,2009-12-10,2.7751182611543936,8,1,1,hh,international,166,1,-1.114080965,34.48229518
1689,migori,lichota,kenya,2009-12-10,0.3135009947689172,12,1,1,hh,international,119,1,-1.114080965,34.48229518
1690,migori,lichota,kenya,2009-12-10,0.24045096894868662,3,1,1,hh,international,83,1,-1.114080965,34.48229518
1691,migori,manywanda,kenya,2009-12-12,3.848320831000001,8,1,NA,hh,national,14,NA,-0.14525758,34.47078471
1692,migori,manywanda,kenya,2009-12-12,1.5099374182381828,4,2,NA,hh,national,12,NA,-0.14525758,34.47078471
1692,migori,manywanda,kenya,2009-12-12,1.5099374182381828,4,2,NA,hh,national,48,NA,-0.14525758,34.47078471
1693,migori,manywanda,kenya,2009-12-12,3.7790411321279236,9,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1694,migori,manywanda,kenya,2009-12-12,3.272775469130839,3,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1695,migori,manywanda,kenya,2009-12-12,3.212616624337708,2,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1696,migori,manywanda,kenya,2009-12-12,3.5985645977485308,3,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1697,migori,manywanda,kenya,2009-12-12,3.6286440201450962,6,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1698,migori,manywanda,kenya,2009-12-12,-0.29397121923119907,7,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1699,migori,manywanda,kenya,2009-12-12,1.6102021595600682,6,0,NA,NA,NA,NA,NA,-0.14525758,34.47078471
1700,migori,kimaiga,kenya,2009-12-11,-1.100886517819952,6,4,1,hh,international,36,1,-1.054740122,34.4754613
1700,migori,kimaiga,kenya,2009-12-11,-1.100886517819952,6,4,1,hh,national,84,NA,-1.054740122,34.4754613
1700,migori,kimaiga,kenya,2009-12-11,-1.100886517819952,6,4,1,hh,national,48,NA,-1.054740122,34.4754613
1700,migori,kimaiga,kenya,2009-12-11,-1.100886517819952,6,4,1,hh,national,48,NA,-1.054740122,34.4754613
1701,migori,ngere a & b,kenya,2009-12-13,0.9126658541851882,3,1,1,hh,international,48,1,-0.760685911,34.57716418
1702,migori,ngere a & b,kenya,2009-12-13,3.4776815664429415,2,0,NA,NA,NA,NA,NA,-0.760685911,34.57716418
1703,migori,kimaiga,kenya,2009-12-11,-2.336812480771798,3,2,1,hh,national,24,1,-1.054740122,34.4754613
1703,migori,kimaiga,kenya,2009-12-11,-2.336812480771798,3,2,1,hh,international,36,1,-1.054740122,34.4754613
1704,migori,kimaiga,kenya,2009-12-11,0.4143948268788733,3,1,1,hh,national,60,1,-1.054740122,34.4754613
1704,migori,kimaiga,kenya,2009-12-11,0.4143948268788733,3,1,1,non-hh,national,NA,1,-1.054740122,34.4754613
1705,migori,kimaiga,kenya,2009-12-11,1.8184629039160585,10,1,NA,hh,national,48,NA,-1.054740122,34.4754613
1706,migori,kimaiga,kenya,2009-12-11,0.2705303913452522,3,2,1,hh,national,84,1,-1.054740122,34.4754613
1706,migori,kimaiga,kenya,2009-12-11,0.2705303913452522,3,2,1,hh,national,60,NA,-1.054740122,34.4754613
1707,migori,kimaiga,kenya,2009-12-11,0.8192023977986633,3,1,NA,hh,national,84,NA,-1.054740122,34.4754613
1708,migori,lichota,kenya,2009-12-14,1.574203880044166,3,1,1,hh,national,24,1,-1.114080965,34.48229518
1709,migori,manyera,kenya,2009-12-14,0.9521213654686069,4,1,1,hh,national,100,1,-1.062359051,34.47956637
1711,migori,manywanda,kenya,2009-12-12,3.0407485449789546,3,1,1,hh,national,24,1,-0.14525758,34.47078471
1711,migori,manywanda,kenya,2009-12-12,3.0407485449789546,3,1,1,non-hh,national,NA,1,-0.14525758,34.47078471
1712,migori,lichota,kenya,2009-12-10,1.6302551078244452,10,0,NA,NA,NA,NA,NA,-1.114080965,34.48229518
1713,migori,manywanda,kenya,2009-12-12,0.828346444114828,3,1,1,hh,national,26,NA,-0.14525758,34.47078471
1713,migori,manywanda,kenya,2009-12-12,0.828346444114828,3,1,1,non-hh,national,NA,1,-0.14525758,34.47078471
1714,migori,manywanda,kenya,2009-12-12,0.3441071505596961,4,2,1,hh,national,46,1,-0.14525758,34.47078471
1714,migori,manywanda,kenya,2009-12-12,0.3441071505596961,4,2,1,hh,national,42,1,-0.14525758,34.47078471
1715,migori,kimaiga,kenya,2009-12-12,3.283972101781219,1,0,NA,NA,NA,NA,NA,-1.054740122,34.4754613
1716,migori,lichota,kenya,2009-12-10,2.2574446708290368,7,0,NA,NA,NA,NA,NA,-1.114080965,34.48229518
1717,migori,lichota,kenya,2009-12-10,3.6979237190171736,3,0,NA,NA,NA,NA,NA,-1.114080965,34.48229518
1718,migori,lichota,kenya,2009-12-10,3.848320831000001,4,0,NA,NA,NA,NA,NA,-1.114080965,34.48229518
1719,migori,lichota,kenya,2009-12-10,3.728003141413739,4,0,NA,NA,NA,NA,NA,-1.114080965,34.48229518
1720,migori,lichota,kenya,2009-12-10,3.728003141413739,4,0,NA,NA,NA,NA,NA,-1.114080965,34.48229518
1721,migori,lichota,kenya,2009-12-10,3.184612980512576,3,0,NA,NA,NA,NA,NA,-1.114080965,34.48229518
1722,migori,lichota,kenya,2009-12-10,3.1295386534639733,7,0,NA,NA,NA,NA,NA,-1.114080965,34.48229518
1723,migori,lichota,kenya,2009-12-10,2.535388502035112,5,1,1,hh,national,47,1,-1.114080965,34.48229518
1724,migori,kimaiga,kenya,2009-12-11,2.555441450299489,6,1,1,hh,national,12,1,-1.054740122,34.4754613
1725,migori,kimaiga,kenya,2009-12-11,-0.581384146304136,6,1,NA,hh,national,36,NA,-1.054740122,34.4754613
1726,migori,kimaiga,kenya,2009-12-11,3.5684851753519653,3,1,1,hh,national,12,1,-1.054740122,34.4754613
1727,vihiga,mbale/nyembe,kenya,2009-12-16,2.7800482337080843,7,2,NA,hh,international,240,NA,0.090242818,34.72120122
1727,vihiga,mbale/nyembe,kenya,2009-12-16,2.7800482337080843,7,2,NA,hh,international,240,NA,0.090242818,34.72120122
1728,migori,kimaiga,kenya,2009-12-11,0.828346444114828,4,0,NA,NA,NA,NA,NA,-1.054740122,34.4754613
1729,migori,kimaiga,kenya,2009-12-11,2.0745506859219147,2,0,NA,NA,NA,NA,NA,-1.054740122,34.4754613
1730,migori,kimaiga,kenya,2009-12-11,2.8629359280982674,4,0,NA,NA,NA,NA,NA,-1.054740122,34.4754613
1731,migori,kimaiga,kenya,2009-12-11,0.4706273756372082,5,0,NA,NA,NA,NA,NA,-1.054740122,34.4754613
1732,migori,kimaiga,kenya,2009-12-11,1.28642812271142,4,0,NA,NA,NA,NA,NA,-1.054740122,34.4754613
1733,migori,lichota,kenya,2009-12-10,-0.6706057489359611,4,2,1,hh,international,48,1,-1.114080965,34.48229518
1733,migori,lichota,kenya,2009-12-10,-0.6706057489359611,4,2,1,hh,international,108,1,-1.114080965,34.48229518
1734,migori,manyera,kenya,2009-12-14,3.6085910718807193,5,1,1,hh,national,40,1,-1.062359051,34.47956637
1735,migori,manyera,kenya,2009-12-14,1.5934891944423297,7,1,1,hh,national,48,1,-1.062359051,34.47956637
1736,migori,manyera,kenya,2009-12-14,1.9902312758515543,3,1,1,hh,international,58,1,-1.062359051,34.47956637
1736,migori,manyera,kenya,2009-12-14,1.9902312758515543,3,1,1,non-hh,national,NA,1,-1.062359051,34.47956637
1737,migori,manyera,kenya,2009-12-14,3.053098658275934,3,1,1,hh,international,59,1,-1.062359051,34.47956637
1738,migori,manyera,kenya,2009-12-14,2.119669819516763,5,1,1,hh,international,48,1,-1.062359051,34.47956637
1739,migori,manyera,kenya,2009-12-14,1.9313138702550494,9,1,NA,hh,international,60,NA,-1.062359051,34.47956637
1740,migori,manyera,kenya,2009-12-14,3.848320831000001,8,1,NA,hh,international,144,NA,-1.062359051,34.47956637
1741,migori,manyera,kenya,2009-12-14,3.3140515241777844,3,1,1,hh,international,84,1,-1.062359051,34.47956637
1742,migori,manyera,kenya,2009-12-14,3.728003141413739,2,1,1,hh,international,78,1,-1.062359051,34.47956637
1742,migori,manyera,kenya,2009-12-14,3.728003141413739,2,1,1,non-hh,national,NA,1,-1.062359051,34.47956637
1742,migori,manyera,kenya,2009-12-14,3.728003141413739,2,1,1,non-hh,national,NA,1,-1.062359051,34.47956637
1742,migori,manyera,kenya,2009-12-14,3.728003141413739,2,1,1,non-hh,international,NA,1,-1.062359051,34.47956637
1742,migori,manyera,kenya,2009-12-14,3.728003141413739,2,1,1,non-hh,international,NA,1,-1.062359051,34.47956637
1742,migori,manyera,kenya,2009-12-14,3.728003141413739,2,1,1,non-hh,international,NA,1,-1.062359051,34.47956637
1742,migori,manyera,kenya,2009-12-14,3.728003141413739,2,1,1,non-hh,international,NA,1,-1.062359051,34.47956637
1743,migori,manyera,kenya,2009-12-14,-0.33106257133333816,9,1,1,hh,international,76,1,-1.062359051,34.47956637
1744,migori,manyera,kenya,2009-12-14,0.14977001441808807,6,1,1,hh,national,42,1,-1.062359051,34.47956637
1745,migori,manywanda,kenya,2009-12-15,-0.38922272348698994,3,2,1,hh,national,40,1,-0.14525758,34.47078471
1745,migori,manywanda,kenya,2009-12-15,-0.38922272348698994,3,2,1,hh,international,60,NA,-0.14525758,34.47078471
1746,migori,manywanda,kenya,2009-12-12,0.3156495249401004,7,2,1,hh,national,46,1,-0.14525758,34.47078471
1746,migori,manywanda,kenya,2009-12-12,0.3156495249401004,7,2,1,hh,international,18,NA,-0.14525758,34.47078471
1747,migori,ngere a & b,kenya,2009-12-13,-0.8821565003805738,3,1,1,hh,international,48,1,-0.760685911,34.57716418
1747,migori,ngere a & b,kenya,2009-12-13,-0.8821565003805738,3,1,1,non-hh,national,NA,1,-0.760685911,34.57716418
1748,migori,ngere a & b,kenya,2009-12-13,0.2705303913452522,6,1,1,hh,international,120,1,-0.760685911,34.57716418
1748,migori,ngere a & b,kenya,2009-12-13,0.2705303913452522,6,1,1,non-hh,national,NA,1,-0.760685911,34.57716418
1749,migori,ngere a & b,kenya,2009-12-13,1.842422746385424,5,1,1,hh,international,48,1,-0.760685911,34.57716418
1750,migori,ngere a & b,kenya,2009-12-13,0.8147732996049282,6,1,1,hh,international,144,1,-0.760685911,34.57716418
1751,migori,ngere a & b,kenya,2009-12-13,-1.65290121678029,1,1,1,hh,international,108,1,-0.760685911,34.57716418
1751,migori,ngere a & b,kenya,2009-12-13,-1.65290121678029,1,1,1,non-hh,national,NA,1,-0.760685911,34.57716418
1752,migori,ngere a & b,kenya,2009-12-13,0.805786877317404,5,1,NA,hh,international,84,NA,-0.760685911,34.57716418
1753,migori,ngere a & b,kenya,2009-12-13,0.03947879896401457,1,1,1,hh,international,12,1,-0.760685911,34.57716418
1754,migori,ngere a & b,kenya,2009-12-13,3.272775469130839,6,0,NA,NA,NA,NA,NA,-0.760685911,34.57716418
1755,migori,ngere a & b,kenya,2009-12-13,3.5684851753519653,3,3,1,hh,national,2,1,-0.760685911,34.57716418
1755,migori,ngere a & b,kenya,2009-12-13,3.5684851753519653,3,3,1,hh,national,NA,1,-0.760685911,34.57716418
1755,migori,ngere a & b,kenya,2009-12-13,3.5684851753519653,3,3,1,hh,national,108,1,-0.760685911,34.57716418
1756,migori,ngere a & b,kenya,2009-12-13,3.06143314544198,4,0,NA,NA,NA,NA,NA,-0.760685911,34.57716418
1757,migori,lichota,kenya,2009-12-10,2.5253620279029234,6,2,1,hh,national,54,1,-1.114080965,34.48229518
1757,migori,lichota,kenya,2009-12-10,2.5253620279029234,6,2,1,hh,national,63,1,-1.114080965,34.48229518
1758,migori,lichota,kenya,2009-12-10,3.098217791870782,7,1,1,hh,national,36,1,-1.114080965,34.48229518
1758,migori,lichota,kenya,2009-12-10,3.098217791870782,7,1,1,non-hh,national,NA,1,-1.114080965,34.48229518
1759,migori,lichota,kenya,2009-12-10,2.798665007101753,3,1,1,hh,national,48,1,-1.114080965,34.48229518
1759,migori,lichota,kenya,2009-12-10,2.798665007101753,3,1,1,non-hh,national,NA,1,-1.114080965,34.48229518
1760,migori,lichota,kenya,2009-12-10,3.173416347862196,9,1,1,hh,national,108,1,-1.114080965,34.48229518
1761,migori,lichota,kenya,2009-12-10,2.2107695319356115,2,1,NA,hh,national,36,NA,-1.114080965,34.48229518
1762,migori,kimaiga,kenya,2009-12-11,-0.6284945575807694,6,2,NA,hh,international,60,NA,-1.054740122,34.4754613
1762,migori,kimaiga,kenya,2009-12-11,-0.6284945575807694,6,2,NA,hh,national,84,NA,-1.054740122,34.4754613
1763,migori,kimaiga,kenya,2009-12-11,3.173416347862196,6,1,1,hh,international,84,1,-1.054740122,34.4754613
1764,migori,kimaiga,kenya,2009-12-11,2.7685855847051877,1,2,1,hh,international,12,1,-1.054740122,34.4754613
1764,migori,kimaiga,kenya,2009-12-11,2.7685855847051877,1,2,1,hh,international,36,NA,-1.054740122,34.4754613
1765,vihiga,idohi,kenya,2009-12-15,1.637785646728802,3,1,NA,hh,international,56,NA,0.084078524,34.7227277
1766,vihiga,idohi,kenya,2009-12-15,1.926415055380173,5,1,1,hh,international,145,1,0.084078524,34.7227277
1767,vihiga,idohi,kenya,2009-12-15,1.809310046515556,3,0,1,non-hh,national,NA,1,0.084078524,34.7227277
1768,vihiga,idohi,kenya,2009-12-15,2.947034312975054,7,0,NA,NA,NA,NA,NA,0.084078524,34.7227277
1769,vihiga,idohi,kenya,2009-12-15,2.4517194772100868,8,3,1,hh,national,108,1,0.084078524,34.7227277
1769,vihiga,idohi,kenya,2009-12-15,2.4517194772100868,8,3,1,hh,national,156,1,0.084078524,34.7227277
1769,vihiga,idohi,kenya,2009-12-15,2.4517194772100868,8,3,1,hh,national,7,NA,0.084078524,34.7227277
1770,vihiga,ikengero,kenya,2009-12-18,-0.06593873495001557,2,0,NA,NA,NA,NA,NA,0.046629774,34.72621267
1771,vihiga,idohi,kenya,2009-12-15,3.3582694969099207,5,0,1,non-hh,national,NA,1,0.084078524,34.7227277
1772,vihiga,mbale/nyembe,kenya,2009-12-16,0.819752323430095,6,2,1,hh,international,84,1,0.090242818,34.72120122
1772,vihiga,mbale/nyembe,kenya,2009-12-16,0.819752323430095,6,2,1,hh,international,132,1,0.090242818,34.72120122
1773,vihiga,ikengero,kenya,2009-12-17,2.579307503411933,12,1,NA,hh,national,24,NA,0.046629774,34.72621267
1774,vihiga,magina,kenya,2009-12-20,3.667844296620608,2,0,NA,NA,NA,NA,NA,-0.960800433,36.62619657
1775,migori,kimaiga,kenya,2009-12-11,2.2443975207152946,6,0,NA,NA,NA,NA,NA,-1.054740122,34.4754613
1776,vihiga,mbale/nyembe,kenya,2009-12-16,-0.9296459247116409,5,1,1,hh,national,24,1,0.090242818,34.72120122
1777,vihiga,mbale/nyembe,kenya,2009-12-16,-0.29818732124922825,6,6,1,hh,national,120,1,0.090242818,34.72120122
1777,vihiga,mbale/nyembe,kenya,2009-12-16,-0.29818732124922825,6,6,1,hh,national,144,NA,0.090242818,34.72120122
1777,vihiga,mbale/nyembe,kenya,2009-12-16,-0.29818732124922825,6,6,1,hh,national,60,NA,0.090242818,34.72120122
1777,vihiga,mbale/nyembe,kenya,2009-12-16,-0.29818732124922825,6,6,1,hh,national,48,NA,0.090242818,34.72120122
1777,vihiga,mbale/nyembe,kenya,2009-12-16,-0.29818732124922825,6,6,1,hh,national,72,NA,0.090242818,34.72120122
1777,vihiga,mbale/nyembe,kenya,2009-12-16,-0.29818732124922825,6,6,1,hh,national,240,NA,0.090242818,34.72120122
1778,vihiga,mbale/nyembe,kenya,2009-12-16,0.4800661820080259,8,5,1,hh,national,121,1,0.090242818,34.72120122
1778,vihiga,mbale/nyembe,kenya,2009-12-16,0.4800661820080259,8,5,1,hh,national,96,NA,0.090242818,34.72120122
1778,vihiga,mbale/nyembe,kenya,2009-12-16,0.4800661820080259,8,5,1,hh,national,60,NA,0.090242818,34.72120122
1778,vihiga,mbale/nyembe,kenya,2009-12-16,0.4800661820080259,8,5,1,hh,national,72,NA,0.090242818,34.72120122
1778,vihiga,mbale/nyembe,kenya,2009-12-16,0.4800661820080259,8,5,1,hh,national,12,NA,0.090242818,34.72120122
1779,vihiga,mbale/nyembe,kenya,2009-12-16,1.9940759457444963,6,0,NA,NA,NA,NA,NA,0.090242818,34.72120122
1780,vihiga,mbale/nyembe,kenya,2009-12-16,3.272775469130839,3,0,1,non-hh,national,NA,1,0.090242818,34.72120122
1781,vihiga,idohi,kenya,2009-12-15,-0.43064040934105163,1,6,NA,hh,international,516,NA,0.084078524,34.7227277
1781,vihiga,idohi,kenya,2009-12-15,-0.43064040934105163,1,6,NA,hh,national,348,NA,0.084078524,34.7227277
1781,vihiga,idohi,kenya,2009-12-15,-0.43064040934105163,1,6,NA,hh,national,456,NA,0.084078524,34.7227277
