house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long
1981,mombasa,bamburi,kenya,2009-12-20,4,1,-2.052856919131908,1,-4.003897815,39.69829208
1982,mombasa,bamburi,kenya,2009-12-19,4,0,-1.5570186245534132,NA,-4.003897815,39.69829208
1983,mombasa,bamburi,kenya,2009-12-17,5,0,-2.3813966512384988,NA,-4.003897815,39.69829208
1984,mombasa,bamburi,kenya,2009-12-17,1,0,-1.5470752003149695,NA,-4.003897815,39.69829208
1985,mombasa,bamburi,kenya,2009-12-17,5,0,-3.044289855201461,NA,-4.003897815,39.69829208
1986,mombasa,bamburi,kenya,2009-12-17,1,0,-1.4558354436878682,NA,-4.003897815,39.69829208
1987,mombasa,bamburi,kenya,2009-12-19,5,0,-1.4727897834463437,NA,-4.003897815,39.69829208
1988,mombasa,tudor,kenya,2009-12-18,4,0,0.8024691472914168,NA,-4.040374335,39.66426192
1989,mombasa,tudor,kenya,2009-12-18,5,3,0.5739221053088113,1,-4.040374335,39.66426192
1990,mombasa,tudor,kenya,2009-12-18,2,0,1.116921151527761,NA,-4.040374335,39.66426192
1991,mombasa,tudor,kenya,2009-12-19,1,0,-0.8904491760972663,NA,-4.040374335,39.66426192
1992,mombasa,tudor,kenya,2009-12-18,7,1,-1.000116107568973,0,-4.040374335,39.66426192
1993,mombasa,tudor,kenya,2009-12-18,1,1,-1.7365209375732868,0,-4.040374335,39.66426192
1994,mombasa,tudor,kenya,2009-12-18,3,1,-3.073811530166328,1,-4.040374335,39.66426192
1995,mombasa,tudor,kenya,2009-12-18,5,1,-2.4108750923767404,0,-4.040374335,39.66426192
1996,mombasa,tudor,kenya,2009-12-18,5,0,-1.64676978106335,NA,-4.040374335,39.66426192
1997,mombasa,tudor,kenya,2009-12-19,6,1,-1.758508210886838,0,-4.040374335,39.66426192
1998,mombasa,tudor,kenya,2009-12-19,1,3,-1.3561551702812304,0,-4.040374335,39.66426192
1999,mombasa,tudor,kenya,2009-12-19,5,0,0.4625790526904354,NA,-4.040374335,39.66426192
2000,mombasa,tudor,kenya,2009-12-20,2,1,-1.5820470303711958,1,-4.040374335,39.66426192
2001,mombasa,tudor,kenya,2009-12-18,2,1,-0.8796598007200404,1,-4.040374335,39.66426192
2002,mombasa,tudor,kenya,2009-12-18,1,0,-2.5405156517799825,1,-4.040374335,39.66426192
2003,mombasa,tudor,kenya,2009-12-19,3,1,-3.3364905136723397,0,-4.040374335,39.66426192
2004,mombasa,tudor,kenya,2009-12-18,1,0,-2.5405156517799825,NA,-4.040374335,39.66426192
2005,mombasa,tudor,kenya,2009-12-19,3,2,-2.763305232392689,1,-4.040374335,39.66426192
2007,mombasa,tudor,kenya,2009-12-19,3,3,-0.48984059798295243,1,-4.040374335,39.66426192
2008,thika,mabanda,kenya,2009-11-18,5,0,0.0035581374558516787,NA,-1.041188884,37.0787284
2009,nakuru,morop,kenya,2009-11-12,4,2,-0.5690715620063854,0,-0.110336674,35.94205931
2010,machakos,kaluoki,kenya,2009-11-10,3,2,-0.7530528368316006,1,-1.522391812,37.26633915
2011,embu,kiangucu,kenya,2009-11-27,2,1,1.3369449657546697,1,-0.523215993,37.45247101
2012,siaya,yombura,kenya,2009-12-07,1,2,0.5260548218368449,1,0.065231303,34.28678507
2013,mombasa,mnazi moja,kenya,2009-12-22,2,1,-3.0801903178054353,1,-4.063707862,39.66663648
2014,siaya,sinaga,kenya,2009-12-05,3,3,3.2661547722468227,1,0.056656404,34.51714114
2015,migori,manyera,kenya,2009-12-14,4,1,1.0702042812734582,1,-1.062359051,34.47956637
