,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
121,125,kisii,kerera,kenya,2009-11-08,4,7,-0.6786269282417121,1.0,-0.754425695,34.82872552,-0.75,34.85,-1.575954685608546,-1.7262663344542186,2.75,1.1666666666666667,-4.547221253315608,-0.8809523809523809
122,127,kisii,bonyanchaire,kenya,2009-11-10,2,4,0.0595317472283915,1.0,-0.678288351,34.70904985,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
123,128,kisii,bonyanchaire,kenya,2009-11-10,1,5,0.3247703790190469,0.0,-0.678288351,34.70904985,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
124,129,kisii,bonyanchaire,kenya,2009-11-09,7,1,0.0896111696249571,1.0,-0.678288351,34.70904985,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
125,130,kisii,bonyanchaire,kenya,2009-11-09,4,1,2.0253239353142143,1.0,-0.678288351,34.70904985,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
126,131,kisii,bonyanchaire,kenya,2009-11-09,7,1,3.567919833632638,0.0,-0.678288351,34.70904985,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
127,133,kisii,bomakombi,kenya,2009-11-10,5,2,1.6929312544558386,1.0,-0.70441522,34.69546123,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
128,134,kisii,bomakombi,kenya,2009-11-10,5,1,2.43166652894571,1.0,-0.70441522,34.69546123,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
129,135,kisii,bomakombi,kenya,2009-11-10,3,1,-0.6886534023739006,1.0,-0.70441522,34.69546123,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
130,136,kisii,bomakombi,kenya,2009-11-10,3,1,-0.1069604405210997,1.0,-0.70441522,34.69546123,-0.7,34.7,-1.7325636545817058,-1.9054208596547444,2.6666666666666665,0.5,-4.709439913431804,-0.5
131,137,kisii,irianyi,kenya,2009-11-09,3,1,0.7982670217182626,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.6704678773880004,-1.8042995929718018,2.4,0.8333333333333334,-4.115526437759399,-0.8333333333333333
132,138,kisii,irianyi,kenya,2009-11-09,4,1,0.1096641178893341,0.0,-0.662238252,34.85472107,-0.65,34.85,-1.6704678773880004,-1.8042995929718018,2.4,0.8333333333333334,-4.115526437759399,-0.8333333333333333
133,139,kisii,irianyi,kenya,2009-11-09,3,2,0.0218950648012393,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.6704678773880004,-1.8042995929718018,2.4,0.8333333333333334,-4.115526437759399,-0.8333333333333333
134,140,kisii,irianyi,kenya,2009-11-08,4,2,0.8163146751562018,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.6704678773880004,-1.8042995929718018,2.4,0.8333333333333334,-4.115526437759399,-0.8333333333333333
135,141,kisii,irianyi,kenya,2009-11-08,5,1,0.1610734736834446,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.6704678773880004,-1.8042995929718018,2.4,0.8333333333333334,-4.115526437759399,-0.8333333333333333
136,143,kisii,irianyi,kenya,2009-11-09,2,2,-1.9062225699757185,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.6704678773880004,-1.8042995929718018,2.4,0.8333333333333334,-4.115526437759399,-0.8333333333333333
137,144,kisii,irianyi,kenya,2009-11-09,2,1,0.7882405475860741,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.6704678773880004,-1.8042995929718018,2.4,0.8333333333333334,-4.115526437759399,-0.8333333333333333
138,145,kisii,nyokabaria,kenya,2009-11-10,2,4,-1.2615091663417592,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.6695180833339691,-1.81062850356102,2.25,0.6666666666666666,-3.9392954111099243,-0.6666666666666666
139,146,kisii,nyokabaria,kenya,2009-11-08,3,3,-1.256495929275665,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.6695180833339691,-1.81062850356102,2.25,0.6666666666666666,-3.9392954111099243,-0.6666666666666666
140,147,kisii,nyokabaria,kenya,2009-11-08,6,3,-0.543070465050376,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.6695180833339691,-1.81062850356102,2.25,0.6666666666666666,-3.9392954111099243,-0.6666666666666666
141,148,kisii,nyokabaria,kenya,2009-11-08,5,2,0.0896111696249571,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.6695180833339691,-1.81062850356102,2.25,0.6666666666666666,-3.9392954111099243,-0.6666666666666666
142,149,kisii,nyokabaria,kenya,2009-11-08,4,4,-0.6706057489359611,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.6695180833339691,-1.81062850356102,2.25,0.6666666666666666,-3.9392954111099243,-0.6666666666666666
143,150,kisii,nyokabaria,kenya,2009-11-08,3,1,-1.0198841919013375,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.6695180833339691,-1.81062850356102,2.25,0.6666666666666666,-3.9392954111099243,-0.6666666666666666
144,151,kiambu,mutundu,kenya,2009-11-09,3,5,-0.6736136911756179,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
145,152,kiambu,mutundu,kenya,2009-11-10,6,0,1.501916238932432,,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
146,153,kiambu,mutundu,kenya,2009-11-09,6,0,3.164489548503203,,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
147,154,kiambu,mutundu,kenya,2009-11-09,5,0,1.6794818584321456,,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
148,155,kiambu,mutundu,kenya,2009-11-10,3,1,0.4664150967196152,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
149,156,kiambu,mutundu,kenya,2009-11-09,2,1,0.1838257654887075,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
150,157,kiambu,mutundu,kenya,2009-11-10,4,1,-0.2069336729044154,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
151,158,kiambu,mutundu,kenya,2009-11-09,3,1,-1.458694595817686,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
152,159,kiambu,mutundu,kenya,2009-11-09,4,9,-1.0424461748167244,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
153,160,kiambu,mutundu,kenya,2009-11-10,5,1,1.1461181716631708,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
154,161,kiambu,mutundu,kenya,2009-11-10,6,2,0.4745536716720043,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
155,162,kiambu,mutundu,kenya,2009-11-10,3,0,1.6063590810121653,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
156,163,kiambu,mutundu,kenya,2009-11-10,4,1,1.2890061113520723,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
157,164,kiambu,mutundu,kenya,2009-11-09,2,2,1.075932852737851,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
158,165,kiambu,mutundu,kenya,2009-11-09,6,1,0.5046330940685699,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
159,166,kiambu,mutundu,kenya,2009-11-09,3,5,-1.0665097127339769,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
160,167,kiambu,mutundu,kenya,2009-11-09,2,0,-0.0440621046220596,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
161,168,kiambu,mutundu,kenya,2009-11-10,1,1,-1.732278712045532,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
162,169,kiambu,mutundu,kenya,2009-11-09,5,2,-0.5147461103591789,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
163,170,kiambu,mutundu,kenya,2009-11-10,5,0,1.1671745836756198,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
164,171,kiambu,mutundu,kenya,2009-11-10,2,2,0.0279109492805523,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
165,172,kiambu,mutundu,kenya,2009-11-09,4,0,1.233154015034618,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.7219763547182083,-1.8267748802900314,1.875,0.8333333333333334,-3.3153830617666245,-0.43333333333333346
166,173,nairobi,outering,kenya,2009-11-04,2,0,-1.805866257406117,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
167,174,nairobi,muthaiga,kenya,2009-11-06,1,0,-3.127479816943853,,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
168,175,nairobi,muthaiga,kenya,2009-11-06,1,2,-2.376017764934148,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
169,176,nairobi,muthaiga,kenya,2009-11-06,2,2,-3.406900167172503,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
170,177,nairobi,muthaiga,kenya,2009-11-07,1,1,-3.7666073375441327,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
171,178,nairobi,muthaiga,kenya,2009-11-06,1,0,-1.0249161620141194,,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
172,179,nairobi,muthaiga,kenya,2009-11-07,4,1,-3.466153391912392,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
173,180,nairobi,muthaiga,kenya,2009-11-07,2,0,-0.4493708001449569,,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
174,181,nairobi,muthaiga,kenya,2009-11-06,3,3,-2.4493080534591005,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
175,182,nairobi,muthaiga,kenya,2009-11-07,1,0,-1.716533610269663,,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
176,183,nairobi,muthaiga,kenya,2009-11-07,2,1,-3.7726232220234457,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
177,184,nairobi,muthaiga,kenya,2009-11-07,2,1,-3.7666073375441327,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
178,185,nairobi,muthaiga,kenya,2009-11-07,2,2,-3.7666073375441327,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
179,186,nairobi,muthaiga,kenya,2009-11-07,2,0,-1.6262953430799665,,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
180,187,nairobi,muthaiga,kenya,2009-11-07,1,1,-3.4319663525029744,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
181,189,nairobi,muthaiga,kenya,2009-11-07,3,3,-3.4109107568253787,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
182,190,nairobi,muthaiga,kenya,2009-11-06,1,0,-1.6864541878730972,,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
183,191,nairobi,outering,kenya,2009-11-04,5,3,-1.6714144766748145,0.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
184,192,nairobi,outering,kenya,2009-11-04,5,0,-1.6714144766748145,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
185,193,nairobi,outering,kenya,2009-11-04,4,2,-2.253720115755093,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
186,194,nairobi,outering,kenya,2009-11-04,8,2,-1.8547603257129637,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
187,195,nairobi,outering,kenya,2009-11-03,3,2,-2.4496790486736715,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
188,196,nairobi,outering,kenya,2009-11-03,3,1,-2.4346393374753887,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
189,197,nairobi,outering,kenya,2009-11-04,3,0,-1.7557338867451746,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
190,199,nairobi,outering,kenya,2009-11-04,7,1,-1.6354161971589127,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
191,200,nairobi,outering,kenya,2009-11-03,5,1,-2.687754908234669,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
192,202,nairobi,outering,kenya,2009-11-04,5,0,-3.0884735951882947,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
193,203,nairobi,outering,kenya,2009-11-03,3,1,-2.762463441377029,0.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
194,204,nairobi,outering,kenya,2009-11-04,5,0,-2.3444010702856923,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
195,205,nairobi,outering,kenya,2009-11-03,1,2,-3.1094321635059137,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
196,206,nairobi,outering,kenya,2009-11-04,4,3,-3.091814511513608,0.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
197,207,nairobi,outering,kenya,2009-11-04,1,3,-2.57911759233888,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
198,208,nairobi,outering,kenya,2009-11-03,4,2,-2.968289817280898,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
199,209,nairobi,outering,kenya,2009-11-04,3,0,-3.193751573576274,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
200,210,nairobi,outering,kenya,2009-11-07,1,0,-1.6864541878730972,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
201,211,kiambu,guthunguri,kenya,2009-11-11,4,1,-0.9407780729218148,0.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
202,212,kiambu,guthunguri,kenya,2009-11-11,3,1,-2.5490381699423144,0.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
203,213,kiambu,guthunguri,kenya,2009-11-11,3,0,-1.0986137658858357,1.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
204,214,kiambu,guthunguri,kenya,2009-11-11,2,0,-2.018390916474427,,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
205,215,kiambu,guthunguri,kenya,2009-11-11,5,0,-0.9797782953725832,1.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
206,216,kiambu,guthunguri,kenya,2009-11-11,3,0,-3.0849976303740902,1.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
207,217,kiambu,guthunguri,kenya,2009-11-11,2,0,-1.0399371401657145,,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
208,218,kiambu,guthunguri,kenya,2009-11-11,5,0,-0.9296459247116408,,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
209,219,kiambu,guthunguri,kenya,2009-11-11,2,1,-1.7065071361374742,0.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
210,220,kiambu,guthunguri,kenya,2009-11-11,1,2,-2.802569337905783,0.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
211,221,kiambu,guthunguri,kenya,2009-11-11,4,0,-1.6262953430799665,,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
212,222,kiambu,guthunguri,kenya,2009-11-11,3,1,-2.4346393374753887,1.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
213,223,kiambu,guthunguri,kenya,2009-11-11,4,1,-1.6445446472709195,1.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
214,224,kiambu,guthunguri,kenya,2009-11-11,4,0,-1.958232071681296,,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
215,225,kiambu,guthunguri,kenya,2009-11-11,3,1,-1.0249161620141194,0.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
216,226,kiambu,guthunguri,kenya,2009-11-11,7,1,-0.8694870799185097,1.0,-1.058419348,36.77391802,-1.05,36.75,-1.7143154263496398,-1.7862530946731567,1.7,1.0,-2.9876959204673765,-0.6666666666666667
217,227,kiambu,njiku,kenya,2009-11-11,6,1,1.5907540280945551,0.0,-1.175746093,36.75241747,-1.2,36.75,-1.6847009460131328,-1.8149771094322205,2.0833333333333335,1.0,-3.613679438829422,0.0
218,228,kiambu,njiku,kenya,2009-11-11,3,0,-0.8313924775209833,,-1.175746093,36.75241747,-1.2,36.75,-1.6847009460131328,-1.8149771094322205,2.0833333333333335,1.0,-3.613679438829422,0.0
219,229,kiambu,njiku,kenya,2009-11-11,4,0,-3.103846280472234,1.0,-1.175746093,36.75241747,-1.2,36.75,-1.6847009460131328,-1.8149771094322205,2.0833333333333335,1.0,-3.613679438829422,0.0
220,230,kiambu,njiku,kenya,2009-11-11,4,0,0.473988329952677,,-1.175746093,36.75241747,-1.2,36.75,-1.6847009460131328,-1.8149771094322205,2.0833333333333335,1.0,-3.613679438829422,0.0
221,231,kiambu,njiku,kenya,2009-11-12,6,1,0.5739127929406473,1.0,-1.175746093,36.75241747,-1.2,36.75,-1.6847009460131328,-1.8149771094322205,2.0833333333333335,1.0,-3.613679438829422,0.0
222,232,kiambu,njiku,kenya,2009-11-11,4,1,-0.1807633536102177,1.0,-1.175746093,36.75241747,-1.2,36.75,-1.6847009460131328,-1.8149771094322205,2.0833333333333335,1.0,-3.613679438829422,0.0
