,house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
935,969,south_africa,3,0,3.40173129925133,,kungwini,-25.86781,28.68943,metsweding district municipality,-25.85,28.7,-1.7194932103157043,-1.871837556362152,3.5,0.4,-6.097579002380371,-0.3999999999999999,94441911.12937252,0.21350812364529786,0.03920323399286674
936,970,south_africa,6,0,-2.845608096345263,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
937,971,south_africa,13,0,0.3346304676334095,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
938,972,south_africa,3,0,-0.2579942199574261,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
939,973,south_africa,7,0,-1.8435902391555328,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
940,974,south_africa,6,1,-0.3350528063487464,1.0,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
941,975,south_africa,3,0,0.5575044795279581,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
942,976,south_africa,7,0,-3.385018201084504,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
943,977,south_africa,6,0,-1.7564337438624904,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
944,979,south_africa,3,0,-1.2028746430359487,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
945,980,south_africa,2,0,-0.304825260432498,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
946,981,south_africa,5,0,2.0644094352022595,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
947,982,south_africa,5,0,-0.5596588066329278,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
948,983,south_africa,2,0,0.8549396102646457,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
949,984,south_africa,4,0,-0.961129143114133,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
950,985,south_africa,2,0,2.286556298865563,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
951,986,south_africa,1,0,0.9653963648751064,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
952,987,south_africa,2,0,-0.3664721295455541,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
953,988,south_africa,1,1,0.0054529680360762,1.0,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
954,989,south_africa,4,0,-0.5050049333065824,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
955,990,south_africa,4,0,1.2436014553380577,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
956,991,south_africa,3,1,0.9076024250816166,1.0,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
957,992,south_africa,4,0,-0.1032585479819238,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
958,993,south_africa,3,0,-1.32073587960696,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
959,994,south_africa,5,0,0.1998486499451846,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
960,995,south_africa,8,0,-1.1694483007226888,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
961,996,south_africa,5,0,0.6366069488225721,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
962,997,south_africa,1,0,-0.7912770164227128,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
963,998,south_africa,2,0,-0.0716056183552439,1.0,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
964,999,south_africa,5,0,0.6044217029656052,1.0,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
965,1000,south_africa,2,0,-0.8583843612590395,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
966,1001,south_africa,5,0,1.4645585489869848,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
967,1002,south_africa,3,0,-0.0112061209862167,,merafong city,-26.4169,27.3995,west rand district municipality,-26.4,27.4,-1.835856318473816,-1.835856318473816,1.0,0.2,-1.835856318473816,-0.19999999999999973,106504465.48872524,0.19147113092458548,0.30978638015444276
968,1003,south_africa,7,0,-0.2372754649803466,,kungwini,-25.86781,28.68943,metsweding district municipality,-25.85,28.7,-1.7194932103157043,-1.871837556362152,3.5,0.4,-6.097579002380371,-0.3999999999999999,94441911.12937252,0.21350812364529786,0.03920323399286674
969,1004,south_africa,4,0,-1.16661870682432,,kungwini,-25.86781,28.68943,metsweding district municipality,-25.85,28.7,-1.7194932103157043,-1.871837556362152,3.5,0.4,-6.097579002380371,-0.3999999999999999,94441911.12937252,0.21350812364529786,0.03920323399286674
970,1005,south_africa,1,0,0.0452726851211604,,kungwini,-25.86781,28.68943,metsweding district municipality,-25.85,28.7,-1.7194932103157043,-1.871837556362152,3.5,0.4,-6.097579002380371,-0.3999999999999999,94441911.12937252,0.21350812364529786,0.03920323399286674
971,1006,south_africa,4,0,-0.7479896337098387,,kungwini,-25.86781,28.68943,metsweding district municipality,-25.85,28.7,-1.7194932103157043,-1.871837556362152,3.5,0.4,-6.097579002380371,-0.3999999999999999,94441911.12937252,0.21350812364529786,0.03920323399286674
972,1007,south_africa,2,0,-1.048757470253309,,kungwini,-25.86781,28.68943,metsweding district municipality,-25.85,28.7,-1.7194932103157043,-1.871837556362152,3.5,0.4,-6.097579002380371,-0.3999999999999999,94441911.12937252,0.21350812364529786,0.03920323399286674
973,1008,south_africa,9,1,-1.20514800001998,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
974,1009,south_africa,5,0,-0.0703151944658196,,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
975,1010,south_africa,4,1,-0.0317859012701596,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
976,1011,south_africa,4,2,-0.0009624667136316212,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
977,1012,south_africa,3,3,-1.07037297536242,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
978,1013,south_africa,6,3,1.5134250680383308,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
979,1014,south_africa,3,1,-2.658154782404742,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
980,1015,south_africa,4,1,0.3345074959401033,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
981,1016,south_africa,5,4,1.1921944580864172,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
982,1017,south_africa,5,7,-1.862932387280613,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
983,1018,south_africa,5,0,-0.5596588066329278,,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
984,1019,south_africa,6,3,0.1398022211409726,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
985,1020,south_africa,4,1,-0.8091089934455551,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
986,1021,south_africa,8,1,-0.8422069567344348,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
987,1022,south_africa,5,1,-0.5853450020967012,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
988,1024,south_africa,9,1,0.502955256984445,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
989,1025,south_africa,3,0,-0.3818838468238181,,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
990,1026,south_africa,8,1,-1.0345182730106282,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
991,1027,south_africa,1,0,-1.292304495313022,,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
992,1028,south_africa,3,1,1.9102147608923687,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
993,1029,south_africa,1,0,-0.285101821793284,,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
994,1030,south_africa,6,1,-0.7510984643652896,1.0,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
995,1031,south_africa,6,0,0.6819187626344027,,greater groblersdal,-25.14887162,29.49468059,sekhukhune cross boundary district municipality,-25.15,29.5,-1.7836178243160248,-1.9219412207603455,2.0,0.6,-3.672338366508484,0.06666666666666665,204477752.6645099,0.24954281058042352,-0.030560724889478003
