,house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1751,1800,south_africa,8,0,-0.888611907175288,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1752,1801,south_africa,5,0,0.3158129757483819,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1753,1802,south_africa,4,0,1.013768250587377,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1754,1803,south_africa,1,0,-1.2264502244381903,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1755,1804,south_africa,3,0,-0.8946402974706684,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1756,1805,south_africa,4,0,-0.7437834775221375,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1757,1806,south_africa,2,0,2.881197306878211,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1758,1807,south_africa,5,1,-1.48672869149287,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1759,1808,south_africa,5,0,2.655001526893345,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1760,1809,south_africa,4,0,0.7108864404969747,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1761,1810,south_africa,4,1,3.355496147416538,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1762,1812,south_africa,5,0,1.4415037207397652,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1763,1813,south_africa,2,1,2.1729968277158864,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1764,1815,south_africa,3,0,3.4209959458491603,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1765,1816,south_africa,2,0,-0.508286415705381,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1766,1817,south_africa,1,0,-1.419231720434638,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1767,1818,south_africa,1,0,2.739399026274315,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1768,1819,south_africa,3,0,0.3155140310594149,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1769,1820,south_africa,2,0,2.762586153202971,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1770,1821,south_africa,4,0,3.255792902054796,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1771,1822,south_africa,2,0,0.2345250138212787,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1772,1823,south_africa,5,0,0.334778677657245,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1773,1824,south_africa,2,0,1.772816915124105,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1774,1825,south_africa,4,0,2.85673426357938,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1775,1826,south_africa,2,1,0.3061346216169708,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1776,1827,south_africa,4,0,2.2115261209115467,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1777,1828,south_africa,1,0,2.565872461167439,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1778,1829,south_africa,3,0,0.7494157336926348,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1779,1830,south_africa,3,0,-0.6817457366131016,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1780,1831,south_africa,3,0,1.7817142325622413,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1781,1832,south_africa,4,0,-1.5040309340530038,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1782,1833,south_africa,2,0,0.396648826331772,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1783,1834,south_africa,1,0,-1.625257577713459,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1784,1835,south_africa,7,0,-0.2569332701487393,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1785,1836,south_africa,6,0,-2.2139294593187144,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1786,1837,south_africa,8,0,-1.606775715908097,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1787,1838,south_africa,4,0,0.3041785226621879,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1788,1839,south_africa,3,0,0.2725255930355079,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1789,1840,south_africa,2,0,1.2178806535501907,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1790,1841,south_africa,3,0,-1.7182417998129134,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1791,1843,south_africa,7,0,-0.2823038085692002,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1792,1844,south_africa,4,0,-0.1859030740527998,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1793,1845,south_africa,8,0,-0.7202750298087616,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1794,1846,south_africa,1,0,-1.3454546164421164,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1795,1847,south_africa,4,1,0.0769872708803144,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1796,1848,south_africa,5,4,0.1652600102196936,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1797,1849,south_africa,1,0,0.9747026638230828,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1798,1850,south_africa,5,0,-2.6476672472811145,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1799,1851,south_africa,7,0,-0.7009328816836813,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-24.23882542,28.24100309,-1.6390982468922932,-1.8607805172602336,2.6666666666666665,0.6,-4.452606876691182,-0.5999999999999999,278427912.56174076,0.213177637907311,0.2679867566747092
1800,1852,south_africa,3,0,0.3540433242550751,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1801,1853,south_africa,3,0,-0.6624035884880213,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1802,1854,south_africa,4,0,-1.9018513066981784,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1803,1855,south_africa,6,0,0.3055556834095611,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1804,1856,south_africa,3,0,-0.5468157089010411,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1805,1857,south_africa,3,0,0.1900065309209172,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1806,1858,south_africa,7,0,-1.510048038792542,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1807,1859,south_africa,4,0,-0.8013221009305157,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1808,1860,south_africa,4,0,-0.9040668827856092,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
1809,1861,south_africa,1,0,-0.4264387575806027,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-24.81441242,28.26837686,-1.4208649198214214,-1.5592590769131978,2.5,0.8,-3.8248536388079324,-0.29999999999999993,248317594.05306688,0.21909877366428718,-0.9152917392397123
