,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
86,659,senegal,0.0,0.0,0.0,0.0,0.18443732155152787,0.0
87,1749,senegal,0.2,-3.17159104347229,-0.19999999999999973,121965880.44110934,0.17367146808388914,-0.05237268956559904
88,101,senegal,0.2,-20.56623077392578,-0.19999999999999984,157447.57653446685,0.10898183403920961,3.545082258589259
89,340,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
90,662,senegal,0.0,0.0,0.0,0.0,0.18443732155152787,0.0
91,1610,senegal,0.2,-2.9425063133239746,-0.19999999999999973,121965880.44110934,0.14903519149594585,-0.8790208302717952
92,541,senegal,,,,,,
93,1748,senegal,0.2,-3.17159104347229,-0.19999999999999973,121965880.44110934,0.17367146808388914,-0.05237268956559904
94,69,senegal,0.2,-20.566259384155273,-0.19999999999999984,179740.35596301858,0.16536920706506136,0.0
95,1817,senegal,0.0,0.0,0.0,0.0,0.10660249928526275,0.0
96,1844,senegal,0.0,0.0,0.0,0.0,0.1302764969637759,0.0
97,938,senegal,,,,,,
98,1026,senegal,0.0,0.0,0.0,0.0,0.1787053451419866,0.0
99,3042,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
100,550,senegal,0.0,0.0,0.0,0.0,0.18846073628041107,0.0
101,1856,senegal,0.0,0.0,0.0,0.0,0.15500495166200828,0.0
102,1732,senegal,0.2,-3.17159104347229,-0.19999999999999973,121965880.44110934,0.17367146808388914,-0.05237268956559904
103,1040,senegal,0.0,0.0,0.0,0.0,0.1813991577423704,0.0
104,1006,senegal,0.0,0.0,0.0,0.0,0.1787053451419866,0.0
105,668,senegal,0.0,0.0,0.0,0.0,0.18443732155152787,0.0
106,497,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
107,281,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
108,472,senegal,0.2,-20.56623077392578,-0.19999999999999984,157447.57653446685,0.10898183403920961,3.545082258589259
109,276,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
110,161,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
111,1848,senegal,0.0,0.0,0.0,0.0,0.1302764969637759,0.0
112,1769,senegal,0.2,-2.802797555923462,-0.19999999999999984,20381946.084123164,0.2566560701223253,2.5687555136588065
113,534,senegal,,,,,,
114,397,senegal,0.2,-20.51145362854004,-0.19999999999999984,157447.57653446685,0.10898183403920961,0.0
115,209,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
116,866,senegal,0.0,0.0,0.0,0.0,0.1888813782738505,0.0
117,737,senegal,0.0,0.0,0.0,0.0,0.1903920850097714,0.0
118,113,senegal,0.2,-20.56623077392578,-0.19999999999999984,157447.57653446685,0.10898183403920961,3.545082258589259
119,641,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
120,342,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
121,137,senegal,0.0,0.0,0.0,0.0,0.19512532544282202,0.0
122,1751,senegal,0.2,-3.17159104347229,-0.19999999999999973,121965880.44110934,0.17367146808388914,-0.05237268956559904
123,1529,senegal,0.2,-3.065772771835327,-0.19999999999999973,121965880.44110934,0.1458656833905574,-0.4180445885368509
124,1015,senegal,,,,,,
125,540,senegal,,,,,,
126,391,senegal,0.2,-1.394659399986267,-0.19999999999999973,51933248.42775294,0.16610312408759917,-1.279983807383122
127,1135,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
128,1621,senegal,0.2,-2.9425063133239746,-0.19999999999999973,121965880.44110934,0.14903519149594585,-0.8790208302717952
129,1802,senegal,0.2,-1.3453112840652466,-0.19999999999999984,18907460.193767704,0.25990411980328837,1.3451748802199694
130,878,senegal,0.0,0.0,0.0,0.0,0.19543978847987487,0.0
131,1635,senegal,0.2,-2.6501646041870117,-0.19999999999999984,698515.2744647586,0.20593115061153844,1.5246606087698997
132,1613,senegal,0.2,-2.9425063133239746,-0.19999999999999973,121965880.44110934,0.14903519149594585,-0.8790208302717952
133,1798,senegal,0.2,-1.3501187562942505,-0.19999999999999984,636439.278977857,0.2552819437114922,0.802611382615063
134,1389,senegal,0.2,-1.3871538639068604,-0.19999999999999973,51933248.42775294,0.15798600046802075,-1.2033778348303745
135,1143,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
136,1721,senegal,0.0,0.0,0.0,0.0,0.15192984041819413,0.0
137,1794,senegal,0.0,0.0,0.0,0.0,0.2611105580595026,0.0
138,382,senegal,0.2,-1.394659399986267,-0.19999999999999973,51933248.42775294,0.16610312408759917,-1.279983807383122
139,870,senegal,,,,,,
140,1623,senegal,0.2,-2.9425063133239746,-0.19999999999999973,121965880.44110934,0.14903519149594585,-0.8790208302717952
141,383,senegal,0.2,-1.394659399986267,-0.19999999999999973,51933248.42775294,0.16610312408759917,-1.279983807383122
