,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1376,1452,kilifi,kisumu  ndogo,kenya,12/7/2009,2,1,-0.385064634,0.0,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1377,1453,kilifi,kisumu  ndogo,kenya,12/7/2009,2,1,1.423439159,1.0,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1378,1454,kilifi,kisumu  ndogo,kenya,12/9/2009,2,0,-2.123387209,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1379,1455,kilifi,kisumu  ndogo,kenya,12/7/2009,2,0,-2.266832224,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1380,1456,kilifi,kisumu  ndogo,kenya,12/7/2009,1,0,-0.445223479,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1381,1457,kilifi,kisumu  ndogo,kenya,12/7/2009,2,0,0.632574247,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1382,1458,kilifi,kisumu  ndogo,kenya,12/9/2009,1,0,-0.445223479,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1383,1459,kilifi,kisumu  ndogo,kenya,12/7/2009,3,0,-3.115878049,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1384,1460,kilifi,kisumu  ndogo,kenya,12/7/2009,1,0,-1.154354706,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1385,1461,kilifi,kisumu  ndogo,kenya,12/7/2009,1,0,-1.077557567,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1386,1462,kilifi,kisumu  ndogo,kenya,12/9/2009,1,0,-1.506185304,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1387,1463,kilifi,kisumu  ndogo,kenya,12/7/2009,2,0,-3.67636907,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1388,1464,kilifi,kisumu  ndogo,kenya,12/7/2009,1,0,-0.122736625,,-1.253957244,36.88794055,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
1389,1465,nairobi,loresho,kenya,11/20/2009,5,2,-3.512943605,1.0,-1.253745825,36.75036738,-1.25,36.75,-1.709973305463791,-1.82805597782135,2.75,0.6,-4.729718416929245,0.06666666666666665,326143344.6789755,0.2191704428026071,-0.93455529535761
1390,1466,nairobi,loresho,kenya,11/20/2009,2,1,-3.522301647,0.0,-1.253745825,36.75036738,-1.25,36.75,-1.709973305463791,-1.82805597782135,2.75,0.6,-4.729718416929245,0.06666666666666665,326143344.6789755,0.2191704428026071,-0.93455529535761
1391,1467,nairobi,loresho,kenya,11/23/2009,3,2,-3.510269878,1.0,-1.253745825,36.75036738,-1.25,36.75,-1.709973305463791,-1.82805597782135,2.75,0.6,-4.729718416929245,0.06666666666666665,326143344.6789755,0.2191704428026071,-0.93455529535761
1392,1468,nairobi,loresho,kenya,11/20/2009,2,2,-2.964485594,1.0,-1.253745825,36.75036738,-1.25,36.75,-1.709973305463791,-1.82805597782135,2.75,0.6,-4.729718416929245,0.06666666666666665,326143344.6789755,0.2191704428026071,-0.93455529535761
1393,1469,nairobi,loresho,kenya,11/23/2009,3,1,-3.00067822,0.0,-1.253745825,36.75036738,-1.25,36.75,-1.709973305463791,-1.82805597782135,2.75,0.6,-4.729718416929245,0.06666666666666665,326143344.6789755,0.2191704428026071,-0.93455529535761
1394,1470,nairobi,loresho,kenya,11/23/2009,5,1,-3.396873693,0.0,-1.253745825,36.75036738,-1.25,36.75,-1.709973305463791,-1.82805597782135,2.75,0.6,-4.729718416929245,0.06666666666666665,326143344.6789755,0.2191704428026071,-0.93455529535761
1395,1471,nairobi,kibarage,kenya,11/20/2009,3,1,-1.562102667,0.0,-1.250681394,36.75244144,-1.25,36.75,-1.709973305463791,-1.82805597782135,2.75,0.6,-4.729718416929245,0.06666666666666665,326143344.6789755,0.2191704428026071,-0.93455529535761
1396,1472,lugari,mlimani,kenya,11/26/2009,5,4,1.328496194,1.0,0.651451675,34.87612009,0.65,34.9,-1.6221684217453003,-1.6974429686864216,1.3333333333333333,0.6,-2.20953377087911,-0.5999999999999999,273031614.4678259,0.22637249126432163,0.6409339815678713
1397,1473,lugari,township,kenya,11/26/2009,3,0,3.083178081,,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1398,1474,lugari,township,kenya,11/26/2009,5,1,0.843386155,1.0,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1399,1475,lugari,mlimani,kenya,11/26/2009,7,1,2.186358191,1.0,0.651451675,34.87612009,0.65,34.9,-1.6221684217453003,-1.6974429686864216,1.3333333333333333,0.6,-2.20953377087911,-0.5999999999999999,273031614.4678259,0.22637249126432163,0.6409339815678713
1400,1476,lugari,township,kenya,11/24/2009,6,2,0.819752323,0.0,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1401,1477,lugari,township,kenya,11/24/2009,3,0,2.699305886,,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1402,1478,lugari,township,kenya,11/24/2009,5,0,2.418904888,,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1403,1479,lugari,township,kenya,11/24/2009,5,0,2.52599368,,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1404,1480,lugari,township,kenya,11/24/2009,10,2,2.659540268,1.0,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1405,1481,lugari,township,kenya,11/24/2009,3,5,2.403865177,1.0,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1406,1482,lugari,township,kenya,11/24/2009,5,0,1.946964251,,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1407,1483,lugari,township,kenya,11/25/2009,3,7,1.106012275,0.0,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1408,1484,lugari,township,kenya,11/24/2009,5,1,2.342650968,0.0,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1409,1485,lugari,township,kenya,11/26/2009,8,1,2.067847282,1.0,0.6475208,34.87395182,0.65,34.85,-1.6337840954462688,-1.7064898411432903,1.3333333333333333,0.6,-2.2171687682469687,-0.5999999999999999,273031614.4678259,0.22513762624009842,0.6128025380498251
1410,1486,kilifi,mtondia,kenya,12/7/2009,1,1,-3.48620634,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1411,1487,kilifi,mtondia,kenya,12/7/2009,1,0,-1.751224681,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1412,1489,kilifi,mtondia,kenya,12/12/2009,1,0,-3.365398628,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1413,1490,kilifi,mtondia,kenya,12/9/2009,2,1,-3.106053226,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1414,1491,kilifi,mtondia,kenya,12/8/2009,2,0,-2.32378278,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1415,1492,kilifi,mtondia,kenya,12/10/2009,2,1,-2.223518039,0.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1416,1493,kilifi,mtondia,kenya,12/10/2009,1,1,-2.331167592,0.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1417,1494,kilifi,mtondia,kenya,12/10/2009,1,3,-2.533998459,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1418,1495,kilifi,mtondia,kenya,12/10/2009,5,1,-1.626793084,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1419,1496,kilifi,mtondia,kenya,12/10/2009,2,0,2.313136887,,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1420,1497,kilifi,mtondia,kenya,12/9/2009,8,1,0.63208921,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1421,1498,kilifi,mtondia,kenya,12/8/2009,1,1,-1.417691964,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1422,1500,kilifi,mtondia,kenya,12/10/2009,1,0,-0.857109048,,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1423,1501,kilifi,mtondia,kenya,12/8/2009,3,0,-0.079616184,,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1424,1502,kilifi,mtondia,kenya,12/10/2009,1,0,0.5388014,,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1425,1503,kilifi,mtondia,kenya,12/8/2009,6,0,-0.407232638,,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1426,1504,kilifi,mtondia,kenya,12/8/2009,6,0,-1.66549562,,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1427,1505,kilifi,mtondia,kenya,12/8/2009,6,0,-0.488350051,,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1428,1506,kilifi,makiwo,kenya,12/8/2009,4,1,-0.780354487,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1429,1507,kilifi,makiwo,kenya,12/9/2009,1,1,-2.296911646,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1430,1508,kilifi,makiwo,kenya,12/9/2009,3,1,0.65911909,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1431,1509,kilifi,makiwo,kenya,12/8/2009,4,1,-3.090010867,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1432,1511,kilifi,makiwo,kenya,12/9/2009,2,1,-2.781334092,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1433,1512,kilifi,makiwo,kenya,12/9/2009,2,1,-3.426047495,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1434,1513,kilifi,makiwo,kenya,12/9/2009,1,1,-2.173313727,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1435,1514,kilifi,makiwo,kenya,12/9/2009,1,1,-0.680552678,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1436,1515,kilifi,makiwo,kenya,12/9/2009,2,1,-1.405660195,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1437,1516,kilifi,makiwo,kenya,12/8/2009,2,1,0.424720228,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1438,1517,kilifi,makiwo,kenya,12/9/2009,4,0,-0.530032912,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1439,1518,kilifi,makiwo,kenya,12/8/2009,4,0,2.140924491,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1440,1519,kilifi,makiwo,kenya,12/8/2009,7,0,-3.067750974,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1441,1520,kilifi,makiwo,kenya,12/8/2009,4,0,1.135526356,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1442,1521,kilifi,makiwo,kenya,12/9/2009,1,0,2.102015589,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1443,1522,kilifi,makiwo,kenya,12/9/2009,9,0,0.11690809,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1444,1523,kilifi,makiwo,kenya,12/8/2009,8,0,-2.639470784,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1445,1524,kilifi,makiwo,kenya,12/8/2009,2,0,-0.385064634,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1446,1525,kilifi,makiwo,kenya,12/8/2009,1,0,0.409362857,,-3.579764276,39.89489589,-3.6,39.9,-1.728939175605774,-1.7349501848220825,3.0,0.2,-5.186817646026611,-0.19999999999999984,117950.37992409333,0.14309152650326423,0.0
1447,1526,kilifi,mtwapa,kenya,12/9/2009,7,0,-0.957419594,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1448,1527,kilifi,mtwapa,kenya,12/9/2009,3,0,-3.350358917,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1449,1528,kilifi,mtwapa,kenya,12/8/2009,1,1,-2.604703773,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1450,1529,kilifi,mtwapa,kenya,11/9/2009,2,0,-3.67636907,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1451,1530,kilifi,mtwapa,kenya,12/9/2009,6,2,-2.791020288,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1452,1531,kilifi,mtwapa,kenya,12/8/2009,6,1,-3.67636907,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1453,1532,kilifi,mtwapa,kenya,12/9/2009,1,1,-3.526312237,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1454,1533,kilifi,mtwapa,kenya,12/9/2009,8,1,-3.315416002,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1455,1534,kilifi,mtwapa,kenya,12/9/2009,1,1,-3.766607338,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1456,1535,kilifi,mtwapa,kenya,12/9/2009,1,1,-1.154354706,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1457,1536,kilifi,mtwapa,kenya,12/8/2009,1,1,-3.766607338,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1458,1537,kilifi,mtwapa,kenya,12/8/2009,1,0,-2.810590517,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1459,1538,kilifi,mtwapa,kenya,12/8/2009,6,1,-3.435733691,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1460,1539,kilifi,mtwapa,kenya,12/8/2009,3,1,-2.503919036,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1461,1540,kilifi,mtwapa,kenya,12/9/2009,1,1,-3.370411865,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1462,1541,kilifi,mtwapa,kenya,12/9/2009,2,1,-2.928390287,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1463,1542,kilifi,mtwapa,kenya,12/10/2009,3,0,-3.766607338,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1464,1543,kilifi,mtwapa,kenya,12/8/2009,1,0,-1.169394417,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1465,1544,kilifi,mtwapa,kenya,12/8/2009,6,0,-3.091814512,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1466,1545,kilifi,mtwapa,kenya,12/8/2009,3,1,-3.091814512,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1467,1546,kilifi,mtwapa,kenya,12/8/2009,5,0,-2.762463441,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1468,1547,kilifi,mtwapa,kenya,12/9/2009,1,0,-3.100037342,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871721654667504,0.0
1469,1548,kilifi,mtondia,kenya,12/9/2009,5,0,-0.259187099,,-3.575678316,39.86724913,-3.6,39.85,-1.7379088401794434,-1.7438273429870605,3.0,0.2,-5.21372652053833,-0.19999999999999984,117950.37992409333,0.22156958323640427,-0.6468295871418919
1470,1550,kakamega,mayakolo,kenya,12/13/2009,7,4,2.225068445,1.0,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1471,1551,kakamega,mayakolo,kenya,12/13/2009,8,5,2.654800572,0.0,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1472,1552,kakamega,mayakolo,kenya,12/13/2009,6,1,2.403592401,1.0,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1473,1553,kakamega,mayakolo,kenya,12/13/2009,4,0,2.671396288,,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1474,1554,kakamega,mayakolo,kenya,12/13/2009,1,4,3.15245778,1.0,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1475,1555,kakamega,mayakolo,kenya,12/14/2009,3,1,2.413722505,1.0,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1476,1556,kakamega,mayakolo,kenya,12/13/2009,8,1,2.452410382,1.0,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1477,1557,kakamega,mayakolo,kenya,12/13/2009,6,0,0.840378213,,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1478,1558,kakamega,mayakolo,kenya,12/12/2009,5,0,2.169272452,,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1479,1559,kakamega,mayakolo,kenya,12/13/2009,6,0,2.005391634,,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1480,1560,kakamega,mayakolo,kenya,12/13/2009,8,0,2.817326772,,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1481,1561,kakamega,mayakolo,kenya,12/13/2009,1,1,2.902136205,0.0,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1482,1562,kakamega,mayakolo,kenya,12/13/2009,1,1,-2.376017765,1.0,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
1483,1563,kakamega,mayakolo,kenya,12/13/2009,4,0,1.211904073,,0.275181264,34.76077413,0.3,34.75,-1.682494044303894,-1.772343913714091,2.0,0.6,-3.364988088607788,-0.5999999999999999,368213884.3064215,0.23074258818364438,1.746935595553244
