house,census_tract,country,interview_date,lat,long,hh_size,migrant_num,wealth_index,remit,frequency,severity,dispersion,area,SVI_severity,pop_cent_lat,pop_cent_long,NDVI_mean
1446,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,4,0,-2.99020324125173,NA,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
1504,diamel,senegal,2009-11-01,15.83897387,-13.22043021,14,6,-3.63533609383595,1,0.6,-1.8558387358983357,-0.5999999999999999,55268526.38113218,0.4310740408497382,15.71702669,-13.36263999,0.163726481540929
1073,nguene seye,senegal,2009-11-01,15.36305,-16.22797,10,2,-3.66010773889496,1,0.6,-2.510584592819214,0.06666666666666665,29634013.95515437,0.8968196034904261,15.38130032,-16.23192106,0.18345469763023664
1443,thiambe,senegal,2009-11-01,15.63263924,-13.3254062,8,0,-1.65067964116944,1,0.4,-2.7332383394241333,-0.3999999999999999,17354546.875206813,0.2764973600953168,15.6680352,-13.36263999,0.153998833792147
701,khandane,senegal,2009-11-01,NA,NA,9,0,-2.69033861564293,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1382,guidjilogne lodiou,senegal,2009-11-01,15.9373344,-13.35219736,15,0,-3.9250010585449,NA,0.6,-1.424777269363403,-0.5999999999999999,69908285.96822166,0.5708981717969052,16.0110665,-13.36263999,0.15589432710145062
158,hlm 6 nimzat,senegal,2009-11-01,14.72704,-17.4436,1,0,-1.23011893637253,NA,0,0,0,0,0,14.72402296,-17.45998489,0.10319156482409106
1429,thiambe,senegal,2009-11-01,15.63263924,-13.3254062,7,0,-2.37780683267977,NA,0.4,-2.7332383394241333,-0.3999999999999999,17354546.875206813,0.2764973600953168,15.6680352,-13.36263999,0.153998833792147
1428,badel,senegal,2009-11-01,15.96479168,-13.59455201,12,1,-2.92934655673091,1,0.6,-1.3860496282577517,-0.5999999999999999,69908285.96822166,0.762616218833181,16.0110665,-13.6728487,0.16077237683599394
1544,yirla,senegal,2009-11-01,15.60553632,-13.18272101,8,1,-2.01599913009936,0,0.6,-2.1883033514022827,0.06666666666666665,18255120.510934275,0.05306710310857907,15.6680352,-13.36263999,0.1458656833905574
1498,diamel,senegal,2009-11-01,15.83897387,-13.22043021,9,0,-3.0069367166626,NA,0.6,-1.8558387358983357,-0.5999999999999999,55268526.38113218,0.4310740408497382,15.71702669,-13.36263999,0.163726481540929
721,keur el hadji,senegal,2009-11-01,14.49623916,-16.0640894,7,1,-2.43731547877699,1,0.2,-3.2022647857666016,-0.19999999999999973,40611737.75569371,0.7325532552403278,14.50274052,-16.09656209,0.1903920850097714
715,khandane,senegal,2009-11-01,NA,NA,18,6,-1.59552386362563,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1362,agnam civol,senegal,2009-11-01,16.00801046,-13.68783836,6,2,-2.01248734374985,1,0.2,-3.0171127319335938,-0.19999999999999973,47665098.4684764,0.8905791176999358,16.0110665,-13.6728487,0.1545433128570514
1638,samba malick,senegal,2009-11-01,13.78607662,-15.79470889,19,2,-1.07447338773456,1,0.4,-2.613256871700287,0.6000000000000005,34359803.787766814,-0.02747643903170016,13.7751637,-15.78133054,0.20593115061153844
709,khandane,senegal,2009-11-01,NA,NA,14,3,-1.97250249398926,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1494,diamel,senegal,2009-11-01,15.83897387,-13.22043021,14,3,-1.79570373687066,1,0.6,-1.8558387358983357,-0.5999999999999999,55268526.38113218,0.4310740408497382,15.71702669,-13.36263999,0.163726481540929
730,keur el hadj,senegal,2009-11-01,NA,NA,10,2,-1.63435193146858,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
3016,pa unite 11,senegal,2009-11-01,14.75896766,-17.43245729,3,0,-0.933303679977404,NA,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
487,darou salam,senegal,2009-11-01,15.44284137,-14.05528102,13,0,-1.27562065180131,NA,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
912,paye baridian,senegal,2009-11-01,14.71688363,-17.46683875,10,0,-1.93483120806396,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1087,affe leye 2,senegal,2009-11-01,15.80634938,-16.29988776,15,1,-1.39167650745015,1,0.8,-1.6397347648938496,-0.29999999999999993,34712926.15770709,0.11939523981681506,15.71702669,-16.26780651,0.17041258258559827
1602,sorry,senegal,2009-11-01,15.20066949,-12.94539215,9,1,-3.08881895497227,0,0.6,-1.9743191401163735,1.4,56480806.52208929,0.37369348981896616,15.23872587,-13.36263999,0.18089102380088468
923,paye baridian,senegal,2009-11-01,14.71688363,-17.46683875,12,2,-2.39232111097412,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1466,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,22,3,-1.47386258438439,1,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
1926,fanaye,senegal,2009-11-01,16.52599054,-15.22269493,8,3,-1.36090716797536,1,0.4,-2.0280222296714783,-0.3999999999999999,50103344.19842622,1.0101324341621338,16.47147469,-15.27583107,0.15500495166200828
1555,dar salam,senegal,2009-11-01,15.44284137,-14.05528102,5,2,-1.64039146549887,0,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
1901,ndiouganabe,senegal,2009-11-01,16.42777753,-14.09801568,9,4,-1.17686202855841,1,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
1672,darou nandjigui,senegal,2009-11-01,14.1046257,-15.54985414,23,1,-1.692594033233,1,0.2,-3.7520689964294434,-0.19999999999999973,40611737.75569371,1.924866090235464,14.0770377,-15.5307987,0.1960147009289913
933,medina,senegal,2009-11-01,NA,NA,8,2,-0.986512475473548,0,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1453,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,15,1,-2.8642974591198,1,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
1454,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,12,0,-2.03595151472154,NA,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
704,khandane,senegal,2009-11-01,NA,NA,7,1,-1.51786772793973,0,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1564,mango,senegal,2009-11-01,15.60094582,-13.322622,3,1,0.363278784096414,1,0.4,-1.541080117225647,-0.3999999999999999,45684180.71793652,0.01543036411523599,15.6680352,-13.36263999,0.1573156957932611
1904,mery,senegal,2009-11-01,16.42777753,-14.09801568,12,5,-2.09372124153947,1,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
717,khandame,senegal,2009-11-01,15.05201106,-16.64404554,22,4,-0.666970137238097,1,0.6,-2.1245739459991455,1.4,47637474.309924565,0.5199940151693793,15.03429087,-16.73379647,0.1799065447036464
1388,boynadji roumbe,senegal,2009-11-01,NA,NA,5,0,-3.15585434022894,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1906,ndiouganabe mery,senegal,2009-11-01,16.42777753,-14.09801568,8,5,-0.709563857357063,1,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
934,medina,senegal,2009-11-01,NA,NA,5,1,-0.897485239520033,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
714,khandane,senegal,2009-11-01,NA,NA,10,1,-2.10321293464636,0,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1640,keur birame ba,senegal,2009-11-01,13.78607662,-15.79470889,17,1,-2.81458843274037,1,0.4,-2.613256871700287,0.6000000000000005,34359803.787766814,-0.02747643903170016,13.7751637,-15.78133054,0.20593115061153844
1714,nanaye,senegal,2009-11-01,16.24874342,-14.10811085,11,0,-1.28040354280628,NA,0.6,-2.093017667531967,0.06666666666666665,67380541.52758223,0.9069532672809756,16.42033799,-14.01712506,0.15590663399322888
1085,affe 1,senegal,2009-11-01,15.80634938,-16.29988776,5,1,-0.81426331369891,1,0.8,-1.6397347648938496,-0.29999999999999993,34712926.15770709,0.11939523981681506,15.71702669,-16.26780651,0.17041258258559827
4258,mbacke khewar,senegal,2009-11-01,14.80411689,-15.91020024,4,3,-0.851754016426389,0,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1897,ndiouganabe mery,senegal,2009-11-01,16.42777753,-14.09801568,10,0,-3.48002382246416,NA,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
1332,aoure,senegal,2009-11-01,15.14596428,-12.94689277,4,1,-3.30375197305772,1,0.6,-1.9986534118652344,1.4,56480806.52208929,0.2935821524812565,15.23872587,-13.36263999,0.1825244970789492
981,keur serigne louga,senegal,2009-11-01,15.60644218,-16.23380986,8,1,0.454907397647111,1,0.6,-2.5296479066212973,-0.5999999999999999,30282955.40571375,0.8032215312537719,15.6680352,-16.23192106,0.1787053451419866
1455,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,10,0,-2.74315713051561,NA,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
107,cite lobatt fall,senegal,2009-11-01,14.74682,-17.40995,6,3,-0.70566683915704,1,0.2,-3.461019515991211,-0.19999999999999984,69691.75401648635,1.4319276423264522,14.74391863,-17.39599836,0.1089818340392096
1340,aoure,senegal,2009-11-01,15.14596428,-12.94689277,20,1,-2.64439850727272,1,0.6,-1.9986534118652344,1.4,56480806.52208929,0.2935821524812565,15.23872587,-13.36263999,0.1825244970789492
956,nianguene ndiaye,senegal,2009-11-01,NA,NA,5,0,-0.866237485814821,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
562,samba niang,senegal,2009-11-01,14.80972717,-15.90288816,6,1,-1.6457230317362,0,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1086,affe leye,senegal,2009-11-01,15.80634938,-16.29988776,13,2,-1.77089047717151,1,0.8,-1.6397347648938496,-0.29999999999999993,34712926.15770709,0.11939523981681506,15.71702669,-16.26780651,0.17041258258559827
1884,dodele,senegal,2009-11-01,16.50354464,-14.42019001,36,2,-0.676889646639226,1,0.6,-1.44758939743042,0.06666666666666665,87915352.91104256,0.43111990718253834,16.47147469,-14.56250057,0.145028161062628
1903,ndianganabe,senegal,2009-11-01,NA,NA,10,1,-1.46794592642737,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1895,mery,senegal,2009-11-01,16.42777753,-14.09801568,6,0,-2.7895655124963,NA,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
770,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,15,1,0.237470217726597,1,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
763,madinatoul,senegal,2009-11-01,NA,NA,9,2,-1.57946880522383,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1219,thierno kandji,senegal,2009-11-01,14.6563661,-16.23464222,4,1,-0.258797686676105,1,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
1461,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,26,2,-3.96892182607911,1,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
762,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,9,0,0.353954421255444,NA,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
692,ndiandakhoune,senegal,2009-11-01,14.95366585,-16.81168094,6,1,-0.336453822362003,1,0.6,-1.9963268438975017,1.4,47637474.309924565,0.36179239883983527,15.03429087,-16.79291761,0.18101946825130008
682,ndiantakhoune,senegal,2009-11-01,14.95366585,-16.81168094,4,1,0.563311331505443,1,0.6,-1.9963268438975017,1.4,47637474.309924565,0.36179239883983527,15.03429087,-16.79291761,0.18101946825130008
758,medinatoul est,senegal,2009-11-01,NA,NA,12,1,-2.53807571348481,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
515,liberte 1,senegal,2009-11-01,14.71053471,-17.46092585,8,0,1.13353923591534,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1834,sor nord,senegal,2009-11-01,16.03200409,-16.47188231,5,0,-0.878383318873349,NA,0,0,0,0,0,16.0110665,-16.45109143,0.1302764969637759
1395,boinadji roumde,senegal,2009-11-01,15.66051954,-13.35041654,16,0,0.65455973736697,1,0.4,-2.7332383394241333,-0.3999999999999999,17354546.875206813,0.2764973600953168,15.6680352,-13.36263999,0.153998833792147
1393,boybadji roumde,senegal,2009-11-01,NA,NA,7,1,-2.388765741284,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
784,guede bousso,senegal,2009-11-01,14.89820198,-15.86724177,1,0,-0.573017151415745,NA,0.2,-1.3924002647399902,-0.19999999999999973,88734721.23539704,0.45797913261875534,14.85551526,-15.88108409,0.1878702253657743
973,keur serigne louga,senegal,2009-11-01,15.60644218,-16.23380986,1,1,1.67628899309311,0,0.6,-2.5296479066212973,-0.5999999999999999,30282955.40571375,0.8032215312537719,15.6680352,-16.23192106,0.1787053451419866
445,arafat,senegal,2009-11-01,14.71105977,-17.4688686,6,0,-0.615491610688329,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1302,darou khoudouss,senegal,2009-11-01,14.8653417,-15.87905597,8,0,-0.181885474875201,NA,0.2,-1.3787286281585691,-0.19999999999999973,88734721.23539704,0.4296550142673737,14.85551526,-15.88108409,0.1822150034646987
428,parcelles ass u 4,senegal,2009-11-01,14.76143208,-17.4405089,3,0,0.568096366044195,NA,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
51,mermoz ambassade,senegal,2009-11-01,14.68949,-17.47308,4,0,2.57372076237607,NA,0,0,0,0,0,14.66195934,-17.45998489,0.10319156482409106
426,parcelles ass u 4,senegal,2009-11-01,14.76143208,-17.4405089,1,0,1.01861921693791,NA,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
1417,moderne 3,senegal,2009-11-01,15.61359152,-13.32345921,5,1,0.575608220349324,1,0.4,-1.541080117225647,-0.3999999999999999,45684180.71793652,0.01543036411523599,15.6680352,-13.36263999,0.1573156957932611
1315,darou khoudouss 1,senegal,2009-11-01,14.8653417,-15.87905597,26,3,0.960938788057887,1,0.2,-1.3787286281585691,-0.19999999999999973,88734721.23539704,0.4296550142673737,14.85551526,-15.88108409,0.1822150034646987
1117,sara ndiougary,senegal,2009-11-01,NA,NA,5,1,0.608346687811572,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
414,cite des enseignants,senegal,2009-11-01,14.77683245,-17.40519022,6,0,2.72513950588275,NA,0.2,-3.452143669128418,-0.19999999999999984,69691.75401648635,0,14.77734506,-17.39599836,0.1089818340392096
144,hersent,senegal,2009-11-01,14.77685,-16.90942,1,0,2.13580150257248,NA,0.6,-1.331539362668991,0.06666666666666665,51150342.58703999,0.07450315423563665,14.77734506,-16.92877566,0.195125325442822
1559,mango,senegal,2009-11-01,15.60094582,-13.322622,14,1,-0.870749071228766,1,0.4,-1.541080117225647,-0.3999999999999999,45684180.71793652,0.01543036411523599,15.6680352,-13.36263999,0.1573156957932611
1550,mango,senegal,2009-11-01,15.60094582,-13.322622,3,0,-1.93956240257947,NA,0.4,-1.541080117225647,-0.3999999999999999,45684180.71793652,0.01543036411523599,15.6680352,-13.36263999,0.1573156957932611
773,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,9,2,-0.978031305256096,1,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
669,tefess,senegal,2009-11-01,14.4094197,-16.97209534,4,2,1.47311746162743,1,0,0,0,0,0,14.47252629,-16.98407509,0.18443732155152787
432,parcelles ass u 4,senegal,2009-11-01,14.76143208,-17.4405089,1,1,1.01861921693791,0,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
3074,zone b batiement,senegal,2009-11-01,NA,NA,4,0,3.2704220213662,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
3018,pa unite 11,senegal,2009-11-01,14.75896766,-17.43245729,1,0,0.483503987247762,NA,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
503,pa unite 11,senegal,2009-11-01,14.75896766,-17.43245729,2,0,0.056414498419821,NA,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
1198,madiyana,senegal,2009-11-01,14.9198,-15.8823,7,0,0.724830891340418,NA,0.2,-1.4052096605300903,-0.19999999999999973,88734721.23539704,0.3011360268655398,14.85551526,-15.88108409,0.18242893593449297
96,cite lobatt fall,senegal,2009-11-01,14.74682,-17.40995,7,1,1.93301060296294,0,0.2,-3.461019515991211,-0.19999999999999984,69691.75401648635,1.4319276423264522,14.74391863,-17.39599836,0.1089818340392096
1247,darou khoudoss,senegal,2009-11-01,14.8653417,-15.87905597,5,1,1.94595329224392,1,0.2,-1.3787286281585691,-0.19999999999999973,88734721.23539704,0.4296550142673737,14.85551526,-15.88108409,0.1822150034646987
526,liberte,senegal,2009-11-01,14.71053471,-17.46092585,6,0,1.22718839612382,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1263,khayra (fama gueye),senegal,2009-11-01,14.823157881171742,-15.90761198,12,0,0.286975528302583,NA,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1694,diefaye,senegal,2009-11-01,12.57853941,-16.25514132,5,0,0.519943935360276,NA,0.4,-2.6897431015968323,0.6000000000000005,34515695.35355306,-0.7601165689191769,12.56804369,-16.24558632,0.14624624880965564
848,medinatoul nord,senegal,2009-11-01,14.65733141,-16.23486005,2,0,0.863306945566114,NA,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
420,parcelles ass u 4,senegal,2009-11-01,14.76143208,-17.4405089,3,0,0.707994674194319,NA,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
743,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,6,0,-0.226803143098851,NA,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
455,arafat,senegal,2009-11-01,14.71105977,-17.4688686,3,1,0.707994674194319,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
988,artillerie,senegal,2009-11-01,15.62705619,-16.2230668,7,0,1.17541763899989,NA,0.6,-2.53835666179657,-0.5999999999999999,30282955.40571375,0.6992804331609475,15.6680352,-16.23192106,0.17881439910064617
820,escale,senegal,2009-11-01,14.75636795,-17.14230905,2,2,1.43427142461955,1,0.4,-1.411750078201294,0.6000000000000005,46465212.46949579,0.7460713613946405,14.76581033,-17.22764196,0.19048322598939443
427,parcelles ass u 4,senegal,2009-11-01,14.76143208,-17.4405089,1,0,1.01861921693791,NA,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
769,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,7,1,-0.223317404393725,0,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
1016,keur serigne louga,senegal,2009-11-01,15.60644218,-16.23380986,6,0,1.39514666983961,NA,0.6,-2.5296479066212973,-0.5999999999999999,30282955.40571375,0.8032215312537719,15.6680352,-16.23192106,0.1787053451419866
243,dieuppeul 4,senegal,2009-11-01,14.71807,-17.45718,7,2,2.50900731597116,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
565,samba niang,senegal,2009-11-01,14.80972717,-15.90288816,7,2,1.17152411113477,1,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
654,hlm 4,senegal,2009-11-01,14.71207849,-17.44431032,2,0,0.632411211428038,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
3017,pa unite 11,senegal,2009-11-01,14.75896766,-17.43245729,7,2,2.02360942792982,1,0,0,0,0,0,14.76581033,-17.45998489,0.10319156482409106
751,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,4,1,1.40449251819247,1,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
