,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
93,95,2/21/2010,kampala,zone iv c,uganda,2,1,3.075409169,0,0.323160174,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.691265434,-1.798860788,2.5,1,-4.409049734,-0.6,422208559.9125568,0.25546881562277934,-1.703055256
94,96,2/21/2010,kampala,zone iv c,uganda,4,1,2.829539172,0,0.323160174,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.691265434,-1.798860788,2.5,1,-4.409049734,-0.6,422208559.9125568,0.25546881562277934,-1.703055256
95,97,2/21/2010,kampala,zone iv c,uganda,1,0,3.161241913,,0.323160174,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.691265434,-1.798860788,2.5,1,-4.409049734,-0.6,422208559.9125568,0.25546881562277934,-1.703055256
96,98,2/21/2010,kampala,zone iv c,uganda,1,1,2.697788511,0,0.323160174,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.691265434,-1.798860788,2.5,1,-4.409049734,-0.6,422208559.9125568,0.25546881562277934,-1.703055256
97,99,2/21/2010,kampala,zone iv c,uganda,2,0,3.075409169,,0.323160174,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.691265434,-1.798860788,2.5,1,-4.409049734,-0.6,422208559.9125568,0.25546881562277934,-1.703055256
98,100,2/21/2010,kampala,zone iv c,uganda,3,1,2.83542528,0,0.323160174,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.691265434,-1.798860788,2.5,1,-4.409049734,-0.6,422208559.9125568,0.25546881562277934,-1.703055256
99,101,2/17/2010,kanungu,market lc1,uganda,2,0,1.255298296,,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
100,102,2/17/2010,kanungu,market lc1,uganda,2,0,0.245514351,,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
101,103,2/17/2010,kanungu,market lc1,uganda,4,0,0.952825291,,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
102,105,2/17/2010,kanungu,market lc1,uganda,6,0,0.28212824,,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
103,106,2/17/2010,kanungu,market lc1,uganda,1,0,3.551052222,,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
104,107,2/17/2010,kanungu,market lc1,uganda,3,0,3.50813585,,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
105,108,2/17/2010,kanungu,market lc1,uganda,1,0,1.210323524,,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
106,109,2/17/2010,kanungu,market lc1,uganda,6,1,-0.148325073,0,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
107,110,2/17/2010,kanungu,market lc1,uganda,3,0,0.237922275,,1.18778,30.78382,1.2,30.8,1.082416365,30.67016585,-1.650151089,-1.693477452,1.375,1.4,-2.385061741,-0.542857143,436460338.64152527,0.26728540699609893,0.14521571204910508
108,111,2/15/2010,ntungamo,cell 5,uganda,1,0,3.161241913,,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
109,112,2/15/2010,ntungamo,cell 5,uganda,1,0,3.161241913,,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
110,113,2/15/2010,ntungamo,cell 5,uganda,4,0,3.239541047,,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
111,114,2/15/2010,ntungamo,cell 5,uganda,1,0,3.161241913,,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
112,115,2/15/2010,ntungamo,cell 5,uganda,1,0,3.204158285,,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
113,116,2/15/2010,ntungamo,cell 5,uganda,4,0,3.905583117,,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
114,117,2/15/2010,ntungamo,cell 5,uganda,3,1,1.890655076,0,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
115,118,2/15/2010,ntungamo,cell 5,uganda,5,1,0.152089531,1,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
116,119,2/15/2010,ntungamo,cell 5,uganda,5,0,1.601913589,,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
117,120,2/15/2010,ntungamo,cell 5,uganda,9,1,0.297879792,1,0.33094,31.08708,0.35,31.1,0.322981339,31.15382099,-1.580135867,-1.665672491,2.0416666666666665,1.6,-3.284913431,-0.35,437401257.7521604,0.24453602632665258,-0.464764185
118,121,2/11/2010,ibanda,jubilee street,uganda,3,0,-0.002061614,,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
119,122,2/11/2010,ibanda,jubilee street,uganda,4,0,3.075409169,,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
120,124,2/11/2010,ibanda,jubilee street,uganda,4,0,0.815231287,,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
121,125,2/11/2010,ibanda,jubilee street,uganda,4,0,3.534114425,,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
122,126,2/11/2010,ibanda,jubilee street,uganda,1,0,0.908656107,,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
123,127,2/11/2010,ibanda,jubilee street,uganda,6,1,-0.233387988,0,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
124,128,2/11/2010,ibanda,jubilee street,uganda,3,0,1.9313211,,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
125,129,2/11/2010,ibanda,jubilee street,uganda,6,0,3.096486473,,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
126,130,2/11/2010,ibanda,jubilee street,uganda,5,0,0.520082634,,-0.1321,30.4953,-0.15,30.5,-0.132333033,30.49083249,-1.654209292,-1.775218987,1.8,1.4,-3.142949319,-0.828571429,396562642.01108277,0.22619234347509204,-0.51706974
127,131,2/19/2010,iganga,kasokoso central,uganda,6,0,-0.820015087,,0.41667,33.01667,0.4,33,0.428293248,33.07764176,-1.693845451,-1.788744549,2.3333333333333335,0.8,-3.988708456,-0.3,559585172.0172142,0.3073916199421672,-0.411438528
128,132,2/19/2010,iganga,kasokoso central,uganda,3,0,0.721202287,,0.41667,33.01667,0.4,33,0.428293248,33.07764176,-1.693845451,-1.788744549,2.3333333333333335,0.8,-3.988708456,-0.3,559585172.0172142,0.3073916199421672,-0.411438528
129,134,2/19/2010,iganga,kasokoso central,uganda,1,0,-0.006142655,,0.41667,33.01667,0.4,33,0.428293248,33.07764176,-1.693845451,-1.788744549,2.3333333333333335,0.8,-3.988708456,-0.3,559585172.0172142,0.3073916199421672,-0.411438528
130,135,2/19/2010,iganga,kasokoso central,uganda,12,0,3.519808968,,0.41667,33.01667,0.4,33,0.428293248,33.07764176,-1.693845451,-1.788744549,2.3333333333333335,0.8,-3.988708456,-0.3,559585172.0172142,0.3073916199421672,-0.411438528
131,136,2/19/2010,iganga,kasokoso central,uganda,6,1,0.438302026,0,0.41667,33.01667,0.4,33,0.428293248,33.07764176,-1.693845451,-1.788744549,2.3333333333333335,0.8,-3.988708456,-0.3,559585172.0172142,0.3073916199421672,-0.411438528
132,138,2/19/2010,iganga,kasokoso central,uganda,5,0,0.25496342,,0.41667,33.01667,0.4,33,0.428293248,33.07764176,-1.693845451,-1.788744549,2.3333333333333335,0.8,-3.988708456,-0.3,559585172.0172142,0.3073916199421672,-0.411438528
133,139,2/19/2010,iganga,kasokoso central,uganda,6,0,0.204011212,,0.41667,33.01667,0.4,33,0.428293248,33.07764176,-1.693845451,-1.788744549,2.3333333333333335,0.8,-3.988708456,-0.3,559585172.0172142,0.3073916199421672,-0.411438528
134,140,2/19/2010,iganga,kasokoso central,uganda,1,0,1.539428841,,0.41667,33.01667,0.4,33,0.428293248,33.07764176,-1.693845451,-1.788744549,2.3333333333333335,0.8,-3.988708456,-0.3,559585172.0172142,0.3073916199421672,-0.411438528
135,143,2/12/2010,jinja,masese,uganda,4,2,2.903743681,0,0.447,33.22827,0.45,33.25,0.443205119,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
136,144,2/12/2010,jinja,masese,uganda,7,0,-1.08716978,,0.447,33.22827,0.45,33.25,0.443205119,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
137,145,2/12/2010,jinja,masese,uganda,4,0,-0.182318125,,0.447,33.22827,0.45,33.25,0.443205119,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
138,146,2/12/2010,jinja,masese,uganda,4,1,1.463831538,1,0.447,33.22827,0.45,33.25,0.443205119,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
139,147,2/13/2010,jinja,masese,uganda,4,0,-0.829671548,,0.447,33.22827,0.45,33.25,0.443205119,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
140,148,2/12/2010,jinja,masese,uganda,3,0,0.109173159,,0.447,33.22827,0.45,33.25,0.443205119,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
141,149,2/12/2010,jinja,masese,uganda,6,0,0.13380638,,0.447,33.22827,0.45,33.25,0.443205119,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
142,150,2/12/2010,jinja,masese,uganda,10,1,0.092428644,1,0.447,33.22827,0.45,33.25,0.443205119,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
143,151,2/18/2010,kampala,barracks zone c,uganda,2,0,3.147763729,,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
144,152,2/18/2010,kampala,barracks zone c,uganda,3,4,3.605641712,0,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
145,153,2/18/2010,kampala,barracks zone c,uganda,3,4,2.526123023,0,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
146,154,2/18/2010,kampala,barracks zone c,uganda,2,0,2.428055745,,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
147,155,2/18/2010,kampala,barracks zone c,uganda,2,0,4.16308135,,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
148,156,2/18/2010,kampala,barracks zone c,uganda,6,3,3.519808968,1,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
149,157,2/18/2010,kampala,barracks zone c,uganda,4,2,3.00531705,0,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
150,158,2/18/2010,kampala,barracks zone c,uganda,5,0,2.137563409,,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
151,159,2/18/2010,kampala,barracks zone c,uganda,5,0,2.742416835,,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
152,160,2/18/2010,kampala,barracks zone c,uganda,12,9,3.579891889,1,0.273034,32.61746,0.25,32.6,0.255971561,32.61666583,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
153,161,2/19/2010,manafwa,bufumbula,uganda,2,0,-2.511413231,,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
154,162,,manafwa,bufumbula,uganda,3,1,-2.468496859,0,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
155,163,2/19/2010,manafwa,bufumbula,uganda,3,0,-1.357690034,,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
156,164,,manafwa,bufumbula,uganda,4,1,-1.093369554,1,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
157,165,2/19/2010,manafwa,bufumbula,uganda,5,0,-1.163758879,,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
158,166,2/19/2010,manafwa,bufumbula,uganda,5,0,-0.700305477,,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
159,167,2/19/2010,manafwa,bufumbula,uganda,7,1,0.297042904,1,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
160,168,,manafwa,bufumbula,uganda,8,1,-1.400606406,1,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
161,169,,manafwa,bufumbula,uganda,6,1,1.26491837,1,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
162,170,,manafwa,bufumbula,uganda,12,1,-0.814749136,1,0.83942,34.2169,0.85,34.2,0.935776158,34.21127757,-2.024507105,-2.380405684,1.6666666666666665,0.8,-3.5654791,0.7000000000000004,532004114.9635596,0.18183112483827443,0.41310188762694927
163,171,2/16/2010,kamuli,bubaale b,uganda,3,3,0.273303927,0,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
164,172,2/16/2010,kamuli,bubaale b,uganda,3,2,-0.385288785,0,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
165,173,2/16/2010,kamuli,bubaale b,uganda,4,0,-0.960242767,,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
166,174,2/16/2010,kamuli,bubaale b,uganda,6,2,-1.278202538,0,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
167,175,2/16/2010,kamuli,bubaale b,uganda,7,2,-0.045359977,0,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
168,176,2/16/2010,kamuli,bubaale b,uganda,11,1,-1.029330996,0,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
169,177,2/16/2010,kamuli,bubaale b,uganda,7,1,0.116794141,1,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
170,178,2/16/2010,kamuli,bubaale b,uganda,5,0,-0.444726538,,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
171,179,2/16/2010,kamuli,bubaale b,uganda,12,4,-1.278202538,1,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
172,180,2/16/2010,kamuli,bubaale b,uganda,9,0,-0.202720008,,0.70551,33.21661,0.7,33.2,0.716666979,33.21230952,-1.62539355,-1.82484071,2.916666666666667,1.4,-4.936073616,-0.257142857,304863828.94255316,0.2613172173559624,1.4258384355808027
173,181,2/12/2010,bushenyi,nyakashojwa,uganda,9,0,-1.48643915,,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
174,183,2/12/2010,bushenyi,nyakashojwa,uganda,8,0,-0.821462517,,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
175,184,2/12/2010,bushenyi,nyakashojwa,uganda,7,0,-2.293223528,,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
176,185,2/12/2010,bushenyi,nyakashojwa,uganda,3,1,-1.290437071,0,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
177,186,2/12/2010,bushenyi,nyakashojwa,uganda,9,1,-1.48643915,0,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
178,187,2/12/2010,bushenyi,nyakashojwa,uganda,9,2,-1.48643915,1,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
179,188,2/12/2010,bushenyi,nyakashojwa,uganda,4,1,-2.047959829,1,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
180,189,2/12/2010,bushenyi,nyakashojwa,uganda,6,1,-0.073970892,1,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
181,190,2/12/2010,bushenyi,nyakashojwa,uganda,5,0,1.86264204,,-0.45022,30.15452,-0.45,30.15,-0.399080159,30.15708249,-1.685781181,-1.832517624,2,0.8,-3.622067332,-0.8,349317156.44020814,0.22805457132910772,-1.140709311
182,192,2/16/2010,kamuli,buluuta,uganda,2,0,-1.710974101,,0.76194,33.36393,0.75,33.35,0.716666979,33.25420097,-1.636709134,-1.75870048,1.75,1.6,-3.13474002,-0.35,353163321.8590838,0.2576298003037101,1.1795291401986627
183,193,2/16/2010,kamuli,buluuta,uganda,5,1,-1.311895257,0,0.76194,33.36393,0.75,33.35,0.716666979,33.25420097,-1.636709134,-1.75870048,1.75,1.6,-3.13474002,-0.35,353163321.8590838,0.2576298003037101,1.1795291401986627
184,194,2/16/2010,kamuli,buluuta,uganda,8,1,-1.896945046,0,0.76194,33.36393,0.75,33.35,0.716666979,33.25420097,-1.636709134,-1.75870048,1.75,1.6,-3.13474002,-0.35,353163321.8590838,0.2576298003037101,1.1795291401986627
185,195,2/16/2010,kamuli,buluuta,uganda,5,0,-1.633768047,,0.76194,33.36393,0.75,33.35,0.716666979,33.25420097,-1.636709134,-1.75870048,1.75,1.6,-3.13474002,-0.35,353163321.8590838,0.2576298003037101,1.1795291401986627
186,196,2/16/2010,kamuli,buluuta,uganda,6,0,0.127450746,,0.76194,33.36393,0.75,33.35,0.716666979,33.25420097,-1.636709134,-1.75870048,1.75,1.6,-3.13474002,-0.35,353163321.8590838,0.2576298003037101,1.1795291401986627
187,197,2/16/2010,kamuli,buluuta,uganda,6,0,-1.333353443,,0.76194,33.36393,0.75,33.35,0.716666979,33.25420097,-1.636709134,-1.75870048,1.75,1.6,-3.13474002,-0.35,353163321.8590838,0.2576298003037101,1.1795291401986627
188,199,2/16/2010,kamuli,buluuta,uganda,11,1,-1.440644373,1,0.76194,33.36393,0.75,33.35,0.716666979,33.25420097,-1.636709134,-1.75870048,1.75,1.6,-3.13474002,-0.35,353163321.8590838,0.2576298003037101,1.1795291401986627
189,200,2/16/2010,kamuli,buluuta,uganda,12,1,-1.874056315,0,0.76194,33.36393,0.75,33.35,0.716666979,33.25420097,-1.636709134,-1.75870048,1.75,1.6,-3.13474002,-0.35,353163321.8590838,0.2576298003037101,1.1795291401986627
190,201,3/17/2010,kabarole,muhangi,uganda,4,0,-1.962127085,,0.63333,30.48333,0.65,30.5,0.617791872,30.49083249,-1.617909074,-1.752618536,1.75,1,-2.909419075,-0.6,501950526.47201174,0.25318986215219785,1.13714156
191,202,2/17/2010,kabarole,muhangi,uganda,4,3,-1.343384576,1,0.63333,30.48333,0.65,30.5,0.617791872,30.49083249,-1.617909074,-1.752618536,1.75,1,-2.909419075,-0.6,501950526.47201174,0.25318986215219785,1.13714156
192,203,2/17/2010,kabarole,muhangi,uganda,9,0,-2.133792573,,0.63333,30.48333,0.65,30.5,0.617791872,30.49083249,-1.617909074,-1.752618536,1.75,1,-2.909419075,-0.6,501950526.47201174,0.25318986215219785,1.13714156
193,204,2/17/2010,kabarole,muhangi,uganda,5,0,-2.447038673,,0.63333,30.48333,0.65,30.5,0.617791872,30.49083249,-1.617909074,-1.752618536,1.75,1,-2.909419075,-0.6,501950526.47201174,0.25318986215219785,1.13714156
194,205,2/17/2010,kabarole,muhangi,uganda,3,0,-2.468496859,,0.63333,30.48333,0.65,30.5,0.617791872,30.49083249,-1.617909074,-1.752618536,1.75,1,-2.909419075,-0.6,501950526.47201174,0.25318986215219785,1.13714156
195,206,2/17/2010,kabarole,muhangi,uganda,7,1,-0.657389105,1,0.63333,30.48333,0.65,30.5,0.617791872,30.49083249,-1.617909074,-1.752618536,1.75,1,-2.909419075,-0.6,501950526.47201174,0.25318986215219785,1.13714156
196,207,2/17/2010,kabarole,muhangi,uganda,7,0,-1.37914822,,0.63333,30.48333,0.65,30.5,0.617791872,30.49083249,-1.617909074,-1.752618536,1.75,1,-2.909419075,-0.6,501950526.47201174,0.25318986215219785,1.13714156
