,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
24,25,kiambu,sigona/nyathuwa,kenya,2009-11-08,7,2,0.1698229626824651,0.0,-1.213613261,36.66018801,-1.2,36.65,-1.215067728,36.66130178,-1.6411496315683638,-1.75093298298972,1.9285714285714286,0.8,-3.2457552552223206,-0.55,345998914.1670463,0.23252354992071878,-0.1864552040080989
25,26,kiambu,sigona/nyathuwa,kenya,2009-11-08,2,2,-2.445297463806225,0.0,-1.213613261,36.66018801,-1.2,36.65,-1.215067728,36.66130178,-1.6411496315683638,-1.75093298298972,1.9285714285714286,0.8,-3.2457552552223206,-0.55,345998914.1670463,0.23252354992071878,-0.1864552040080989
26,27,kisii,kerera,kenya,2009-11-05,6,1,0.1016429385835832,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
27,28,kisii,irianyi,kenya,2009-11-05,5,1,3.093204554804688,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
28,29,kisii,kerera,kenya,2009-11-05,4,0,-0.4080460383514879,,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
29,30,kisii,bomakombi,kenya,2009-11-05,6,5,-1.4799445380000382,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
30,31,kisii,kerera,kenya,2009-11-05,5,2,2.7093323599652988,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
31,32,kisii,bomakombi,kenya,2009-11-05,4,0,-1.2163900327469108,,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
32,33,kisii,bonyanchaire,kenya,2009-11-06,3,0,0.9527530176672548,,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
33,34,kisii,bonyanchaire,kenya,2009-11-06,4,1,0.660345586574911,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
34,35,kisii,bonyanchaire,kenya,2009-11-06,7,0,0.3393674028764276,,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
35,36,machakos,kaluoki,kenya,2009-11-10,3,1,-1.7180253677601496,1.0,-1.522391812,37.26633915,-1.5,37.25,-1.505660678,37.26527074,-1.6874875277280807,-1.8892397433519363,2.875,0.5,-4.904657170176506,-0.09999999999999998,499642476.1162974,0.2213704725617515,-1.1596274023457083
36,37,machakos,kaluoki,kenya,2009-11-10,3,1,-0.5810709025501857,1.0,-1.522391812,37.26633915,-1.5,37.25,-1.505660678,37.26527074,-1.6874875277280807,-1.8892397433519363,2.875,0.5,-4.904657170176506,-0.09999999999999998,499642476.1162974,0.2213704725617515,-1.1596274023457083
37,39,machakos,kaluoki,kenya,2009-11-10,4,2,-1.446026458758377,1.0,-1.522391812,37.26633915,-1.5,37.25,-1.505660678,37.26527074,-1.6874875277280807,-1.8892397433519363,2.875,0.5,-4.904657170176506,-0.09999999999999998,499642476.1162974,0.2213704725617515,-1.1596274023457083
38,40,nakuru,section 58,kenya,2009-11-09,4,2,-3.0900108674401845,1.0,-0.283812727,36.09431466,-0.3,36.1,-0.286043974,36.09710657,-1.6822700103123982,-1.832159012556076,2.3333333333333335,0.7,-4.169226239124934,-0.41428571428571426,421694861.52189046,0.16135759814113987,-1.5451894556770676
39,41,nakuru,section 58,kenya,2009-11-09,1,7,-3.1180849950103124,1.0,-0.283812727,36.09431466,-0.3,36.1,-0.286043974,36.09710657,-1.6822700103123982,-1.832159012556076,2.3333333333333335,0.7,-4.169226239124934,-0.41428571428571426,421694861.52189046,0.16135759814113987,-1.5451894556770676
40,42,nakuru,section 58,kenya,2009-11-09,4,4,-1.686951928392879,0.0,-0.283812727,36.09431466,-0.3,36.1,-0.286043974,36.09710657,-1.6822700103123982,-1.832159012556076,2.3333333333333335,0.7,-4.169226239124934,-0.41428571428571426,421694861.52189046,0.16135759814113987,-1.5451894556770676
41,43,nakuru,section 58,kenya,2009-11-09,6,4,-2.265726549480074,1.0,-0.283812727,36.09431466,-0.3,36.1,-0.286043974,36.09710657,-1.6822700103123982,-1.832159012556076,2.3333333333333335,0.7,-4.169226239124934,-0.41428571428571426,421694861.52189046,0.16135759814113987,-1.5451894556770676
42,44,kisii,bomakombi,kenya,2009-11-10,5,0,1.0217413426745992,,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
43,45,kisii,bomakombi,kenya,2009-11-10,1,0,0.1408432150590952,,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
44,46,kisii,bonyanchaire,kenya,2009-11-09,5,0,-0.519108962179938,,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
45,47,kisii,bonyanchaire,kenya,2009-11-08,6,0,3.1825372019411424,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
46,48,kisii,bomakombi,kenya,2009-11-10,6,0,1.8123433239888584,,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
47,49,kisii,bonyanchaire,kenya,2009-11-08,4,0,3.3329343139239698,,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
48,50,kisii,bonyanchaire,kenya,2009-11-08,6,0,1.0682707990862563,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
49,51,kisii,bonyanchaire,kenya,2009-11-08,5,0,0.4941411295275874,,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
50,52,kisii,bonyanchaire,kenya,2009-11-08,4,0,1.64940243603558,,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
51,53,kisii,bonyanchaire,kenya,2009-11-08,5,0,3.1433369254656305,,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
52,54,kisii,bomakombi,kenya,2009-11-09,2,0,0.149770014418088,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
53,55,kisii,bomakombi,kenya,2009-11-10,5,0,0.8408221209543043,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
54,56,kisii,bomakombi,kenya,2009-11-08,4,0,3.073151606540311,,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
55,57,kisii,bomakombi,kenya,2009-11-09,2,0,3.5484322270875883,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
56,58,kisii,bomakombi,kenya,2009-11-09,5,0,2.43166652894571,,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
57,59,kisii,bomakombi,kenya,2009-11-08,6,0,3.212616624337708,,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
58,60,kisii,nyokabaria,kenya,2009-11-08,6,3,0.168593329282586,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
59,61,kisii,nyokabaria,kenya,2009-11-08,2,0,-0.5167999815536716,,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
60,62,kisii,nyokabaria,kenya,2009-11-08,3,0,-0.628616663462888,,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
61,63,kisii,nyokabaria,kenya,2009-11-11,1,0,0.7110432989551809,,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
62,64,kisii,nyokabaria,kenya,2009-11-10,4,0,3.172510727808954,,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
63,65,kisii,nyokabaria,kenya,2009-11-10,6,0,0.987864410176602,,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
64,66,kisii,nyokabaria,kenya,2009-11-08,6,0,0.8584258665113935,,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
65,67,kisii,kerera,kenya,2009-11-09,9,3,0.0786731978443878,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
66,68,kisii,irianyi,kenya,2009-11-08,4,9,3.053098658275934,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
67,69,kisii,irianyi,kenya,2009-11-08,7,7,0.8734655777096763,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
68,70,kisii,irianyi,kenya,2009-11-08,6,6,1.489884469973806,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
69,71,kisii,kerera,kenya,2009-11-09,6,1,1.5892435912424487,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
70,72,kisii,kerera,kenya,2009-11-09,4,2,-0.480236652103245,0.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
71,73,kisii,kerera,kenya,2009-11-09,7,4,0.7230830954741525,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
72,74,kisii,kerera,kenya,2009-11-09,4,4,1.0725906946937882,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
73,75,kisii,bonyanchaire,kenya,2009-11-08,3,3,-0.5551022340090022,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
74,76,kisii,bonyanchaire,kenya,2009-11-09,5,6,-0.5400625228107194,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
75,77,kisii,bonyanchaire,kenya,2009-11-09,7,1,3.133310451333442,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
76,78,kisii,bonyanchaire,kenya,2009-11-09,3,5,2.0052709870498373,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
77,79,kisii,kerera,kenya,2009-11-09,4,1,3.073151606540311,0.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
78,80,kisii,kerera,kenya,2009-11-09,9,1,0.9035450001062416,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
79,81,kisii,kerera,kenya,2009-11-10,5,2,0.868452340643582,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
80,82,kisii,kerera,kenya,2009-11-09,2,1,1.9691756801739584,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
81,83,kisii,kerera,kenya,2009-11-10,10,1,3.193469296126573,0.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
82,84,kisii,kerera,kenya,2009-11-10,9,1,3.2636546150518924,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
83,85,kisii,irianyi,kenya,2009-11-09,4,6,1.259615843267385,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
84,86,kisii,irianyi,kenya,2009-11-09,3,2,2.8027770833051355,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
85,87,kisii,irianyi,kenya,2009-11-09,3,5,3.3181636003811668,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
86,88,kisii,bomakombi,kenya,2009-11-10,3,3,0.1889702908936,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
87,89,kisii,nyokabaria,kenya,2009-11-08,3,2,-0.5851816564055679,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
88,90,kisii,nyokabaria,kenya,2009-11-08,5,3,0.828346444114828,1.0,-0.674091366,34.77188889,-0.65,34.75,-0.676960482,34.77155706,-1.6225894451141358,-1.7439297676086425,2.4,0.5,-4.012361240386963,-0.5,475535401.0432251,0.2031450390092015,1.0992498742545334
89,91,kisii,irianyi,kenya,2009-11-08,5,2,2.535388502035112,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
90,92,kisii,irianyi,kenya,2009-11-09,4,1,3.073151606540311,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
91,93,kisii,bomakombi,kenya,2009-11-10,4,2,2.33441633205044,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
92,94,kisii,bomakombi,kenya,2009-11-10,4,1,1.769720125621842,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
93,95,kisii,bomakombi,kenya,2009-11-10,6,1,0.3092879804798621,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
94,98,kisii,bonyanchaire,kenya,2009-11-08,2,3,3.053098658275934,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
95,99,kisii,bonyanchaire,kenya,2009-11-09,6,1,0.8584258665113935,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
96,100,kisii,bomakombi,kenya,2009-11-10,4,3,0.249129135686731,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
97,101,kisii,bomakombi,kenya,2009-11-10,4,1,3.848320831000001,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
98,102,kisii,bomakombi,kenya,2009-11-10,4,2,0.0561895891843287,1.0,-0.70441522,34.69546123,-0.7,34.7,-0.695549267,34.69940774,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
99,103,kisii,bonyanchaire,kenya,2009-11-09,5,1,-0.7449882863481838,1.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
100,104,kisii,bonyanchaire,kenya,2009-11-08,5,1,1.5049241811720886,0.0,-0.678288351,34.70904985,-0.7,34.7,-0.679486877,34.71499914,-1.6599763631820679,-1.7946642637252808,2.5,0.4,-4.25318717956543,-0.3999999999999999,533585617.59265774,0.21212888301807592,1.3723833864289046
101,105,kisii,kerera,kenya,2009-11-09,5,5,3.192563676073331,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
102,106,kisii,kerera,kenya,2009-11-09,5,1,0.9185847113045248,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
103,107,kisii,kerera,kenya,2009-11-09,4,1,0.7712021437483119,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
104,108,kisii,kerera,kenya,2009-11-10,6,1,1.0867111323869385,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
105,109,kisii,irianyi,kenya,2009-11-08,5,0,3.3582694969099207,,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
106,110,kisii,irianyi,kenya,2009-11-09,4,0,3.338216548645544,,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
107,111,kisii,irianyi,kenya,2009-11-09,7,0,1.8000685456738874,,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
108,112,kisii,irianyi,kenya,2009-11-08,8,0,3.4184283417030525,1.0,-0.662238252,34.85472107,-0.65,34.85,-0.670594976,34.83335642,-1.6350148518880208,-1.7488137086232503,2.5,0.6,-4.158480207125346,-0.5999999999999999,353913027.98973376,0.19863506974610012,0.8004770310401722
109,113,kisii,kerera,kenya,2009-11-10,5,0,1.073636048972844,,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
110,114,kisii,kerera,kenya,2009-11-10,6,0,3.113257503069065,,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
111,115,kisii,kerera,kenya,2009-11-10,5,0,2.354469280314817,,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
112,116,kisii,kerera,kenya,2009-11-10,6,0,2.4517194772100868,,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
113,117,kisii,kerera,kenya,2009-11-09,1,0,0.7210697730873694,,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
114,118,kisii,kerera,kenya,2009-11-10,2,0,3.033045710011557,1.0,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
115,119,kisii,kerera,kenya,2009-11-09,6,0,3.628644020145096,,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
116,120,kisii,kerera,kenya,2009-11-09,5,0,3.707950193149362,,-0.754425695,34.82872552,-0.75,34.85,-0.74192679,34.83335642,-1.575954685608546,-1.7262663344542186,2.75,0.7,-4.547221253315608,-0.41428571428571426,325794516.76547337,0.20833834090668302,0.48805628083164226
