house,census_tract,district,country,date,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
686,kabembe,mukono,uganda,2010-02-22,2.95294656028252,1,1,NA,hh,national,36,NA,0.66296,33.10365
687,kabembe,mukono,uganda,2010-02-23,-0.861746549225226,3,0,NA,NA,NA,NA,NA,0.66296,33.10365
688,kabembe,mukono,uganda,2010-02-22,1.58237411863022,3,0,NA,NA,NA,NA,NA,0.66296,33.10365
689,kabembe,mukono,uganda,2010-02-22,2.95294656028252,1,0,NA,NA,NA,NA,NA,0.66296,33.10365
691,lubowa zone e,kampala,uganda,2010-02-15,2.50629641351832,6,0,1,non-hh,international,NA,1,0.24144,32.55585
692,lubowa zone e,kampala,uganda,2010-02-15,2.83587056164901,4,0,NA,NA,NA,NA,NA,0.24144,32.55585
693,lubowa zone e,kampala,uganda,2010-02-15,2.52021987895115,1,0,NA,NA,NA,NA,NA,0.24144,32.55585
694,lubowa zone e,kampala,uganda,2010-02-15,2.17688890250559,5,0,NA,NA,NA,NA,NA,0.24144,32.55585
695,lubowa zone e,kampala,uganda,2010-02-15,0.588509327811292,5,1,NA,hh,national,180,NA,0.24144,32.55585
696,lubowa zone e,kampala,uganda,2010-02-15,1.84145219630773,5,0,NA,NA,NA,NA,NA,0.24144,32.55585
698,lubowa zone e,kampala,uganda,2010-02-15,2.50629641351832,3,0,1,non-hh,national,NA,1,0.24144,32.55585
699,lubowa zone e,kampala,uganda,2010-02-15,3.36960166549283,13,0,1,non-hh,international,NA,1,0.24144,32.55585
699,lubowa zone e,kampala,uganda,2010-02-15,3.36960166549283,13,0,1,non-hh,international,NA,NA,0.24144,32.55585
701,nansana east,wakiso,uganda,2010-02-28,3.13263099823042,4,1,NA,hh,national,5,NA,0.36289,32.538
702,nansana east,wakiso,uganda,2010-02-28,2.95069621238327,4,0,NA,NA,NA,NA,NA,0.36289,32.538
703,nansana east,wakiso,uganda,2010-02-28,3.16124191293422,3,0,NA,NA,NA,NA,NA,0.36289,32.538
704,nansana east,wakiso,uganda,2010-02-28,3.56497568764272,1,0,NA,NA,NA,NA,NA,0.36289,32.538
705,nansana east,wakiso,uganda,2010-02-28,1.53742974942835,3,2,NA,hh,national,9,NA,0.36289,32.538
705,nansana east,wakiso,uganda,2010-02-28,1.53742974942835,3,2,NA,hh,national,32,NA,0.36289,32.538
706,nansana east,wakiso,uganda,2010-02-28,3.63139153503258,1,2,NA,hh,national,15,NA,0.36289,32.538
706,nansana east,wakiso,uganda,2010-02-28,3.63139153503258,1,2,NA,hh,national,15,NA,0.36289,32.538
707,nansana east,wakiso,uganda,2010-02-28,3.18985282763801,2,1,1,hh,international,56,1,0.36289,32.538
708,nansana east,wakiso,uganda,2010-02-28,3.60564171179916,3,1,NA,hh,international,19,NA,0.36289,32.538
709,nansana east,wakiso,uganda,2010-02-28,3.07540916882282,4,1,NA,hh,international,31,NA,0.36289,32.538
710,nansana east,wakiso,uganda,2010-02-28,3.63139153503258,1,3,1,hh,international,11,NA,0.36289,32.538
710,nansana east,wakiso,uganda,2010-02-28,3.63139153503258,1,3,1,hh,international,11,NA,0.36289,32.538
710,nansana east,wakiso,uganda,2010-02-28,3.63139153503258,1,3,1,hh,international,57,1,0.36289,32.538
711,bunandutu,mbale,uganda,2010-02-14,-0.862665652795535,3,1,1,hh,national,41,1,1.05206,34.23564
713,bunandutu,mbale,uganda,2010-02-14,-0.802500743790615,5,1,1,hh,international,63,NA,1.05206,34.23564
713,bunandutu,mbale,uganda,2010-02-14,-0.802500743790615,5,1,1,non-hh,national,NA,1,1.05206,34.23564
714,bunandutu,mbale,uganda,2010-02-14,-1.50143580170934,7,0,NA,NA,NA,NA,NA,1.05206,34.23564
715,bunandutu,mbale,uganda,2010-02-14,-1.27688835626841,2,1,NA,hh,national,120,NA,1.05206,34.23564
716,bunandutu,mbale,uganda,2010-02-14,-1.42839598108771,9,0,NA,NA,NA,NA,NA,1.05206,34.23564
717,bunandutu,mbale,uganda,2010-02-14,-0.716667999679224,6,2,1,hh,national,48,1,1.05206,34.23564
717,bunandutu,mbale,uganda,2010-02-14,-0.716667999679224,6,2,1,hh,national,24,NA,1.05206,34.23564
718,bunandutu,mbale,uganda,2010-02-14,-1.22303777377281,4,0,NA,NA,NA,NA,NA,1.05206,34.23564
719,bunandutu,mbale,uganda,2010-02-14,-1.91330756915345,5,0,NA,NA,NA,NA,NA,1.05206,34.23564
720,bunandutu,mbale,uganda,2010-02-14,-1.78455845298636,2,0,NA,NA,NA,NA,NA,1.05206,34.23564
721,doko,mbale,uganda,2010-02-13,0.386498000650591,3,0,NA,NA,NA,NA,NA,0.93333,34.05
722,doko,mbale,uganda,2010-02-13,0.562970100340818,1,0,NA,NA,NA,NA,NA,0.93333,34.05
723,doko,mbale,uganda,2010-02-13,0.477137356229427,2,0,NA,NA,NA,NA,NA,0.93333,34.05
724,doko,mbale,uganda,2010-02-13,3.03249279676713,5,0,NA,NA,NA,NA,NA,0.93333,34.05
725,doko,mbale,uganda,2010-02-13,0.866495175726235,4,0,NA,NA,NA,NA,NA,0.93333,34.05
726,doko,mbale,uganda,2010-02-13,0.477137356229427,2,0,NA,NA,NA,NA,NA,0.93333,34.05
727,doko,mbale,uganda,2010-02-13,-1.12403753415482,2,0,NA,NA,NA,NA,NA,0.93333,34.05
728,doko,mbale,uganda,2010-02-13,-0.924924454633086,2,0,NA,NA,NA,NA,NA,0.93333,34.05
729,doko,mbale,uganda,2010-02-13,-0.300225870011676,4,0,NA,NA,NA,NA,NA,0.93333,34.05
730,doko,mbale,uganda,2010-02-13,-0.849498157288936,5,1,NA,hh,international,84,NA,0.93333,34.05
731,namungoona,kampala,uganda,2010-02-21,2.92923802635542,5,1,NA,hh,international,12,NA,0.34012,32.54613
732,namungoona,kampala,uganda,2010-02-21,3.51980896768777,6,1,NA,hh,international,13,NA,0.34012,32.54613
733,namungoona,kampala,uganda,2010-02-21,0.483468745571306,6,0,NA,NA,NA,NA,NA,0.34012,32.54613
734,namungoona,kampala,uganda,2010-02-21,4.10585952016249,5,0,NA,NA,NA,NA,NA,0.34012,32.54613
735,namungoona,kampala,uganda,2010-02-21,3.23915905468198,2,1,NA,hh,international,24,NA,0.34012,32.54613
736,namungoona,kampala,uganda,2010-02-21,0.114735740554875,3,2,NA,hh,national,3,NA,0.34012,32.54613
736,namungoona,kampala,uganda,2010-02-21,0.114735740554875,3,2,NA,hh,national,9,NA,0.34012,32.54613
737,namungoona,kampala,uganda,2010-02-21,2.40371915472036,2,1,NA,hh,international,14,NA,0.34012,32.54613
738,namungoona,kampala,uganda,2010-02-21,2.82419744411543,2,1,1,hh,international,24,1,0.34012,32.54613
739,namungoona,kampala,uganda,2010-02-21,2.93556348143677,1,1,NA,hh,international,24,NA,0.34012,32.54613
740,namungoona,kampala,uganda,2010-02-21,2.52021987895115,1,0,NA,NA,NA,NA,NA,0.34012,32.54613
741,musoke,kampala,uganda,2010-02-13,3.16124191293422,2,3,NA,hh,national,NA,NA,0.30072,32.57473
741,musoke,kampala,uganda,2010-02-13,3.16124191293422,2,3,NA,hh,national,NA,NA,0.30072,32.57473
741,musoke,kampala,uganda,2010-02-13,3.16124191293422,2,3,NA,hh,national,NA,NA,0.30072,32.57473
742,musoke,kampala,uganda,2010-02-13,2.98957642471143,3,1,NA,hh,national,7,NA,0.30072,32.57473
743,musoke,kampala,uganda,2010-02-13,0.397636001459915,3,0,NA,NA,NA,NA,NA,0.30072,32.57473
744,musoke,kampala,uganda,2010-02-13,3.07540916882282,2,1,NA,hh,national,53,NA,0.30072,32.57473
745,musoke,kampala,uganda,2010-02-13,0.569301489682698,1,0,NA,NA,NA,NA,NA,0.30072,32.57473
746,musoke,kampala,uganda,2010-02-13,1.54376113877023,2,0,NA,NA,NA,NA,NA,0.30072,32.57473
747,musoke,kampala,uganda,2010-02-13,0.2450700585189,9,0,NA,NA,NA,NA,NA,0.30072,32.57473
748,musoke,kampala,uganda,2010-02-13,1.02876467410188,7,1,NA,hh,international,1,NA,0.30072,32.57473
749,musoke,kampala,uganda,2010-02-13,3.52205931558702,3,2,NA,hh,national,18,NA,0.30072,32.57473
749,musoke,kampala,uganda,2010-02-13,3.52205931558702,3,2,NA,hh,national,8,NA,0.30072,32.57473
750,musoke,kampala,uganda,2010-02-13,2.17688890250559,10,1,NA,hh,national,14,NA,0.30072,32.57473
751,kigaga,kampala,uganda,2010-02-20,3.11832554087852,3,0,NA,NA,NA,NA,NA,0.30261,32.5309
752,kigaga,kampala,uganda,2010-02-20,3.56272533974346,5,1,NA,hh,international,14,NA,0.30261,32.5309
753,kigaga,kampala,uganda,2010-02-20,3.69962794753219,1,3,1,hh,international,73,1,0.30261,32.5309
753,kigaga,kampala,uganda,2010-02-20,3.69962794753219,1,3,1,hh,national,29,NA,0.30261,32.5309
753,kigaga,kampala,uganda,2010-02-20,3.69962794753219,1,3,1,hh,national,4,NA,0.30261,32.5309
754,kigaga,kampala,uganda,2010-02-20,3.56272533974346,4,1,1,hh,international,76,1,0.30261,32.5309
755,kigaga,kampala,uganda,2010-02-20,3.20415828498991,1,0,NA,NA,NA,NA,NA,0.30261,32.5309
756,kigaga,kampala,uganda,2010-02-20,3.86708378667635,3,2,NA,hh,national,24,NA,0.30261,32.5309
756,kigaga,kampala,uganda,2010-02-20,3.86708378667635,3,2,NA,hh,national,85,NA,0.30261,32.5309
757,kigaga,kampala,uganda,2010-02-20,2.69778851089632,1,1,NA,hh,national,6,NA,0.30261,32.5309
758,kigaga,kampala,uganda,2010-02-20,2.61195576678493,2,0,NA,NA,NA,NA,NA,0.30261,32.5309
759,kigaga,kampala,uganda,2010-02-20,3.0017660760606,2,1,NA,hh,national,42,NA,0.30261,32.5309
760,kigaga,kampala,uganda,2010-02-20,2.2432227617685,3,1,NA,hh,international,27,NA,0.30261,32.5309
761,bufuta,jinja,uganda,2010-02-14,-2.57578778916436,11,7,NA,hh,national,60,NA,0.60324,33.08398
761,bufuta,jinja,uganda,2010-02-14,-2.57578778916436,11,7,NA,hh,national,180,NA,0.60324,33.08398
761,bufuta,jinja,uganda,2010-02-14,-2.57578778916436,11,7,NA,hh,national,24,NA,0.60324,33.08398
761,bufuta,jinja,uganda,2010-02-14,-2.57578778916436,11,7,NA,hh,national,324,NA,0.60324,33.08398
761,bufuta,jinja,uganda,2010-02-14,-2.57578778916436,11,7,NA,hh,national,120,NA,0.60324,33.08398
761,bufuta,jinja,uganda,2010-02-14,-2.57578778916436,11,7,NA,hh,national,240,NA,0.60324,33.08398
761,bufuta,jinja,uganda,2010-02-14,-2.57578778916436,11,7,NA,hh,national,36,NA,0.60324,33.08398
762,bufuta,jinja,uganda,2010-02-14,-0.571556360744629,1,6,1,hh,national,12,NA,0.60324,33.08398
762,bufuta,jinja,uganda,2010-02-14,-0.571556360744629,1,6,1,hh,national,120,NA,0.60324,33.08398
762,bufuta,jinja,uganda,2010-02-14,-0.571556360744629,1,6,1,hh,national,24,NA,0.60324,33.08398
762,bufuta,jinja,uganda,2010-02-14,-0.571556360744629,1,6,1,hh,national,36,1,0.60324,33.08398
762,bufuta,jinja,uganda,2010-02-14,-0.571556360744629,1,6,1,hh,national,48,NA,0.60324,33.08398
762,bufuta,jinja,uganda,2010-02-14,-0.571556360744629,1,6,1,hh,national,12,NA,0.60324,33.08398
763,bufuta,jinja,uganda,2010-02-14,0.10879116724213,8,3,NA,hh,national,90,NA,0.60324,33.08398
763,bufuta,jinja,uganda,2010-02-14,0.10879116724213,8,3,NA,hh,national,181,NA,0.60324,33.08398
763,bufuta,jinja,uganda,2010-02-14,0.10879116724213,8,3,NA,hh,national,248,NA,0.60324,33.08398
764,bufuta,jinja,uganda,2010-02-14,-0.467474316738322,9,2,1,hh,national,24,1,0.60324,33.08398
764,bufuta,jinja,uganda,2010-02-14,-0.467474316738322,9,2,1,hh,international,18,1,0.60324,33.08398
765,bufuta,jinja,uganda,2010-02-14,-1.54793530316324,4,1,NA,hh,national,2,NA,0.60324,33.08398
766,bufuta,jinja,uganda,2010-02-14,-0.643083647504122,4,7,NA,hh,national,336,NA,0.60324,33.08398
766,bufuta,jinja,uganda,2010-02-14,-0.643083647504122,4,7,NA,hh,national,9,NA,0.60324,33.08398
766,bufuta,jinja,uganda,2010-02-14,-0.643083647504122,4,7,NA,hh,national,168,NA,0.60324,33.08398
766,bufuta,jinja,uganda,2010-02-14,-0.643083647504122,4,7,NA,hh,national,360,NA,0.60324,33.08398
766,bufuta,jinja,uganda,2010-02-14,-0.643083647504122,4,7,NA,hh,national,240,NA,0.60324,33.08398
766,bufuta,jinja,uganda,2010-02-14,-0.643083647504122,4,7,NA,hh,national,180,NA,0.60324,33.08398
766,bufuta,jinja,uganda,2010-02-14,-0.643083647504122,4,7,NA,hh,national,120,NA,0.60324,33.08398
767,bufuta,jinja,uganda,2010-02-14,-0.986414623949689,10,0,NA,NA,NA,NA,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,72,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,120,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,111,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,120,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,120,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,60,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,84,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,108,NA,0.60324,33.08398
768,bufuta,jinja,uganda,2010-02-14,-0.764240687580257,8,9,1,hh,national,122,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,336,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,120,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,240,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,336,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,360,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,360,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,120,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,240,1,0.60324,33.08398
769,bufuta,jinja,uganda,2010-02-14,-1.37626981494046,6,9,1,hh,national,240,1,0.60324,33.08398
770,bufuta,jinja,uganda,2010-02-14,-1.28937163303573,4,4,1,hh,national,98,1,0.60324,33.08398
770,bufuta,jinja,uganda,2010-02-14,-1.28937163303573,4,4,1,hh,national,98,1,0.60324,33.08398
770,bufuta,jinja,uganda,2010-02-14,-1.28937163303573,4,4,1,hh,national,98,1,0.60324,33.08398
770,bufuta,jinja,uganda,2010-02-14,-1.28937163303573,4,4,1,hh,national,98,1,0.60324,33.08398
770,bufuta,jinja,uganda,2010-02-14,-1.28937163303573,4,4,1,non-hh,national,NA,1,0.60324,33.08398
770,bufuta,jinja,uganda,2010-02-14,-1.28937163303573,4,4,1,non-hh,national,NA,1,0.60324,33.08398
770,bufuta,jinja,uganda,2010-02-14,-1.28937163303573,4,4,1,non-hh,national,NA,1,0.60324,33.08398
770,bufuta,jinja,uganda,2010-02-14,-1.28937163303573,4,4,1,non-hh,national,NA,1,0.60324,33.08398
772,mulimira,kampala,uganda,2010-02-13,3.14776372917691,14,5,1,hh,international,120,1,0.351332,32.59246
772,mulimira,kampala,uganda,2010-02-13,3.14776372917691,14,5,1,hh,international,120,1,0.351332,32.59246
772,mulimira,kampala,uganda,2010-02-13,3.14776372917691,14,5,1,hh,international,120,1,0.351332,32.59246
772,mulimira,kampala,uganda,2010-02-13,3.14776372917691,14,5,1,hh,international,252,1,0.351332,32.59246
772,mulimira,kampala,uganda,2010-02-13,3.14776372917691,14,5,1,hh,international,300,1,0.351332,32.59246
773,mulimira,kampala,uganda,2010-02-13,4.16308134957009,2,0,NA,NA,NA,NA,NA,0.351332,32.59246
774,mulimira,kampala,uganda,2010-02-13,2.52612302267354,6,0,NA,NA,NA,NA,NA,0.351332,32.59246
775,mulimira,kampala,uganda,2010-02-13,2.57260235550364,7,1,1,hh,national,14,1,0.351332,32.59246
776,mulimira,kampala,uganda,2010-02-13,2.98502931002782,6,0,NA,NA,NA,NA,NA,0.351332,32.59246
777,mulimira,kampala,uganda,2010-02-13,1.93659495516005,8,2,1,hh,national,38,1,0.351332,32.59246
777,mulimira,kampala,uganda,2010-02-13,1.93659495516005,8,2,1,hh,national,74,1,0.351332,32.59246
777,mulimira,kampala,uganda,2010-02-13,1.93659495516005,8,2,1,non-hh,national,NA,1,0.351332,32.59246
777,mulimira,kampala,uganda,2010-02-13,1.93659495516005,8,2,1,non-hh,national,NA,1,0.351332,32.59246
778,mulimira,kampala,uganda,2010-02-13,2.98502931002782,6,0,NA,NA,NA,NA,NA,0.351332,32.59246
779,mulimira,kampala,uganda,2010-02-13,3.88018108866505,6,0,NA,NA,NA,NA,NA,0.351332,32.59246
780,mulimira,kampala,uganda,2010-02-13,2.89919656591643,8,1,1,hh,international,24,1,0.351332,32.59246
781,kiruddu buziga,kampala,uganda,2010-02-16,0.225970513237131,5,0,NA,NA,NA,NA,NA,0.25577,32.62395
782,kiruddu buziga,kampala,uganda,2010-02-16,0.0801802525383328,3,0,NA,NA,NA,NA,NA,0.25577,32.62395
784,kiruddu buziga,kampala,uganda,2010-02-16,1.92928403151251,8,2,NA,hh,international,12,NA,0.25577,32.62395
784,kiruddu buziga,kampala,uganda,2010-02-16,1.92928403151251,8,2,NA,hh,international,3,NA,0.25577,32.62395
785,kiruddu buziga,kampala,uganda,2010-02-16,1.88019058045828,9,1,NA,hh,national,6,NA,0.25577,32.62395
786,kiruddu buziga,kampala,uganda,2010-02-16,0.426246916163712,8,0,NA,NA,NA,NA,NA,0.25577,32.62395
787,kiruddu buziga,kampala,uganda,2010-02-16,3.52839224209891,7,0,NA,NA,NA,NA,NA,0.25577,32.62395
788,kiruddu buziga,kampala,uganda,2010-02-16,1.96634320195464,10,1,NA,hh,international,2,NA,0.25577,32.62395
789,kiruddu buziga,kampala,uganda,2010-02-16,1.82641014286941,3,0,NA,NA,NA,NA,NA,0.25577,32.62395
790,kiruddu buziga,kampala,uganda,2010-02-16,3.59705843738802,3,2,NA,hh,national,3,NA,0.25577,32.62395
790,kiruddu buziga,kampala,uganda,2010-02-16,3.59705843738802,3,2,NA,hh,national,12,NA,0.25577,32.62395
791,nakinyuguzi zone c,kampala,uganda,2010-02-14,0.526385117627002,3,0,NA,NA,NA,NA,NA,0.26815,32.60222
792,nakinyuguzi zone c,kampala,uganda,2010-02-14,2.89919656591643,8,3,1,hh,national,144,NA,0.26815,32.60222
792,nakinyuguzi zone c,kampala,uganda,2010-02-14,2.89919656591643,8,3,1,hh,national,60,NA,0.26815,32.60222
792,nakinyuguzi zone c,kampala,uganda,2010-02-14,2.89919656591643,8,3,1,hh,national,156,1,0.26815,32.60222
793,nakinyuguzi zone c,kampala,uganda,2010-02-14,2.84650051907653,5,1,NA,hh,national,2,NA,0.26815,32.60222
794,nakinyuguzi zone c,kampala,uganda,2010-02-14,0.225970513237131,5,0,NA,NA,NA,NA,NA,0.26815,32.60222
795,nakinyuguzi zone c,kampala,uganda,2010-02-14,0.569301489682698,2,0,NA,NA,NA,NA,NA,0.26815,32.60222
796,nakinyuguzi zone c,kampala,uganda,2010-02-14,3.51980896768777,6,2,NA,hh,national,8,NA,0.26815,32.60222
796,nakinyuguzi zone c,kampala,uganda,2010-02-14,3.51980896768777,6,2,NA,hh,national,40,NA,0.26815,32.60222
797,nakinyuguzi zone c,kampala,uganda,2010-02-14,3.56272533974346,4,1,NA,hh,international,30,NA,0.26815,32.60222
798,nakinyuguzi zone c,kampala,uganda,2010-02-14,3.54555879092119,6,3,NA,hh,national,27,NA,0.26815,32.60222
798,nakinyuguzi zone c,kampala,uganda,2010-02-14,3.54555879092119,6,3,NA,hh,national,29,NA,0.26815,32.60222
798,nakinyuguzi zone c,kampala,uganda,2010-02-14,3.54555879092119,6,3,NA,hh,national,49,NA,0.26815,32.60222
799,nakinyuguzi zone c,kampala,uganda,2010-02-14,4.20599772162578,2,2,1,hh,international,101,1,0.26815,32.60222
799,nakinyuguzi zone c,kampala,uganda,2010-02-14,4.20599772162578,2,2,1,hh,international,85,NA,0.26815,32.60222
800,nakinyuguzi zone c,kampala,uganda,2010-02-14,-0.163884677753636,2,0,NA,NA,NA,NA,NA,0.26815,32.60222
801,"kawafu ""a""",wakiso,uganda,2010-02-23,3.16124191293422,2,1,1,hh,national,4,1,0.098,32.501
802,"kawafu ""a""",wakiso,uganda,2010-02-23,2.0989504286419,2,0,NA,NA,NA,NA,NA,0.098,32.501
803,"kawafu ""a""",wakiso,uganda,2010-02-23,2.95069621238327,6,1,NA,hh,national,3,NA,0.098,32.501
804,"kawafu ""a""",wakiso,uganda,2010-02-23,2.84973073732538,4,0,NA,NA,NA,NA,NA,0.098,32.501
805,"kawafu ""a""",wakiso,uganda,2010-02-23,2.93639075503137,7,1,NA,hh,international,38,NA,0.098,32.501
806,"kawafu ""a""",wakiso,uganda,2010-02-23,1.94479928390395,1,0,NA,NA,NA,NA,NA,0.098,32.501
807,"kawafu ""a""",wakiso,uganda,2010-02-23,-0.0592834429286533,5,1,NA,hh,national,6,NA,0.098,32.501
808,"kawafu ""a""",wakiso,uganda,2010-02-23,3.16124191293422,1,1,NA,hh,international,13,NA,0.098,32.501
809,"kawafu ""a""",wakiso,uganda,2010-02-23,0.23921186813014,8,0,NA,NA,NA,NA,NA,0.098,32.501
810,"kawafu ""a""",wakiso,uganda,2010-02-23,0.540690574978901,4,1,1,hh,international,14,1,0.098,32.501
811,kasozi-ntenga,mpigi,uganda,2010-02-13,-0.389320905068341,8,4,NA,hh,national,192,NA,0.08161,31.94261
811,kasozi-ntenga,mpigi,uganda,2010-02-13,-0.389320905068341,8,4,NA,hh,national,240,NA,0.08161,31.94261
811,kasozi-ntenga,mpigi,uganda,2010-02-13,-0.389320905068341,8,4,NA,hh,national,6,NA,0.08161,31.94261
811,kasozi-ntenga,mpigi,uganda,2010-02-13,-0.389320905068341,8,4,NA,hh,national,144,NA,0.08161,31.94261
812,kasozi-ntenga,mpigi,uganda,2010-02-13,-1.88263958903404,10,0,NA,NA,NA,NA,NA,0.08161,31.94261
813,kasozi-ntenga,mpigi,uganda,2010-02-13,-0.750374577643361,9,0,NA,NA,NA,NA,NA,0.08161,31.94261
814,kasozi-ntenga,mpigi,uganda,2010-02-13,-1.19236979365341,8,0,NA,NA,NA,NA,NA,0.08161,31.94261
815,kasozi-ntenga,mpigi,uganda,2010-02-13,-1.96212708493153,3,0,NA,NA,NA,NA,NA,0.08161,31.94261
816,kasozi-ntenga,mpigi,uganda,2010-02-13,-1.51231437735336,7,0,NA,NA,NA,NA,NA,0.08161,31.94261
817,kasozi-ntenga,mpigi,uganda,2010-02-13,-2.28005603280624,8,0,NA,NA,NA,NA,NA,0.08161,31.94261
818,kasozi-ntenga,mpigi,uganda,2010-02-13,-1.79680684492265,3,0,NA,NA,NA,NA,NA,0.08161,31.94261
819,kasozi-ntenga,mpigi,uganda,2010-02-13,-1.79680684492265,3,0,NA,NA,NA,NA,NA,0.08161,31.94261
820,kasozi-ntenga,mpigi,uganda,2010-02-13,-0.454377014749628,5,0,NA,NA,NA,NA,NA,0.08161,31.94261
821,bubogo b,iganga,uganda,2010-02-20,-0.551729751589411,5,1,NA,hh,national,24,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,144,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,84,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,276,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,240,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,84,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,156,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,72,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,192,NA,0.66611,33.47934
822,bubogo b,iganga,uganda,2010-02-20,-0.403099758654778,6,9,NA,hh,national,300,NA,0.66611,33.47934
823,bubogo b,iganga,uganda,2010-02-20,-0.338285853156232,1,0,NA,NA,NA,NA,NA,0.66611,33.47934
824,bubogo b,iganga,uganda,2010-02-20,-0.995302276859759,6,0,NA,NA,NA,NA,NA,0.66611,33.47934
825,bubogo b,iganga,uganda,2010-02-20,-0.580340666293208,6,0,NA,NA,NA,NA,NA,0.66611,33.47934
826,bubogo b,iganga,uganda,2010-02-20,-0.627338079791529,2,0,NA,NA,NA,NA,NA,0.66611,33.47934
827,bubogo b,iganga,uganda,2010-02-20,-0.97229977030974,5,0,NA,NA,NA,NA,NA,0.66611,33.47934
828,bubogo b,iganga,uganda,2010-02-20,-0.892989803747345,7,0,NA,NA,NA,NA,NA,0.66611,33.47934
829,bubogo b,iganga,uganda,2010-02-20,-1.70836434249575,4,0,NA,NA,NA,NA,NA,0.66611,33.47934
830,bubogo b,iganga,uganda,2010-02-20,-1.38000530483885,6,0,NA,NA,NA,NA,NA,0.66611,33.47934
831,"idudi ""c""",iganga,uganda,2010-02-19,2.67212067578985,6,0,NA,NA,NA,NA,NA,0.62319,33.6174
832,"idudi ""c""",iganga,uganda,2010-02-19,-0.249717421865028,3,1,1,hh,national,120,1,0.62319,33.6174
833,"idudi ""c""",iganga,uganda,2010-02-19,0.913966411119336,5,0,NA,NA,NA,NA,NA,0.62319,33.6174
834,"idudi ""c""",iganga,uganda,2010-02-19,-1.06465529197013,11,1,NA,hh,national,97,NA,0.62319,33.6174
