house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
487,machakos,makadara,kenya,11/12/2009,4,0,-1.725654464,,-1.296292895,36.87271104,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
488,machakos,makadara,kenya,11/12/2009,4,0,-1.765760361,,-1.296292895,36.87271104,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
489,machakos,makadara,kenya,11/12/2009,2,0,-0.801313055,,-1.296292895,36.87271104,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
490,machakos,makadara,kenya,11/12/2009,2,0,-2.020687172,,-1.296292895,36.87271104,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
491,machakos,makadara,kenya,11/12/2009,3,0,-1.315814923,,-1.296292895,36.87271104,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
492,machakos,makadara,kenya,11/12/2009,2,0,1.265530241,,-1.296292895,36.87271104,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
493,machakos,makadara,kenya,11/12/2009,1,0,0.5388014,,-1.296292895,36.87271104,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
494,thika,mabanda,kenya,11/18/2009,8,2,-0.778806125,1,-1.041188884,37.0787284,-1.05,37.1,-1.771545748,-1.991211991,2.333333333,0.666666667,-4.104612708,-0.166666667
495,thika,mabanda,kenya,11/18/2009,4,1,1.106012275,0,-1.041188884,37.0787284,-1.05,37.1,-1.771545748,-1.991211991,2.333333333,0.666666667,-4.104612708,-0.166666667
496,thika,mabanda,kenya,11/18/2009,5,1,1.196250542,1,-1.041188884,37.0787284,-1.05,37.1,-1.771545748,-1.991211991,2.333333333,0.666666667,-4.104612708,-0.166666667
497,thika,muirini,kenya,11/21/2009,1,1,-0.611150325,0,-0.923809304,37.00615886,-0.9,37,-1.843188485,-2.188404461,2.666666667,0.666666667,-4.969437043,-0.166666667
498,thika,githuguchu,kenya,11/19/2009,4,1,-1.03993714,0,-1.016283022,36.91457325,-1,36.9,-1.718454947,-1.895353069,2.083333333,1,-3.677980612,0
499,thika,githuguchu,kenya,11/19/2009,2,1,-1.139296261,1,-1.016283022,36.91457325,-1,36.9,-1.718454947,-1.895353069,2.083333333,1,-3.677980612,0
500,thika,githuguchu,kenya,11/19/2009,5,5,-0.340402142,1,-1.016283022,36.91457325,-1,36.9,-1.718454947,-1.895353069,2.083333333,1,-3.677980612,0
501,nakuru,section 58,kenya,11/12/2009,1,8,-2.482766413,1,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
502,nakuru,section 58,kenya,11/10/2009,3,7,-3.386847219,1,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
503,nakuru,section 58,kenya,11/11/2009,1,0,-1.054995584,,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
504,nakuru,section 58,kenya,11/11/2009,3,0,-0.169854452,,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
505,nakuru,section 58,kenya,11/15/2009,2,0,-0.139775029,,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
506,nairobi,kileleshwa,kenya,11/23/2009,2,0,-3.522301647,,-1.277725066,36.79054034,-1.3,36.8,-1.689862907,-1.825963303,2.25,0.833333333,-3.880340964,-0.433333333
507,garissa,kamour,kenya,11/15/2009,8,2,2.353242784,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
508,garissa,kamour,kenya,11/15/2009,7,1,-1.03903152,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
509,garissa,kamour,kenya,11/15/2009,8,2,2.769491205,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
510,garissa,kamour,kenya,11/14/2009,4,2,-2.283676884,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
511,garissa,kamour,kenya,11/14/2009,8,1,2.769491205,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
512,garissa,hidaya,kenya,11/10/2009,8,1,-0.289397533,0,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
513,garissa,hidaya,kenya,11/10/2009,4,1,0.709816802,1,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
514,garissa,hidaya,kenya,11/13/2009,3,1,-1.550531445,1,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
515,garissa,hidaya,kenya,11/13/2009,4,1,-2.295708653,1,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
516,garissa,hidaya,kenya,11/11/2009,1,2,0.466636122,0,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
517,garissa,hidaya,kenya,11/11/2009,1,3,0.466636122,0,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
518,garissa,hidaya,kenya,11/11/2009,1,2,0.466636122,0,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
519,garissa,hidaya,kenya,11/11/2009,4,2,0.709816802,1,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
520,garissa,town centre,kenya,11/8/2009,5,2,-2.268637173,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
521,garissa,town centre,kenya,11/9/2009,5,1,2.213889423,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
522,garissa,town centre,kenya,11/8/2009,7,1,0.769975647,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
523,garissa,town centre,kenya,11/9/2009,5,1,2.293083939,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
524,garissa,town centre,kenya,11/8/2009,5,2,2.293083939,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
525,garissa,kamour,kenya,11/14/2009,5,2,-2.243570987,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
526,garissa,kamour,kenya,11/14/2009,4,0,2.313136887,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
527,garissa,kamour,kenya,11/14/2009,7,0,2.819623575,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
528,garissa,kamour,kenya,11/14/2009,4,1,-0.01945734,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
529,garissa,kamour,kenya,11/16/2009,5,0,2.34321631,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
530,garissa,kamour,kenya,11/16/2009,9,0,2.789544153,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
531,garissa,kamour,kenya,11/16/2009,3,0,-0.079616184,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
532,garissa,kamour,kenya,11/16/2009,9,0,0.810081544,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
533,garissa,town centre,kenya,11/8/2009,3,2,2.252978042,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
534,garissa,hidaya,kenya,11/13/2009,2,3,-2.313756306,1,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
535,garissa,hidaya,kenya,11/12/2009,1,0,-0.199933874,,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
536,garissa,hidaya,kenya,11/10/2009,1,0,-0.178077282,,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
537,garissa,hidaya,kenya,11/10/2009,4,0,2.273030991,,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
538,garissa,hidaya,kenya,11/12/2009,4,0,0.709816802,,-0.448244644,39.65445633,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
539,garissa,town centre,kenya,11/12/2009,2,1,-1.75562223,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
540,garissa,town centre,kenya,11/11/2009,8,3,-2.911337977,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
541,garissa,town centre,kenya,11/9/2009,4,6,-2.150691057,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
542,garissa,town centre,kenya,11/9/2009,7,1,-0.763322215,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
543,garissa,town centre,kenya,11/10/2009,10,3,-2.944776737,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
544,garissa,jaribu,kenya,11/13/2009,3,0,-0.00292231,,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
545,rachuonyo,kamanga,kenya,11/19/2009,8,0,2.849702998,,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
546,garissa,jaribu,kenya,11/13/2009,7,0,-1.982676293,,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
547,garissa,jaribu,kenya,11/13/2009,3,0,-1.566136498,1,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
548,garissa,jaribu,kenya,11/13/2009,9,2,-1.802406125,1,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
549,garissa,town centre,kenya,11/9/2009,5,3,-2.184609136,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
550,garissa,town centre,kenya,11/9/2009,1,1,-1.024916162,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
551,garissa,town centre,kenya,11/10/2009,12,1,-0.058715403,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
552,garissa,town centre,kenya,11/11/2009,4,0,-2.911337977,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
553,garissa,town centre,kenya,11/9/2009,3,0,-0.904598472,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
554,garissa,town centre,kenya,11/10/2009,4,1,-0.790307736,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
555,garissa,jaribu,kenya,11/12/2009,12,5,-2.124450292,1,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
556,garissa,jaribu,kenya,11/12/2009,2,1,-1.626295343,1,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
557,garissa,jaribu,kenya,11/12/2009,5,0,-1.445818809,,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
558,garissa,jaribu,kenya,11/13/2009,7,3,-2.691095825,1,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
559,garissa,jaribu,kenya,11/12/2009,3,1,-1.566136498,1,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
560,garissa,town centre,kenya,11/9/2009,4,1,-1.475332889,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
561,garissa,town centre,kenya,11/9/2009,5,1,-1.445253467,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
562,garissa,town centre,kenya,11/9/2009,9,2,-0.66238237,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
563,garissa,town centre,kenya,11/9/2009,3,0,-2.841492937,,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
564,garissa,town centre,kenya,11/9/2009,4,1,-1.505977653,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
565,garissa,town centre,kenya,11/9/2009,2,1,-2.841492937,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
566,garissa,town centre,kenya,11/9/2009,1,1,-0.8614719,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
567,garissa,town centre,kenya,11/10/2009,1,1,-1.60965705,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
568,garissa,town centre,kenya,11/10/2009,4,1,-0.780354487,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
569,garissa,town centre,kenya,11/9/2009,1,3,-1.458694596,0,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
570,garissa,town centre,kenya,11/10/2009,7,1,0.530565195,1,-0.448509961,39.65421677,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
571,garissa,jaribu,kenya,11/13/2009,7,1,-1.455279941,1,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
572,garissa,jaribu,kenya,11/14/2009,4,0,-1.725654464,,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
573,garissa,jaribu,kenya,11/13/2009,8,2,-2.80539763,1,-0.44980003,39.63990781,-0.45,39.65,-1.21500051,-1.288301198,2.033333333,1.5,-2.5880229,-0.388888889
574,rachuonyo,kamanga,kenya,11/19/2009,2,3,1.429837282,0,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
575,rachuonyo,kamanga,kenya,11/19/2009,3,0,3.667844297,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
576,rachuonyo,kamanga,kenya,11/19/2009,9,0,3.643683731,,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
577,rachuonyo,kamanga,kenya,11/19/2009,2,0,3.667844297,,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
578,rachuonyo,kamanga,kenya,11/19/2009,3,0,3.697923719,,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
579,rachuonyo,kamanga,kenya,11/19/2009,4,0,3.62864402,,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
580,rachuonyo,kamanga,kenya,11/19/2009,6,0,1.501916239,,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
581,rachuonyo,kamanga,kenya,11/19/2009,8,1,0.888505289,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
582,rachuonyo,kamanga,kenya,11/19/2009,2,1,1.48988447,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
583,rachuonyo,kamanga,kenya,11/19/2009,4,1,1.48988447,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
584,rachuonyo,kamanga,kenya,11/19/2009,3,1,-0.512031241,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
585,rachuonyo,kamanga,kenya,11/19/2009,1,1,0.24223588,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
586,rachuonyo,kamanga,kenya,11/19/2009,1,1,-1.916965221,0,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
587,rachuonyo,kamanga,kenya,11/19/2009,10,1,2.506326357,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
588,rachuonyo,kamanga,kenya,11/19/2009,3,1,0.16325372,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
589,rachuonyo,kamanga,kenya,11/19/2009,3,1,-1.898702714,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
590,rachuonyo,kamanga,kenya,11/19/2009,5,2,1.103688636,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
591,rachuonyo,kamanga,kenya,11/19/2009,8,1,3.1533634,0,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
592,rachuonyo,kamanga,kenya,11/19/2009,10,2,3.143336925,0,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
593,rachuonyo,kamanga,kenya,11/19/2009,3,3,1.589243591,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
594,rachuonyo,kamanga,kenya,11/19/2009,5,1,0.08961117,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
595,rachuonyo,kamanga,kenya,11/19/2009,3,1,3.697923719,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
596,rachuonyo,kamanga,kenya,11/19/2009,4,4,3.172510728,1,-0.400624514,34.66554334,-0.4,34.65,-1.640638351,-1.835027128,2.5,0.666666667,-4.225405782,-0.666666667
597,nakuru,ngondu,kenya,11/12/2009,6,1,3.022232869,1,-0.369182194,35.94336408,-0.35,35.95,-1.6653705,-1.763828194,2.2,1,-3.643806708,-0.666666667
598,nakuru,ngondu,kenya,11/12/2009,7,2,-0.928297617,0,-0.369182194,35.94336408,-0.35,35.95,-1.6653705,-1.763828194,2.2,1,-3.643806708,-0.666666667
599,nakuru,ngondu,kenya,11/12/2009,6,0,3.212616624,,-0.369182194,35.94336408,-0.35,35.95,-1.6653705,-1.763828194,2.2,1,-3.643806708,-0.666666667
600,nakuru,ngondu,kenya,11/13/2009,2,1,-0.968403514,1,-0.369182194,35.94336408,-0.35,35.95,-1.6653705,-1.763828194,2.2,1,-3.643806708,-0.666666667
601,nakuru,ngondu,kenya,11/13/2009,3,2,2.238170208,1,-0.369182194,35.94336408,-0.35,35.95,-1.6653705,-1.763828194,2.2,1,-3.643806708,-0.666666667
602,nakuru,london,kenya,11/10/2009,4,1,-3.095740281,0,-0.275922368,36.07027959,-0.3,36.05,-1.645733207,-1.748146102,2.25,0.833333333,-3.689218715,-0.433333333
603,nakuru,london,kenya,11/10/2009,2,2,-2.096813724,0,-0.275922368,36.07027959,-0.3,36.05,-1.645733207,-1.748146102,2.25,0.833333333,-3.689218715,-0.433333333
604,nakuru,morop,kenya,11/12/2009,3,3,0.668513912,1,-0.110336674,35.94205931,-0.1,35.95,-1.589146703,-1.686274678,2,0.833333333,-3.217770696,-0.433333333
605,nakuru,morop,kenya,11/10/2009,4,2,0.728672757,0,-0.110336674,35.94205931,-0.1,35.95,-1.589146703,-1.686274678,2,0.833333333,-3.217770696,-0.433333333
606,nakuru,morop,kenya,11/10/2009,5,6,1.480198274,1,-0.110336674,35.94205931,-0.1,35.95,-1.589146703,-1.686274678,2,0.833333333,-3.217770696,-0.433333333
607,nakuru,section 58,kenya,11/11/2009,3,0,-0.637432237,,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
608,nakuru,section 58,kenya,11/10/2009,4,0,-2.99245539,,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
609,nakuru,section 58,kenya,11/10/2009,5,0,-1.768069342,,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
610,nakuru,section 58,kenya,11/10/2009,2,7,-1.225784855,1,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
611,nakuru,section 58,kenya,11/10/2009,3,2,-2.600270507,0,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
612,nakuru,section 58,kenya,11/11/2009,4,1,-3.649200563,1,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
613,nakuru,section 58,kenya,11/11/2009,2,1,-2.693183743,0,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
614,nakuru,section 58,kenya,11/11/2009,4,1,-3.246702735,1,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
615,nakuru,section 58,kenya,11/11/2009,2,1,-1.098409034,0,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
616,nakuru,section 58,kenya,11/14/2009,12,1,-3.260120649,1,-0.283812727,36.09431466,-0.3,36.1,-1.63512212,-1.722532287,2,0.833333333,-3.318107352,-0.433333333
618,nakuru,london,kenya,11/10/2009,3,2,-2.527181578,0,-0.275922368,36.07027959,-0.3,36.05,-1.645733207,-1.748146102,2.25,0.833333333,-3.689218715,-0.433333333
619,nakuru,london,kenya,11/10/2009,2,3,-1.707138788,0,-0.275922368,36.07027959,-0.3,36.05,-1.645733207,-1.748146102,2.25,0.833333333,-3.689218715,-0.433333333
620,lugari,pan paper,kenya,11/22/2009,5,5,2.858823852,1,0.686881781,34.99065085,0.7,35,-1.801277947,-1.869209087,1.5,1,-2.620338523,-0.666666667
621,lugari,pan paper,kenya,11/22/2009,8,3,3.034556147,0,0.686881781,34.99065085,0.7,35,-1.801277947,-1.869209087,1.5,1,-2.620338523,-0.666666667
622,lugari,pan paper,kenya,11/22/2009,6,3,2.99445025,0,0.686881781,34.99065085,0.7,35,-1.801277947,-1.869209087,1.5,1,-2.620338523,-0.666666667
623,lugari,pan paper,kenya,11/22/2009,3,0,3.214692403,,0.686881781,34.99065085,0.7,35,-1.801277947,-1.869209087,1.5,1,-2.620338523,-0.666666667
624,lugari,pan paper,kenya,11/22/2009,11,1,3.455327782,0,0.686881781,34.99065085,0.7,35,-1.801277947,-1.869209087,1.5,1,-2.620338523,-0.666666667
