house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district
1143,south_africa,6,0,1.2178806535501907,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1144,south_africa,3,0,-0.10506905986916404,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1145,south_africa,8,0,-0.9771369844464952,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1146,south_africa,6,0,-0.14469919001327147,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1147,south_africa,3,0,-0.10367810275223488,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1148,south_africa,3,0,-3.2117138832312837,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1149,south_africa,2,0,-0.16671592898222004,1,greater tzaneen,-23.8637,30.2827,mopani district municipality
1150,south_africa,4,0,-0.6894515952522335,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1151,south_africa,5,0,-0.39789168815618037,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1152,south_africa,6,0,-1.077136577471424,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1153,south_africa,4,0,-0.11534353805467334,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1154,south_africa,9,0,-0.16969175706416548,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1155,south_africa,4,0,-1.183687497965369,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1156,south_africa,4,0,-2.6002833410840016,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1157,south_africa,2,0,-0.0461993360068825,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1158,south_africa,8,2,-1.2455361384607013,1,greater tzaneen,-23.8637,30.2827,mopani district municipality
1159,south_africa,6,0,1.292910831504207,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1160,south_africa,5,0,0.6240473213136624,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1161,south_africa,4,0,-3.1710695106879934,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1162,south_africa,2,1,0.12233127151248058,1,greater tzaneen,-23.8637,30.2827,mopani district municipality
1163,south_africa,4,0,0.8613672732468246,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1164,south_africa,7,0,0.9846610114729366,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1165,south_africa,5,0,-2.455020781302814,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1166,south_africa,6,0,-2.4935500744984744,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1167,south_africa,4,0,-1.9143047782081595,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1168,south_africa,4,0,0.7726723973695562,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1169,south_africa,7,0,-2.4781383572202103,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1170,south_africa,5,0,-0.16671592898222004,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1171,south_africa,5,0,1.745753558912959,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1172,south_africa,5,0,0.85623003415407,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1173,south_africa,3,0,0.04527268512116045,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1174,south_africa,4,0,0.307808172420283,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1175,south_africa,6,0,1.5719785809619262,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1176,south_africa,2,0,0.9332886205453901,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1177,south_africa,3,0,-0.7202750298087616,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1178,south_africa,8,0,-0.7721720769763609,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1179,south_africa,9,0,-1.073603803120626,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1180,south_africa,7,0,-0.8946402974706684,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1181,south_africa,2,0,-0.8143002286805496,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1182,south_africa,2,0,-0.9525117387914087,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1183,south_africa,4,0,2.387204057606594,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1184,south_africa,7,0,3.2989865173962363,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1185,south_africa,2,2,2.721051743800191,1,greater tzaneen,-23.8637,30.2827,mopani district municipality
1186,south_africa,4,0,1.7971259498405054,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1187,south_africa,4,0,3.3907229297668557,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1188,south_africa,3,0,2.1537321811180563,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1189,south_africa,7,0,-1.6447762951223266,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1190,south_africa,2,0,-1.321796829415647,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1191,south_africa,2,0,-2.3064077932624114,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1192,south_africa,1,0,-1.7473445076936327,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1193,south_africa,4,0,-2.908517686649282,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1194,south_africa,9,0,-1.073603803120626,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1195,south_africa,5,0,-1.5279508964428723,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1196,south_africa,6,0,0.6048601762430825,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1197,south_africa,5,0,1.6429312755306154,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1198,south_africa,2,0,-2.529723805085875,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1199,south_africa,7,0,-0.7202750298087616,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1200,south_africa,1,0,-1.734501409961746,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1201,south_africa,4,0,-0.03178590127015965,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1202,south_africa,6,0,-0.650221769453016,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1203,south_africa,6,0,-1.8409156483116644,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1204,south_africa,2,0,-0.19036221888104676,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1205,south_africa,6,0,-1.8937558218371409,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1206,south_africa,2,0,-1.8821195323511926,NA,greater tzaneen,-23.8637,30.2827,mopani district municipality
1208,south_africa,3,0,0.5469887349223422,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1209,south_africa,6,0,-0.0626093358266877,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1210,south_africa,7,0,-0.16671592898222004,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1211,south_africa,7,0,-0.09343277038321574,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1212,south_africa,4,0,-0.7716474207363083,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1213,south_africa,2,1,0.04527268512116045,1,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1214,south_africa,2,0,-0.6130596059977784,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1215,south_africa,3,0,-0.5468157089010411,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1216,south_africa,2,0,-0.28637332717554176,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1217,south_africa,3,0,-0.4749502745475005,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1218,south_africa,5,0,-0.7202750298087616,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1219,south_africa,10,0,-1.183687497965369,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1220,south_africa,5,0,-3.237400078695057,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1221,south_africa,10,0,-1.880056517589795,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1222,south_africa,5,0,-3.1346552968399637,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1223,south_africa,4,0,-0.10066571207537423,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1224,south_africa,6,0,-2.735213368796062,NA,ba-phalaborwa,-23.9234474,31.03751737,mopani district municipality
1225,south_africa,6,0,-0.0626093358266877,NA,musina,-22.34535,30.02685,vhembe district municipality
1226,south_africa,2,2,-1.6023165710798504,1,musina,-22.34535,30.02685,vhembe district municipality
1227,south_africa,6,1,-3.1346552968399637,1,musina,-22.34535,30.02685,vhembe district municipality
1228,south_africa,4,0,-2.7439129787430145,1,musina,-22.34535,30.02685,vhembe district municipality
1229,south_africa,10,0,-1.6631155473223376,NA,musina,-22.34535,30.02685,vhembe district municipality
1230,south_africa,5,0,-1.9827537001447542,NA,musina,-22.34535,30.02685,vhembe district municipality
1231,south_africa,1,0,0.9618595660911959,NA,musina,-22.34535,30.02685,vhembe district municipality
1232,south_africa,3,0,-0.8946402974706684,1,musina,-22.34535,30.02685,vhembe district municipality
1233,south_africa,2,0,-0.497542922855135,NA,musina,-22.34535,30.02685,vhembe district municipality
1234,south_africa,9,0,-1.7564337438624904,NA,musina,-22.34535,30.02685,vhembe district municipality
1235,south_africa,5,0,-1.7665316527642123,NA,musina,-22.34535,30.02685,vhembe district municipality
1236,south_africa,10,0,-0.26296166044411995,NA,musina,-22.34535,30.02685,vhembe district municipality
1237,south_africa,6,0,-0.4749502745475005,NA,musina,-22.34535,30.02685,vhembe district municipality
1238,south_africa,13,0,-0.3785495400311002,NA,musina,-22.34535,30.02685,vhembe district municipality
1239,south_africa,3,0,-0.6624035884880213,1,musina,-22.34535,30.02685,vhembe district municipality
1240,south_africa,4,0,2.057408948128906,NA,musina,-22.34535,30.02685,vhembe district municipality
1241,south_africa,10,2,0.7644936217834506,1,musina,-22.34535,30.02685,vhembe district municipality
1242,south_africa,11,2,-0.8602432065041008,1,musina,-22.34535,30.02685,vhembe district municipality
1243,south_africa,6,0,-0.10884448766147975,NA,musina,-22.34535,30.02685,vhembe district municipality
1244,south_africa,2,0,-2.204502874003774,NA,musina,-22.34535,30.02685,vhembe district municipality
1245,south_africa,5,0,-0.13453068312525313,NA,musina,-22.34535,30.02685,vhembe district municipality
1246,south_africa,4,0,-0.5853450020967012,NA,musina,-22.34535,30.02685,vhembe district municipality
1247,south_africa,2,0,-0.5339726111691544,NA,musina,-22.34535,30.02685,vhembe district municipality
1248,south_africa,6,0,-0.5681024588532615,NA,musina,-22.34535,30.02685,vhembe district municipality
1249,south_africa,5,0,-1.5234802544869825,NA,musina,-22.34535,30.02685,vhembe district municipality
1250,south_africa,5,0,-0.8230198116638551,NA,musina,-22.34535,30.02685,vhembe district municipality
1251,south_africa,8,0,-3.3603816698735756,NA,musina,-22.34535,30.02685,vhembe district municipality
1252,south_africa,4,1,-0.08315829219770637,1,musina,-22.34535,30.02685,vhembe district municipality
1253,south_africa,7,0,-0.26575967366820374,NA,musina,-22.34535,30.02685,vhembe district municipality
1254,south_africa,9,0,-1.028509375374042,NA,musina,-22.34535,30.02685,vhembe district municipality
1255,south_africa,4,0,-0.5853450020967012,NA,musina,-22.34535,30.02685,vhembe district municipality
1256,south_africa,4,0,0.8819162296178432,NA,musina,-22.34535,30.02685,vhembe district municipality
1257,south_africa,6,0,-1.52525798468853,NA,musina,-22.34535,30.02685,vhembe district municipality
1258,south_africa,8,0,-2.5384234150328275,NA,musina,-22.34535,30.02685,vhembe district municipality
1259,south_africa,4,2,-1.4995717892247569,1,musina,-22.34535,30.02685,vhembe district municipality
1260,south_africa,3,0,-2.961195975932243,NA,musina,-22.34535,30.02685,vhembe district municipality
1261,south_africa,4,1,-1.387883629638057,1,musina,-22.34535,30.02685,vhembe district municipality
1262,south_africa,10,0,-2.641168196887921,NA,musina,-22.34535,30.02685,vhembe district municipality
1263,south_africa,11,0,-0.30149095363978007,NA,musina,-22.34535,30.02685,vhembe district municipality
1264,south_africa,9,0,-0.3400202468354401,NA,musina,-22.34535,30.02685,vhembe district municipality
1265,south_africa,5,0,-1.6216587192049305,NA,musina,-22.34535,30.02685,vhembe district municipality
1266,south_africa,6,0,-0.8743922025914017,NA,musina,-22.34535,30.02685,vhembe district municipality
1267,south_africa,6,1,-2.036236705133833,1,mutale,-22.5587,30.828,vhembe district municipality
1268,south_africa,5,3,-0.7202750298087616,1,mutale,-22.5587,30.828,vhembe district municipality
1269,south_africa,9,0,-1.028509375374042,NA,mutale,-22.5587,30.828,vhembe district municipality
1270,south_africa,7,0,-0.9257645935189485,NA,mutale,-22.5587,30.828,vhembe district municipality
1271,south_africa,2,0,-2.581096196013422,NA,mutale,-22.5587,30.828,vhembe district municipality
1272,south_africa,7,1,0.1111992387715254,1,mutale,-22.5587,30.828,vhembe district municipality
1273,south_africa,5,0,-0.2052452221778801,NA,thulamela,-22.929,30.9332,vhembe district municipality
1274,south_africa,8,0,-0.9362521286425761,NA,thulamela,-22.929,30.9332,vhembe district municipality
1275,south_africa,1,1,-2.194742314248135,1,thulamela,-22.929,30.9332,vhembe district municipality
1276,south_africa,4,0,-0.2180883199097668,NA,thulamela,-22.929,30.9332,vhembe district municipality
1277,south_africa,5,0,0.24362681149796997,NA,thulamela,-22.929,30.9332,vhembe district municipality
1278,south_africa,8,2,-0.9771369844464952,1,thulamela,-22.929,30.9332,vhembe district municipality
1279,south_africa,4,0,-2.190353877916473,NA,thulamela,-22.929,30.9332,vhembe district municipality
1280,south_africa,3,0,-1.7280023595685525,NA,thulamela,-22.929,30.9332,vhembe district municipality
