house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
157,ondo,akinala alade,nigeria,2,2,-0.01613527,0,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
158,ondo,akinala alade,nigeria,6,2,2.257628824,1,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
159,ondo,akinala alade,nigeria,4,1,2.280175140914708,1,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
160,ondo,akinala alade,nigeria,3,2,2.280175140914708,1,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
161,ondo,akinala alade,nigeria,4,3,0.35063387,0,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
162,ondo,akinala alade,nigeria,4,1,-1.122516529,1,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
163,ondo,akinala alade,nigeria,2,3,1.2953593544905666,0,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
164,ondo,akinala alade,nigeria,3,2,1.5714997721649846,0,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
165,ondo,akinala alade,nigeria,4,1,1.3942408842505565,0,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
166,ondo,akinala alade,nigeria,3,0,1.409271762367455,,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
167,ondo,akinala alade,nigeria,5,0,0.711210541,,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
168,ondo,akinala alade,nigeria,4,1,2.329493260769377,0,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
169,ondo,akinala alade,nigeria,4,0,2.598360161048927,,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
170,ondo,akinala alade,nigeria,5,0,1.8957198682217056,,7.109534365,5.115648862,7.1,5.1,-1.839054763,-1.990749955,2,0.3333333333333333,-3.758841038,-0.333333333
171,osun,alamole (ikirun),nigeria,4,2,-2.113918314,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
172,osun,alamole (ikirun),nigeria,2,3,0.6533713823625987,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
173,osun,alamole (ikirun),nigeria,3,1,2.387712389048691,0,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
174,osun,alamole (ikirun),nigeria,4,0,2.814202358350905,,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
175,osun,alamole (ikirun),nigeria,4,0,0.7133295189146366,,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
176,osun,alamole (ikirun),nigeria,4,0,1.2837936523275362,,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
177,osun,alamole (ikirun),nigeria,3,0,2.814202358350905,,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
178,osun,alamole (ikirun),nigeria,3,3,0.090605378,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
179,osun,alamole (ikirun),nigeria,4,1,1.838654293495596,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
180,osun,alamole (ikirun),nigeria,3,4,2.909884354854245,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
181,osun,alamole (ikirun),nigeria,4,1,-0.373936736,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
182,osun,alamole (ikirun),nigeria,3,1,1.1114833851696513,0,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
183,osun,alamole (ikirun),nigeria,5,2,0.905751354,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
184,osun,alamole (ikirun),nigeria,4,1,0.9170245120952109,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
185,osun,alamole (ikirun),nigeria,3,1,0.7412722971102707,0,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
186,osun,alamole (ikirun),nigeria,2,1,0.2380676599525212,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
187,osun,alamole (ikirun),nigeria,5,1,1.396359862,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
188,osun,alamole (ikirun),nigeria,4,1,0.7262414189933718,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
189,osun,alamole (ikirun),nigeria,4,1,2.3410853468655817,0,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
190,osun,alamole (ikirun),nigeria,3,1,-1.156192289,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
191,osun,alamole (ikirun),nigeria,4,1,2.6789244552988145,0,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
192,osun,alamole (ikirun),nigeria,3,1,2.8582283508439352,0,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
193,osun,alamole (ikirun),nigeria,3,2,1.8641847464124048,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
194,osun,alamole (ikirun),nigeria,4,1,1.0186333351708896,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
195,osun,alamole (ikirun),nigeria,4,2,1.1404048620879048,1,7.9167,4.6667,7.9,4.65,-1.345655262,-1.47094965,2,0.3333333333333333,-2.849322796,-0.333333333
196,lagos,alfa-nda,nigeria,7,1,2.1691692082245657,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
197,lagos,alfa-nda,nigeria,2,3,1.8474927023429373,1,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
198,lagos,alfa-nda,nigeria,5,1,0.9079710824624244,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
199,lagos,alfa-nda,nigeria,8,1,0.8403321309363795,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
200,lagos,alfa-nda,nigeria,5,3,2.976086688166757,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
201,lagos,alfa-nda,nigeria,7,1,1.5834859867780584,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
202,lagos,alfa-nda,nigeria,4,2,2.9267685683120885,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
203,lagos,alfa-nda,nigeria,2,1,1.6436094992456542,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
204,lagos,alfa-nda,nigeria,6,1,2.2659309562810868,1,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
205,lagos,alfa-nda,nigeria,3,1,0.8854247652870763,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
206,lagos,alfa-nda,nigeria,6,1,0.9305173996377728,1,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
207,lagos,alfa-nda,nigeria,8,6,2.1868911640130237,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
208,lagos,alfa-nda,nigeria,5,2,1.575970547719609,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
209,lagos,alfa-nda,nigeria,5,1,2.1944066030714726,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
211,lagos,alfa-nda,nigeria,5,3,1.4632389618428676,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
212,lagos,alfa-nda,nigeria,4,3,2.1725006126710777,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
213,lagos,alfa-nda,nigeria,3,3,1.5534242305442607,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
214,lagos,alfa-nda,nigeria,5,2,1.734390216076139,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
215,lagos,alfa-nda,nigeria,4,3,2.8026361416933283,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
216,lagos,alfa-nda,nigeria,5,3,1.575970547719609,0,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
217,lagos,alfa-nda,nigeria,7,0,1.5308779133689123,,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
218,lagos,alfa-nda,nigeria,3,0,0.8854247652870763,,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
219,lagos,alfa-nda,nigeria,4,0,1.5985168648949577,,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
220,lagos,alfa-nda,nigeria,2,0,0.9305173996377728,,6.521792902,3.343242481,6.5,3.35,0,0,0,0,0,0
221,oyo,alhaji salawu,nigeria,5,0,2.1676348003921526,,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
222,oyo,alhaji salawu,nigeria,5,2,0.6305849469136992,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
223,oyo,alhaji salawu,nigeria,6,2,0.2380676599525212,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
224,oyo,alhaji salawu,nigeria,6,3,0.8389944190402475,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
225,oyo,alhaji salawu,nigeria,4,1,1.4021000032906827,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
226,oyo,alhaji salawu,nigeria,7,1,0.8628784481117279,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
227,oyo,alhaji salawu,nigeria,9,2,1.084039069149534,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
228,oyo,alhaji salawu,nigeria,5,1,3.244156989,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
229,oyo,alhaji salawu,nigeria,9,2,1.6381261265298297,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
230,oyo,alhaji salawu,nigeria,8,2,1.7769963731955865,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
231,oyo,alhaji salawu,nigeria,7,1,1.155270364289246,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
232,oyo,alhaji salawu,nigeria,9,0,-0.635742017,,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
233,oyo,alhaji salawu,nigeria,3,1,0.5098172162074096,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
234,oyo,alhaji salawu,nigeria,11,0,0.4554956589492089,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
235,oyo,alhaji salawu,nigeria,3,0,1.0377656127986905,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
236,oyo,alhaji salawu,nigeria,2,3,-0.48726377,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
237,oyo,alhaji salawu,nigeria,4,2,2.280175140914708,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
238,oyo,alhaji salawu,nigeria,3,1,-0.350205531,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
239,oyo,alhaji salawu,nigeria,7,2,-0.161769412,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
240,oyo,alhaji salawu,nigeria,3,2,-1.185324991,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
241,oyo,alhaji salawu,nigeria,8,1,1.3279610587907775,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
242,oyo,alhaji salawu,nigeria,5,3,-1.83564888,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
243,oyo,alhaji salawu,nigeria,3,1,-1.850403267,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
244,oyo,alhaji salawu,nigeria,5,1,-4.169364044,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
245,oyo,alhaji salawu,nigeria,3,2,-3.283497376,1,7.4092,3.8901,7.4,3.9,-1.476486444,-1.538342953,2,0.3333333333333333,-3.026746333,-0.333333333
249,rivers,amadi ama,nigeria,5,1,1.6443703232903035,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
250,rivers,amadi ama,nigeria,4,1,1.7569365332514877,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
251,rivers,amadi ama,nigeria,6,1,1.7569365332514877,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
253,rivers,amadi ama,nigeria,5,1,1.6819475185825512,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
254,rivers,amadi ama,nigeria,6,1,3.410092097,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
255,rivers,amadi ama,nigeria,5,1,1.103967946111202,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
256,rivers,amadi ama,nigeria,5,1,1.5564182721363111,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
257,rivers,amadi ama,nigeria,3,1,2.239792295492072,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
258,rivers,amadi ama,nigeria,5,2,3.421365255115094,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
259,rivers,amadi ama,nigeria,6,1,1.4485652523001584,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
260,rivers,amadi ama,nigeria,5,1,3.530173745547053,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
261,rivers,amadi ama,nigeria,5,1,1.790756009,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
262,rivers,amadi ama,nigeria,8,2,1.0594489933711215,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
263,rivers,amadi ama,nigeria,5,1,2.816893436022464,1,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
264,rivers,amadi ama,nigeria,7,1,1.7839921138619057,0,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
265,rivers,amadi ama,nigeria,6,1,2.333569907807132,0,4.794102163,7.026974986,4.8,7.05,-1.524287144,-1.536190192,1.3333333333333333,0.5,-2.015815576,-0.5
266,ebonyi,amaechi,nigeria,8,8,-0.876520449,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
267,ebonyi,amaechi,nigeria,3,1,0.769957431,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
268,ebonyi,amaechi,nigeria,5,1,-0.810033758,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
269,ebonyi,amaechi,nigeria,7,1,-1.097399008,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
270,ebonyi,amaechi,nigeria,4,7,-4.31591076,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
271,ebonyi,amaechi,nigeria,3,9,-2.249953425,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
272,ebonyi,amaechi,nigeria,8,1,-1.430348673,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
273,ebonyi,amaechi,nigeria,3,2,0.7586048437386808,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
274,ebonyi,amaechi,nigeria,5,1,-4.565279375,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
275,ebonyi,amaechi,nigeria,9,4,-2.304064586,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
276,ebonyi,amaechi,nigeria,3,10,-1.756388107,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
277,ebonyi,amaechi,nigeria,1,2,-3.697378757,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
278,ebonyi,amaechi,nigeria,6,1,-3.064029795,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
279,ebonyi,amaechi,nigeria,5,1,-4.595341131,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
280,ebonyi,amaechi,nigeria,2,2,-3.03998039,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
281,ebonyi,amaechi,nigeria,5,2,-4.618052824,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
282,ebonyi,amaechi,nigeria,15,2,1.2450529495929317,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
283,ebonyi,amaechi,nigeria,4,3,-4.482774921,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
284,ebonyi,amaechi,nigeria,11,4,-3.979832028,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
285,ebonyi,amaechi,nigeria,10,1,-2.740635336,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
286,ebonyi,amaechi,nigeria,5,4,-3.329932237,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
287,ebonyi,amaechi,nigeria,10,2,-4.257310777,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
288,ebonyi,amaechi,nigeria,4,4,-4.376034272,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
289,ebonyi,amaechi,nigeria,5,2,-1.842538828,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
290,ebonyi,amaechi,nigeria,11,5,-4.004632977,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
291,ebonyi,amaechi,nigeria,9,5,-3.379534274,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
292,ebonyi,amaechi,nigeria,5,4,-1.88619046,0,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
293,ebonyi,amaechi,nigeria,3,4,-1.032014688,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
294,ebonyi,amaechi,nigeria,9,0,-2.322585609,,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
295,ebonyi,amaechi,nigeria,7,0,-4.835835181,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
296,ebonyi,amaechi,nigeria,6,0,-4.95609792,,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
297,ebonyi,amaechi,nigeria,5,0,-2.46525276,,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
298,ebonyi,amaechi,nigeria,6,0,-4.655464644,,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
299,ebonyi,amaechi,nigeria,10,0,-3.82335122,1,5.997897511,7.848496054,6,7.85,-1.422186255,-1.422186255,1,0.3333333333333333,-1.422186255,-0.333333333
300,ondo,araromi,nigeria,5,1,3.2629455867585637,0,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
301,ondo,araromi,nigeria,5,2,0.022966427,1,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
302,ondo,araromi,nigeria,3,4,2.898611196266571,1,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
303,ondo,araromi,nigeria,4,1,1.3942408842505565,1,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
304,ondo,araromi,nigeria,4,1,2.898611196266571,1,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
305,ondo,araromi,nigeria,3,3,0.4836785554183943,1,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
306,ondo,araromi,nigeria,5,1,2.898611196266571,1,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
307,ondo,araromi,nigeria,2,1,0.2380676599525212,1,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
308,ondo,araromi,nigeria,3,2,1.151678020675579,0,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
309,ondo,araromi,nigeria,3,1,0.3431184308552556,0,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
311,ondo,araromi,nigeria,3,1,1.2680019501659876,0,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
312,ondo,araromi,nigeria,3,1,2.070099468547867,0,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
313,ondo,araromi,nigeria,5,1,0.4423436405969224,0,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
314,ondo,araromi,nigeria,2,1,0.7412722971102707,0,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
315,ondo,araromi,nigeria,2,0,1.409271762367455,,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
316,ondo,araromi,nigeria,2,0,1.0336642132877885,,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
317,ondo,araromi,nigeria,3,0,2.324201133407738,,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
318,ondo,araromi,nigeria,3,0,1.386725445192107,,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
319,ondo,araromi,nigeria,5,0,2.8873380376788966,,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
320,ondo,araromi,nigeria,2,0,-0.282676199,,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
321,ondo,araromi,nigeria,3,0,-3.023089554,,7.111729971,5.275975179,7.1,5.3,-1.701087594,-1.850739678,1.6666666666666667,0.5,-2.965812008,-0.5
322,zamfara,baichin yamma,nigeria,6,0,-3.463783284,,12.26532998,6.55503458,12.25,6.55,-1.487245667,-1.555945098,1.6,1.1666666666666667,-2.423523033,-0.595238095
323,zamfara,baichin yamma,nigeria,5,0,-3.484826514,,12.26532998,6.55503458,12.25,6.55,-1.487245667,-1.555945098,1.6,1.1666666666666667,-2.423523033,-0.595238095
324,zamfara,baichin yamma,nigeria,6,0,-3.859111093,,12.26532998,6.55503458,12.25,6.55,-1.487245667,-1.555945098,1.6,1.1666666666666667,-2.423523033,-0.595238095
