MP_CODE,MP_NAME,MN_CODE,MN_NAME,DC_MN_C,DC_NAME,PR_CODE,PR_NAME
57202,Amalanga,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57203,Amanzimtoti,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57204,Amaotana,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57205,Amawoti,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57206,Assegay,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57207,Blackburn,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57208,Bothas Hill,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57209,Cato Ridge,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57210,Cele/Vumengazi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57211,Chatsworth,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57212,Cibane,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57213,Clansthal,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57214,Clermont,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57215,Dassenhoek Part 2,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57216,Desainager,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57217,Drummond,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57218,Durban,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57219,Elangeni,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57220,Emalangeni,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57221,Embo/Nksa Isimahla,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57222,Emona,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57223,Ethekwini,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57224,Ezembeni,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57225,Folweni,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57226,Gcumisa,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57227,Genazano,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57228,Hambanathi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57229,Hazelmere,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57230,Hillcrest,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57231,Ilanga,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57232,Inanda,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57233,Inchanga,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57234,Iqadi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57235,Khabazela,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57236,Kingsburgh,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57237,Klaarwater,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57238,Kloof,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57239,Kwadabeka,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57240,KwaMakhutha,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57241,Kwa-Mashu,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57242,KwaNdengezi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57243,La Mercy,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57244,Lamontville,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57245,Luganda,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57246,Luthuli/Umnini Trust,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57247,Macala-Gwala,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57248,Magabeni,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57249,Malagazi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57250,Mangangeni/Vumazonke,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57251,Maphephetha,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57252,Maphunulo,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57253,Mawotana,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57254,Mawothi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57255,Molweni,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57256,Mount Moreland,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57257,Mpolo,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57258,Mpumalanga,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57259,Mt Edgecombe,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57260,Mwawine,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57261,Naidooville,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57262,New Germany,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57263,Newlands East,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57264,Newlands West,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57265,Ngcolosi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57266,Ngqungqulu,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57267,Ntshongweni,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57268,Ntuzuma,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57269,Oceans,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57270,Phoenix,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57271,Pinetown,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57272,Qadi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57273,Qiniselani Manyuswa,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57274,Queensburgh,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57275,Redcliffe,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57276,Roseneath,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57277,Siyanda,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57278,Sobonakhona,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57279,Thoyana,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57280,Tongaat,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57281,Tongaat Beach,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57282,Tshelimnyama,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57283,Umbumbulu,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57284,Umdloti,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57285,Umgababa,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57286,Umhlanga,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57287,Umkomaas,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57288,Umlazi,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57289,Verulam,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57290,Westbrook,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57291,Westville,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57292,Ximba,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
57294,Dassenhoek Part 1,572,Ethekwini,572,Ethekwini Municipality,5,KWAZULU-NATAL
59101,Highmoor State Forest,591,Highmoor/Kamberg Park,22,UMgungundlovu District Municipality,5,KWAZULU-NATAL
59201,Cathedral Peak State Forest,592,Gaints Castle Game Reserve,23,Uthukela District Municipality,5,KWAZULU-NATAL
59202,Giants Castle Game Reserve,592,Gaints Castle Game Reserve,23,Uthukela District Municipality,5,KWAZULU-NATAL
59203,Monks Cowl State Forest,592,Gaints Castle Game Reserve,23,Uthukela District Municipality,5,KWAZULU-NATAL
59204,Royal Natal National Park,592,Gaints Castle Game Reserve,23,Uthukela District Municipality,5,KWAZULU-NATAL
59301,Cape Vidal National Park,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59302,Hlabisa,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59303,Hluhluwe Game Reserve,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59304,Mkuze Game Reserve,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59305,Sodwana Bay National Park,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59306,St Lucia Game Reserve,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59307,Tembe,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59308,Ubombo,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59309,Umfolozi Game Reserve,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59310,Zikhali/Mbila,593,St Lucia Park,27,Umkhanyakude District Municipality,5,KWAZULU-NATAL
59401,Cobham State Forest,594,Mkhomazi Wilderness Area,43,Sisonke District Municipality,5,KWAZULU-NATAL
60101,Agisaneng,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60102,Amandebele A Lebelo,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60103,Bahwaduba,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60104,Bakgatla Ba Ga Mosetlha,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60105,Bakgatla Ba Mmakau,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60106,Bakgatla Ba Mphe Batho,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60107,Baphuthing Ba Ga Nawa,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60108,Diphala,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60109,Jonathan,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60110,Kopanong,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60111,Modimole Magogelo,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60112,Mogogelo,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60113,Moretele,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60114,Temba,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60115,Thulwe,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60116,Tsoga o Itirele,601,Moretele,37,Bojanala District Municipality,6,NORTH WEST
60201,Bafokeng,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60202,Bakgatla Ba Mmakau,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60203,Bakwena Ba Magopa,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60204,Bakwena Boo Modimosana Ba Ga Makau,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60205,Bapo Ba Ga Mogale,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60206,Borakalalo Nature Reserve,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60207,Brits,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60208,Damonsville,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60209,Elandsdrift,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60210,Ga-Rankuwa,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60211,Hartbeespoort Dam Nature Reserve,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60212,Hartebeesfontein New Paradise,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60213,Hartebeespoort,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60214,Jonathan,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60215,Lethlabile,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60216,Madibeng,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60217,Magaliesberg Nature Reserve,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60218,Maroelakop,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60219,Mooinooi,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60220,Oskraal,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60221,Oukasie,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60222,Pelindaba,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60223,Sechaba-Sa-Ba-Taung,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60224,Sonop,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60225,Western Platinum Mines,602,Madibeng,37,Bojanala District Municipality,6,NORTH WEST
60301,Bafokeng,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60302,Bakwena Ba Magopa,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60303,Baphalane,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60304,Bapo Ba Ga Mogale,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60305,Boitekong,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60306,Hartebeesfontein,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60307,Magaliesberg Nature Reserve,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60308,Mankwe,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60309,Meriting,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60310,Monakato,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60311,Paardekraal,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60312,Paardekraal Platinum Mine,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60313,Phatsima,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60314,Rooikoppies,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60315,Rustenburg Part 1,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60316,Sunrise Park,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60317,Tlhabane,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60318,Waterval,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60319,Rustenburg Part 2,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60320,Rustenburg Part 3,603,Rustenburg,37,Bojanala District Municipality,6,NORTH WEST
60401,Borolelo,604,Kgetlengrivier,37,Bojanala District Municipality,6,NORTH WEST
60402,Derby,604,Kgetlengrivier,37,Bojanala District Municipality,6,NORTH WEST
60403,Kgetlengrivier,604,Kgetlengrivier,37,Bojanala District Municipality,6,NORTH WEST
60404,Koster,604,Kgetlengrivier,37,Bojanala District Municipality,6,NORTH WEST
60405,Nooigedacht,604,Kgetlengrivier,37,Bojanala District Municipality,6,NORTH WEST
60406,Reagile,604,Kgetlengrivier,37,Bojanala District Municipality,6,NORTH WEST
60407,Swartruggens,604,Kgetlengrivier,37,Bojanala District Municipality,6,NORTH WEST
60501,Amahlubi,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60502,Bafokeng,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60503,Bakgatla Ba Ga Kgafela,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60504,Bakubung Ba Ratheo,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60505,Bakwena Ba Mare A Phogole,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60506,Bakwena Boo Modimosana,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60507,Baphalane,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60508,Baphiring,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60509,Bapo 2 Ba Ga Mogale,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60510,Bapo II,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60511,Barokologadi Ba Ga Maotwa,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60512,Bataung Ba Moubane,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60513,Batlhako Boo Mututu Ba Ga Mabe,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60514,Batlhalerwa,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60515,Batlokwa Ba Bogatsu,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60516,Batlokwa Ba Ga Sedumedi,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60517,Batlokwa Boo Matlapane,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60518,Dinokaneng,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60519,Mahobieskraal,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60520,Makuntlwane A Kgote,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60521,Mixed TA,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60522,Mogwase,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60523,Mokgatlha,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60524,Mokgautsi,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60525,Moses Kotane,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60526,Sun City,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60527,Zwartklip,605,Moses Kotane,37,Bojanala District Municipality,6,NORTH WEST
60601,Barolong Ba Ga Makgobi,606,Setla-Kgobi,38,Central District Municipality,6,NORTH WEST
60602,Barolong Ba Ga Molefe Ba Moata,606,Setla-Kgobi,38,Central District Municipality,6,NORTH WEST
60603,Barolong Boo Rashidi,606,Setla-Kgobi,38,Central District Municipality,6,NORTH WEST
60604,Barolong Boo Ratlou Ba Ga Phoi,606,Setla-Kgobi,38,Central District Municipality,6,NORTH WEST
60605,Batlharo Ba Ga Masibi,606,Setla-Kgobi,38,Central District Municipality,6,NORTH WEST
60606,Setla-Kgobi,606,Setla-Kgobi,38,Central District Municipality,6,NORTH WEST
60701,Agisanang,607,Tswaing,38,Central District Municipality,6,NORTH WEST
60702,Atamelang,607,Tswaing,38,Central District Municipality,6,NORTH WEST
60703,Bakolobeng,607,Tswaing,38,Central District Municipality,6,NORTH WEST
60704,Barolong Boo Ratlou Ba Ga Seitshwaro,607,Tswaing,38,Central District Municipality,6,NORTH WEST
60705,Bopanang,607,Tswaing,38,Central District Municipality,6,NORTH WEST
60706,Delareyville,607,Tswaing,38,Central District Municipality,6,NORTH WEST
60707,Kopano,607,Tswaing,38,Central District Municipality,6,NORTH WEST
60708,Letsopa,607,Tswaing,38,Central District Municipality,6,NORTH WEST
60709,Mixed TA,607,Tswaing,38,Central District Municipality,6,NORTH WEST
